paper_id,decision,criteria,reason
8557,exclude,E2,"Interviews and focus groups around a technology probe that generates personalized procrastination advice; no runtime iteration, verification or retry is described."
8568,exclude,E5,"Secondary study: draws insights from 67 case studies selected from over 300 AIED 2024 papers across eight themes."
8569,include,I1,"LLM components operate in a multi-agent setting with iterative feedback plus independent verification modules and human review of correctness."
8571,exclude,E5,"Critical examination that analyzes emerging governance frameworks and technical safeguards for tool-calling agents; synthesises existing work rather than studying a loop."
8572,exclude,E2,"End-to-end generative pipeline transforming one PDF textbook into summaries, quizzes, video and AR assets; adaptation is profile-based recommendation, not iterative control."
8574,exclude,E2,"Multi-perspective study of GenAI's effect on copyright and IPR frameworks proposing a Dynamic Ethical Framework; no agent and no inference-time iteration."
8578,exclude,E1,"The feedback loops are algorithmic news-recommender loops learning from user behavior, not an LLM agent's action-selection loop."
8580,exclude,E5,"Scoping review across five databases identifying seven eligible studies on agentic AI in healthcare."
8581,exclude,E5,"Viewpoint article reviewing current applications, benefits and challenges of AI in medical education and proposing the FACETS framework."
8582,exclude,E5,"Review of LLM use in systematic review screening, examining prompt strategies, cost management and human oversight requirements across current practice."
8588,include,I1,"Contributes SCSimulator, an LLM-driven multi-agent simulation whose adaptive agent behaviours and human-in-the-loop iterative adjustment of settings are the framework's subject."
8590,exclude,E5,"Narrative review of literature on AI performance, reproducibility and regulatory barriers to physician replacement."
8593,exclude,E5,"Systematic literature review of agentic AI in talent analytics; reports what the emerging literature suggests."
8609,exclude,E5,"Literature review and synthesis of business analytics and AI, with GenAI used to retrieve and summarise papers for the review itself."
8612,exclude,E5,"Conceptual overview of agentic information systems delineating defining characteristics and archetypes; situates existing developments rather than studying a control structure."
8613,include,I1,"Six ReAct-driven tool-use agents with Reflexion self-correction under a formal N_max = 2 termination condition and confidence-gated human-in-the-loop escalation."
8617,include,I1,"Contributes a Tri-Layer Orchestration topology of Perception, Cognition and Actuation agents and benchmarks reasoning success rate and decision latency against a human-in-the-loop baseline."
8619,exclude,E4,"Letter to the Editor commenting on a published pediatric diagnosis study and advocating agentic clinical systems; no method or evaluation."
8621,exclude,E5,"Narrative review synthesizing literature from 2005 to 2025 on agentic AI in cybersecurity across three thematic pillars."
8624,include,I1,"LOOPSBENCH evaluates loop implementations paired with coding agents, measuring outer continuation and regression events across loop profiles."
8625,include,I1,"Mining study of 36,710 repositories confirming autonomous agent loops in 217 repositories and measuring which loop building blocks (state files, budgets) are committed."
8628,include,I1,"Defines the loop specification (trigger, goal, verification, stopping rule, memory) and hand-codes a corpus of fifty real loops against a five-level verification ladder."
8631,exclude,E1,"Reinforcement learning agent exploring a state space of model transformations by trial and error; the policy is RL, not a language model."
8632,exclude,E4,"Practitioner's reference book covering the full stack from transformers to deployment with implementation guidance and code examples; no study."
8634,include,I1,"NOOA completes '...' method bodies at runtime with an LLM-driven agent loop and claims programmable loop engineering and validated LLM loops as model-facing contributions."
8637,include,I1,"EurekAgent engineers permissions, artifact, budget and human-in-the-loop dimensions to shape the agent's propose-validate-iterate behaviour and suppress reward hacking."
8638,include,I1,"Foundation-model-driven open-ended loop that grows and evolves an archive of skill programs whose prerequisite chains route the agent at runtime."
8695,exclude,E1,"The closed loop is a dSPACE real-time simulation and hardware-in-the-loop validation teaching pipeline, not an LLM agent's control loop."
8700,include,I1,"Evaluates coding agents across specification, testing, debugging and refactoring phases and reports the human role shifting to supervision 'on the loop'."
8701,include,I1,"Reviews what a well-engineered loop contains (scheduled runs, state files, verifier sub-agents, budgets, escalation) and verifies 70 of 81 repositories run agent loops."
8712,include,I1,"Treats the harness as a control plane for a long-running loop, cycling plan, pick, implement, verify, handoff with persisted .harness/ state resumable across Codex and Claude Code."
8716,include,I1,"Models the agentic coding, developer and external feedback loops as three-timescale contractions and shows the slowest loop gain is rate limiting, with an ablation over active loops."
8724,include,I1,"LEAP's orchestrator coordinates stage agents through fast search, medium critic-verification and slow drift-retraining loops, and the critic loop's effect is measured."
8725,exclude,E1,"The loop is a threshold-control contraction adjusting class weight, resampling ratio and decision threshold of a fused classifier; no language-model policy."
8726,include,I1,"Reads an agentic migration as a controls document and argues about loop components: independent verifier, adversarial blind review of diffs, and the verifier-validation problem."
8729,include,I1,"Five-layer taxonomy separating loop engineering as the iterative act-observe-verify cycle, with boundary conditions and an evaluation metric per layer."
8737,include,I1,"Abstract is empty; the title names a LEAF loop-engineering architecture with a pattern taxonomy and evaluation for agentic software systems."
8739,include,I1,"Architecture of role-separated agents with mandatory adversarial QA gate, bounded autonomy and an evidence-closure discipline evaluated on decision quality."
8746,include,I1,"Proposes Semantic Blocks for context isolation within a single agent across a perceive-decide-act-verify-persist-orchestrate closed loop, replacing generator/evaluator separation."
8771,exclude,E1,"The closed-loop workflows are design-build-test-learn biocatalyst optimization cycles in autonomous labs, not an LLM agent's control loop."
8779,exclude,E1,"Reinforcement learning agent finding model-transformation sequences by trial and error under uncertain human advice; the policy is RL, not a language model."
8806,exclude,E1,"'Reward-loop engineering' here is dopaminergic motivation and other neural mechanisms in knowledge workers, a biological feedback loop."
8811,exclude,E2,"Discussion of LLM-based agents adding adaptive reasoning to agent-based simulation for SDG policy; no iterative control, verification or stopping structure is presented."
8812,include,I1,"Abstract is empty; the title states an industrial large-model-driven human-in-the-loop agentic workflow for geometric modelling as the contribution."
8819,include,I1,"Abstract is empty; the title offers architectural patterns and a framework for LLM-driven autonomous agents, i.e. agent control topology as the object."
