paper_id,decision,criteria,reason
338,exclude,E3,"Uses planning-action-reflection agentic phases to generate Java service tests; results are coverage, fault detection and a developer survey, with no claim about the loop itself."
339,include,I1,"SynapseFabric orchestrates sub-agents through a central selection and global broadcast hub with salience scoring and diversity pruning, i.e. the multi-agent control topology is the contribution."
340,include,I1,"Policies come from an agentic loop of generator, deterministic evaluator and optimizer over eight rounds, and the paper measures the loop's gain over zero-shot and random search."
341,include,I2,"Tests LLM-as-jury, named as the default stopping criterion for agent loops, and shows jury agreement is a floor of confident error, a claim about the loop's verification gate."
342,include,I1,"Hybrid retrieval, query rewriting, document grading and web fallback are wired into an iterative agentic loop that corrects retrieval and generation failures on a grading signal."
343,include,I2,"Ablates stateful versus stateless refinement over three feedback rounds and compares against baseline agent loops, reporting 8.5-10.6 point gains and 3.5x fewer repeated failures."
344,include,I2,"Proposes agentic loop count (ALC) and a multi-turn re-entry test protocol to diagnose how incomplete loops and rare-cue stickiness persist across turns."
345,exclude,E4,"Podcast episode summary with show notes on 'agentic inflation' and the Rule of Three; opinion piece with no method, data or evaluation."
346,include,I1,"BTUP selects an execution path including tool plan, validation and retry/escalation policy, with validator-driven fast reroute and tool-loop containment."
347,exclude,E5,"Self-described tutorial review that surveys five enabling knowledge pillars and maps prior ML, XAI and closed-loop literature onto agentic biosensors."
348,include,I2,"Pre-registered agent-loop study over 76 goals reports non-convergence as a loop-level property, budget- and threshold-invariant, separating goals with no representable terminal."
349,exclude,E3,"An edit-run-read-metric-revise agentic loop is used as labour to benchmark 26 CT reconstruction methods; findings concern noise robustness and ranking inversion, not the loop."
354,exclude,E1,"2018 NATO reference architecture for autonomous cyber-defence software agents on military networks; no language-model policy is involved."
366,include,I1,"Decomposes work across an Intent Translator and Claude Code sub-agents that plan, edit, test and validate multi-file changes, comparing role decomposition against single-agent baselines."
367,exclude,E2,"LLM agents translate natural language into structured provenance queries via prompt tuning and RAG; a single query-translation pass with no verification-triggered re-entry."
369,include,I1,"Names the stochastic-deterministic boundary of proposer, verifier, commit and reject as the primitive of agent runtimes and catalogues six runtime patterns for coordination, state and control."
370,include,I2,"Measures how induced OCEAN personality traits change task selection, planning and scheduling in LLM-based agents, reporting distinct task-selection patterns."
372,exclude,E1,"3D-stacked chiplet architecture routing KV-cache transfers on vertical interconnects for prefill-decode disaggregated serving; a hardware interconnect result, not an agent loop."
373,include,I2,"UReCoM relocates adversarial content into user-provided task context and shows that on 12 commercial agents validation of adversarial task entities is prompt-driven rather than default."
377,exclude,E3,"Contributes gVisor isolation, credential sidecars, egress policies and prompt-integrity envelopes around nine deployed agents; the agents' control structure is untouched."
380,include,I1,"Tri-Spirit splits planning, reasoning and execution across layers with a routing policy and habit compilation promoting repeated reasoning paths into zero-inference execution."
383,exclude,E1,"2019 empathic agent framework comparing utility functions with a prototype in a general-purpose programming language; the reasoning loop is not a language-model agent's loop."
384,exclude,E1,"Analysis of DeepSeek-V3 hardware-model co-design: MLA, MoE, FP8 training and network topology on 2,048 GPUs, with no agent control structure."
389,exclude,E1,"Model-free deep Q learning with LSTM over a PL-POMDP product with a Buchi automaton for motion planning; reinforcement learning with no language-model policy."
391,include,I1,"Argues architectural decisions, not model capability, determine browser-agent success, and contributes hybrid context management with programmatic safety constraints, measured at 85% on WebGames."
393,exclude,E5,"Reads twelve published LLM agent benchmark papers and scores their disclosure against an audit schema; the object of study is the literature, not a loop."
395,exclude,E2,"Survey of 130 professionals' perceptions of AI agents covering replacement timelines, deployment barriers and responsibility; no agent runtime or loop is studied."
397,include,I1,"Multi-agent orchestration with hierarchical decomposition, skills-based tool invocation, progressive autonomy with safety boundaries, closed-loop verification and rollback in production."
400,include,I1,"Synergy is a runtime harness whose session-native orchestration, typed memory, agenda and experience-centred recall of rewarded trajectories at inference time are the contribution."
401,include,I1,"ProgRouter makes online step-wise routing decisions across multi-agent workflow steps using a task progress scorer and meta-gating, adapting the agent chosen at each iteration."
403,include,I1,"Thucy is a multi-agent verification system whose agents autonomously discover, inspect and reason over relational databases to reach a verdict, a role-decomposed control topology."
