paper_id,decision,criteria,reason
6251,include,I1,"Proposes DaDu-E, a closed-loop LLM planning framework whose feedback system and memory augmentation let it recover from execution failures; the loop is the contribution."
6252,include,I1,"Agentic proposals may commit to mission state only after deterministic verification and atomic commit, with bounded repair and structural ablations of that gate."
6256,include,I1,"DuSAR's reflection mechanism scores progress and revises the global plan when stuck; ablations confirm the necessity of dual-strategy coordination."
6259,include,I1,"State-persistent orchestrator drives a closed-loop refinement where simulation outcomes are iteratively analysed against KPIs, evaluated by role ablation studies."
6260,include,I1,"Mosaic changes per-step action allocation and semantic memory in a multi-agent planning loop, reporting 30-33% fewer LLM calls and 25-31% fewer steps."
6261,exclude,E5,"Conceptual paper that theorises agentic SE from 30 prior papers and cites benchmark studies (SWE-bench Lite, HumanEval); a secondary synthesis, not a primary method."
6262,exclude,E5,"Dissertation building a taxonomy from a systematic analysis of over 80 existing deep-search implementations and case studies of ManuSearch, OpenDeepResearch, DeepDive."
6266,include,I2,"Benchmark whose trajectory analysis measures loop behaviour: agents get stuck acquiring information, confuse source and output devices, or terminate before all conditions are satisfied."
6267,include,I1,"EDR's reflection mechanism detects knowledge gaps and updates research direction, with a Master Planning Agent for adaptive query decomposition."
6269,include,I1,"Each VLM decision is validated against the external world model before execution, and discrepancy analysis enables targeted recovery instead of global replanning."
6270,include,I1,"RAMP is a closed-loop framework that iteratively plans and executes each turn via a Judge, Transitioner and Planner, with ablations on multi-step planning."
6271,include,I1,"Designs a hierarchical management/execution multi-agent architecture and a four-stage generation framework, compared against single-agent RAG's linear retrieval-generation workflow."
6272,exclude,E5,"Explicitly a review surveying recent studies across robotics, fault diagnosis, design and knowledge workflows; secondary synthesis of the LLM engineering literature."
6273,include,I1,"Measures how VLM-guided planning degrades over horizon (87% short-horizon to under 10% long-horizon) and under noisy semantic maps, a claim about planning behaviour."
6292,include,I1,"Detects mid-episode agent failures from step telemetry and closes detection into repair by rolling back and re-running flagged runs, recovering 45% of failures."
6305,include,I1,"PivoARL identifies the pivotal erroneous turn by reflection and retries locally from that state, reusing the correct prefix instead of full retries."
