paper_id,decision,criteria,reason
1256,exclude,E7,"Self-correcting iterative refinement framework for IE; reported claims are span-based Micro-F1 gains and training-cost reduction, not evidence about the correction loop."
1257,include,I2,"Iterative Refinement Cycle gated by Structured Evidence Assessment decides whether to re-query; compared against iterative RAG baselines. Mechanism: verification/termination."
1262,exclude,E2,"Self-Contrast generates negatives for DPO fine-tuning; alignment training with no runtime loop."
1268,exclude,E2,"Context design for self-distillation training against a frozen critic; training-time only, no runtime control loop."
1273,include,I2,"Self-Debugging cycle is the contribution; abstract argues the model finds mistakes without error messages and reports sample-efficiency effects. Mechanism: retry/repair."
1283,include,I2,"ProMiSe iteratively refines one principle at a time under proxy-metric feedback, and the abstract's claim is that this self-refinement improves quality. Mechanism: verification."
1291,exclude,E2,"LANA is a mirror-descent alignment algorithm (Nash learning); training method with no agent loop."
1297,exclude,E2,"AutoIF builds instruction-following training data for SFT/DPO via rejection sampling; no runtime loop."
1299,exclude,E2,"Self-reference AI feedback produces preference labels for RL training; annotation/training pipeline, no runtime loop."
1313,exclude,E5,"Systematic literature review of prompt engineering for LLMs on legal documents."
1314,exclude,E2,"GPT-3.5/4 chatbot for student support; single-pass RAG assistant with no iterative control."
1316,exclude,E2,"LLMs used once as teachers to synthesise AIS QA pairs for fine-tuning Qwen2.5-7B; no runtime loop."
1318,exclude,E7,"AdaShield's auto-refinement loop produces a defense prompt, but reported claims are jailbreak robustness and benign-task performance, not the refinement mechanism."
1319,include,I2,"Compares retrials without feedback against verbalized self-reflection frameworks and questions whether the extra machinery pays. Mechanism: retry/repair and iteration policy."
1329,exclude,E2,"LLM pipeline that searches and summarises literature to link genes to diseases; no iterative control described."
1331,include,I2,"MAF contrasts multiple error-specific feedback modules against a single generic feedback source inside the refinement loop. Mechanism: verification."
1335,exclude,E7,"IR-SIS is an agentic surgical-segmentation system; reported claims are in-domain and OOD segmentation performance, not the refinement mechanism."
1337,exclude,E2,"Zero-shot/few-shot/fine-tuning comparison of five LLMs for citation function classification; single-pass classification."
1338,exclude,E7,"AutoJailbreak is an attack pipeline; the reported claim is 95.3% attack success rate, an outcome metric, not evidence about its search or early-stopping rule."
1341,include,I2,"Multi-agent debate is proposed against self-reflection to fix Degeneration-of-Thought, with analyses of the adaptive break of debate. Mechanism: control topology."
1343,include,I2,"SummIt's self-evaluation refinement cycle is the contribution and human evaluation validates the iterative refinements, surfacing overcorrection. Mechanism: verification."
1346,include,I2,"Measures critique quality and its scaling directly, and shows models integrate their own critiques as feedback to refine summaries. Mechanism: verification."
1347,exclude,E2,"RLAIF/d-RLAIF replace human preference labels for reward-model and RL training; no runtime loop."
1348,include,I2,"CRITIC validates output with external tools and revises on that feedback; abstract argues external feedback is crucial to the correction cycle. Mechanism: verification."
1349,include,I2,"Negative result: LLMs fail to self-correct reasoning without external feedback and can degrade after correction. Mechanism: verification/retry-repair."
1350,include,I2,"Studies which models can improve across negotiation rounds from a critic's in-context feedback, and the risk of unrolling more rounds. Mechanism: iteration policy."
1351,include,I2,"TEaR's translate-estimate-refine loop is compared against internal refinement and external feedback methods, with iterative refinement experiments. Mechanism: verification."
1353,include,I2,"Defines and measures self-bias, showing the self-refine pipeline amplifies it and that external feedback reduces it. Mechanism: verification in the refinement loop."
1354,exclude,E2,"Case study of a prompt-engineering course and an AI grading tool; educational evaluation with no agent loop."
1355,exclude,E7,"COCOGEN iteratively fixes code with compiler feedback but reports only >80% end-task generation improvement over vanilla and retrieval baselines."
1357,exclude,E7,"Multi-agent optimiser with iterative feedback loops; evidence is case studies showing improved output quality, relevance and actionability, not the loop itself."
1359,exclude,E5,"Survey taxonomising self-correction strategies (training-time, generation-time, post-hoc)."
1360,exclude,E3,"Autonomous-driving framework wiring up generic iterative refinement loops and RLHF; reports BLEU/ROUGE/CIDEr, error rate and processing efficiency."
1361,exclude,E7,"PRefLexOR is a recursive preference-optimisation training framework; claims are reasoning depth and materials-science task success."
1362,exclude,E7,"OpenScholar is a retrieval-augmented system; claims are correctness on ScholarQABench, citation accuracy and human preference, with the self-feedback loop unmeasured alone."
1364,include,I2,"Multi-agent debate proposed against reflection's Degeneration-of-Thought, with analyses of the adaptive break and tit-for-tat level. Mechanism: control topology."
1366,include,I2,"Evaluates the LLM verifier against ground truth, the effect of self-critiquing on plan generation, and binary vs detailed feedback. Mechanism: verification."
1367,include,I2,"MAGIC's auto-generated self-correction guideline is compared against expert-written ones and analysed for why corrections succeed or fail. Mechanism: retry/repair."
1368,exclude,E5,"PRISMA systematic review of LLM applications in entrepreneurship education."
1370,exclude,E7,"SimpleDoc's reasoner repeatedly re-invokes retrieval, but the claim is a 3.2% average DocVQA gain with fewer pages retrieved."
1371,exclude,E7,"PAIR is a jailbreak algorithm; reported claims are attack success rate and transferability against target LLMs."
1372,exclude,E2,"Self-Criticism uses in-context self-judgment to generate data and then retrains/distils the model; no runtime loop."
1373,exclude,E7,"GLLM is a CNC G-code generation tool with self-corrective generation; claims are syntactic/semantic correctness and Hausdorff-distance accuracy of the output."
1374,exclude,E7,"Self-correcting iterative refinement framework for IE; reported claims are span-based Micro-F1 gains and training-cost reduction, not evidence about the correction loop."
1375,exclude,E1,"LM-Design's iterative refinement is decoding-time optimisation in a protein language model, not a language-model agent's control loop."
