paper_id,decision,criteria,reason
852,exclude,E7,"Memory-enhanced ReAct architecture; reported claims are real-estate sales agent performance, not the memory's effect on loop control."
859,include,I2,"Team composition is the studied variable, compared against random and hand-curated teams; contributes to control topology."
862,exclude,E7,"Planner-executor image editor; Context Folding is claimed via HDD-Bench fidelity metrics (IC, SSIM, LPIPS), i.e. task outcomes."
863,exclude,E7,"Generate-evaluate-regenerate loop built to serve a language-learning ECA; claims are CEFR level match and FLA reduction in learners."
865,include,I2,"Dual-loop latent state updated by reflection; evidence is convergence of the latent space over rounds, not task score; loop state."
870,exclude,E2,"Model merging for multimodal BabyLM training; no runtime agent loop at all."
872,include,I2,"P-ReAct reorders decoding so the agent keeps reasoning while tools run; the ~15% acceleration is measured for it; iteration policy."
873,exclude,E5,"Position piece surveying literature findings on LMs as models of communicative intent; no loop mechanism."
879,include,I2,"UALA gates interaction with the external world on uncertainty; compared to ReAct and measured by reduced tool calls and tokens; iteration policy."
887,exclude,E7,"Agentic pipeline for grounded image synthesis; claims are FactIP and generation benchmark gains, not the loop mechanism."
892,exclude,E7,"Four-agent ReAct code-generation framework; reported claim is a 94.8% SVEN security rate, a task outcome."
893,exclude,E7,"Doctor agents iteratively correct after wrong diagnoses, but the reported claim is AgentClinic diagnostic accuracy."
894,exclude,E7,"Conversational human-motion generation framework; claims are motion generation quality against diffusion and transformer baselines."
897,exclude,E7,"ReST-style iterative self-training of a ReAct agent; claim is compositional QA benchmark parity with far fewer parameters."
901,include,I2,"Argues behavior trees are the right control structure for LM agents, with the Dendron library and three case studies; iteration policy."
903,include,I2,"Measures loop properties directly: ~30% redundant tool calls in the ReAct loop, consensus in 2-3 adversarial rounds; control topology."
906,exclude,E2,"Grammaticality and language-illusion judgments by LMs; no agent and no iterative control."
908,include,I2,"MCTS replaces greedy/evolutionary search over reward-design iterations and is compared against them; iteration policy."
913,include,I2,"Harness preserving histories, memories and skills across trajectories, compared against native and popular harnesses; loop state."
915,include,I2,"Argues step-level transitions and flexible context management against the ever-growing token trajectory view; loop state."
916,exclude,E7,"Data curation pipeline producing training environments; claims are retrieval accuracy and QA quality of the trained agents."
930,include,I2,"Structured belief with verbalized certainty replaces full history; belief calibration and near-constant context are measured; loop state."
933,exclude,E2,"Auxiliary task-demand effects on LM benchmark scores; no agent loop."
934,exclude,E5,"Survey of vision-language models."
938,include,I2,"Coordination vs routing modes compared, payload referencing and orchestration bypass ablated for their effect; control topology."
939,exclude,E3,"Clinical trial multi-agent wiring GPT-4, LEAST-TO-MOST and ReAct; claim is 0.7908 PR-AUC on trial outcome prediction."
943,exclude,E5,"Survey of LLM-based autonomous agents."
944,exclude,E5,"Survey of LLM-based autonomous agents."
947,exclude,E4,"Benchmark of indirect prompt-injection vulnerability; measures attack success rates, not any loop property."
950,include,I2,"Verbal reflection on failure feedback held in an episodic buffer drives the next trial; ablated across feedback signals; retry/repair."
952,exclude,E7,"openCHA health agent framework; claims are diagnosis, food recommendation, evaluator and PPG accuracy figures."
956,exclude,E5,"Integrative survey of LLM-based intelligent agents."
957,exclude,E7,"Zero-shot LLM navigation agent; claims are R2R navigation performance and observed reasoning behaviour."
960,exclude,E2,"Model technical report on pretraining and RLHF; no runtime loop is studied."
961,exclude,E5,"Survey of the Internet of Agents."
962,exclude,E3,"Off-the-shelf ReAct plus RAG applied to Verilog syntax debugging; claims are 98.5% error fixing and pass@1 gains."
965,exclude,E5,"Survey of LLM-based agents for statistics and data science."
971,include,I2,"ReHAC trains a policy that decides when a human should intervene in the loop; intervention timing is the studied variable; iteration policy."
973,include,I2,"Empirically analyses the failure of agent reflection and raises success 27% with a proposed exploration strategy; retry/repair."
975,include,I2,"The LLM-FEM refinement loop is studied for convergence, diminishing returns and FEM-call budget versus NSGA-II; termination."
978,include,I2,"Monte Carlo Tree Search over reasoning and acting states with LM value functions and self-reflection is the iteration policy."
982,exclude,E7,"Planner-worker GIS framework; reported claim is a 95.24% Shapefile task success rate."
985,exclude,E3,"Hierarchical ReAct agents applied to materials retrieval; claims are domain errors on moduli, bandgaps and formation energies."
987,exclude,E7,"LLM-brain plus recommender-tools system; claims are conversational recommendation performance on public datasets."
988,include,I2,"Multi-round round-table discussion with confidence-weighted consensus; components ablated and model diversity shown critical; control topology."
