paper_id,decision,criteria,reason
4898,exclude,E7,"Triage signals computed 'without affecting online agent behavior'; claims are sampling informativeness rates (82% vs 74%), not about a loop-control mechanism."
4903,exclude,E2,"Contribution is mid-training data (SkillCorpus, causal LM) with no runtime loop control; claims are agentic benchmark performance."
4916,include,I2,"Replay pairing measures whether plans persist as loop state across steps, plus an eviction stress test (34.7pp drop): contributes to loop state."
4918,exclude,E7,"STeCa builds calibrated trajectories for reinforced training; reported claims are that it outperforms methods on long-horizon tasks, not about the calibration mechanism."
4920,exclude,E7,"E-commerce agent framework plus ShopTrajQA benchmark; claims are ShopTrajQA performance and generalization, i.e. task outcomes."
4922,exclude,E7,"ETO is a DPO training pipeline over exploration failures; the reported claim is surpassing baselines on three tasks, not evidence about the loop."
4930,exclude,E7,"Cloud root-cause-analysis agent built with self-consistency and context management; claims are RCA accuracy vs ReAct, a task outcome."
4932,exclude,E5,"'Comprehensive study' framework distinguishing AI Agents from Agentic AI: taxonomy-only overview of architectures, a secondary study."
4933,exclude,E7,"Same RCAgent system for cloud RCA; evidence is superiority over ReAct on predicting root causes and solutions, task outcomes only."
4935,exclude,E7,"BCI-Agent is a neuroscience application; claims are cell-type classification and neural-manifold results, not loop control."
4936,exclude,E5,"Survey of code generation from neural program synthesis to autonomous software development."
4937,exclude,E5,"Systematic literature review of prompt and context engineering techniques."
4940,exclude,E7,"MDTeamGPT is a medical multi-agent consultation system; claims are MedQA/PubMedQA/VQA-RAD accuracy and diagnostic performance."
4944,include,I2,"CAT makes context compaction a callable tool the agent invokes at milestones and compares it against static compression baselines and ReAct: loop state."
4955,exclude,E7,"Agent-R1 is an agentic-RL framework paper; it reports no evidence or argument evaluating its step-level trajectory and context-management design."
4957,include,I2,"CoMem decouples summarization from the agent loop; theory plus latency/efficiency measurement against coupled architectures targets the mechanism: loop state."
4959,include,I2,"TokenPilot's compaction and lifecycle-aware eviction are measured for cost (61%/87%) against prior context-management systems: loop state."
4960,include,I2,"Empirical study of process verification in MAS across paradigms, granularities and five verifiers, finding it does not consistently help: verification."
4961,exclude,E4,"Self-described hands-on tutorial on multi-turn RL fine-tuning with Amazon SageMaker AI, not a research contribution."
4963,include,I2,"GCC gives agent context COMMIT/BRANCH/MERGE operations and is compared against long-context and 26 alternative context strategies: loop state."
4966,exclude,E2,"Tree Training is a training-throughput method (DFS serialization, tree partitioning) reporting 6.2x speedup; no runtime loop control."
4970,include,I2,"PACEvolve names loop failure modes (context pollution, mode collapse) and answers with pruning, momentum-based backtracking and adaptive sampling: iteration policy."
4971,include,I2,"LoCoEval benchmarks four context-management methods for long-horizon repo conversations, measuring the mechanism itself: loop state."
4972,exclude,E7,"ERA is a two-stage VLM training pipeline; self-summarization is one component and claims are EB-ALFRED/EB-Manipulation success rates."
4974,include,I2,"Lean4Agent formally verifies workflows and trajectories; verification-passing workflows outperform failing ones by 11.94%, evidence about the check: verification."
4975,include,I2,"ACE assigns each past step raw/abstract/drop per decision step and is compared against truncation and summarization across four frameworks: loop state."
4977,include,I2,"HyMem isolates planning from execution context, and analysis shows it controls reasoning-context growth versus compression baselines: loop state."
4978,include,I2,"AgentProg reframes interaction history as a program with variables and control flow, compared against compression techniques that degrade: loop state."
4979,include,I2,"Laser's symbolic protocol over planning/task-solving/retrospection plus a context register is compared against unstructured trace accumulation: iteration policy."
4981,include,I2,"SUPO trains summarization jointly with tool use and reports working-context length and scaling of test-time summarization rounds: loop state."
4982,exclude,E7,"EGG is a kernel-generation agent framework; the reported claim is 2.13x average speedup over PyTorch on KernelBench, a task outcome."
4983,include,I2,"ARC triggers reflection when misalignment is detected and is compared against raw accumulation and passive summarization: loop state."
4985,exclude,E7,"MiniMax-M2 is a model series and training system; claims are frontier-tier scores on agentic coding, deep search and reasoning benchmarks."
4986,include,I2,"PRInTS is a generative process reward model scoring intermediate steps, evaluated against other reward-modeling baselines: verification."
4988,include,I2,"GT-MCP's trust function and rollback self-healing are measured directly: drift bounded in 99.6% of 500 turns, recovery in 0.4%: retry/repair."
4989,exclude,E7,"Nex-N1 is an environment-construction ecosystem for agent training; claims are SWE-bench and tau2 scores against other models."
4990,exclude,E7,"HyMEM is a graph memory for computer-use agents evaluated by task gains (+22.5% on Qwen2.5-VL-7B), not by an effect on loop control."
4992,include,I2,"SAM makes access to past interaction adapt to the agent's state via memory cues over raw trajectory pages, against truncation/compression/retrieval: loop state."
4993,exclude,E7,"Layer-wise probing and layer-skipping over agent trajectories; the claims are about model depth allocation, not about any loop mechanism."
4995,exclude,E3,"FAEA applies an unmodified frontier agent (Claude Agent SDK) to manipulation and reports LIBERO/ManiSkill3/MetaWorld success rates."
4996,exclude,E7,"Same HyMEM graph memory for GUI agents; evidence is success-rate gains over closed-source models, a task outcome."
4998,include,I2,"Study of 9,374 trajectories showing trajectory structure (context gathering, validation) separates success from failure and that length is a confound: iteration policy."
4999,exclude,E7,"WebXSkill is a skill extraction/retrieval/deployment framework; the reported claim is +9.8/+12.9 success points on WebArena and WebVoyager."
5000,exclude,E5,"Comprehensive review of multi-tool LLM agents organized around six dimensions of the literature."
5001,exclude,E7,"AWM is a synthetic environment-generation pipeline for agentic RL; claims are out-of-distribution benchmark generalization."
