paper_id,decision,criteria,reason
1376,include,I2,"Benchmark measuring generation-critique-correction ability itself and factors affecting it; contributes to verification (critique deciding what is corrected)."
1378,include,I2,"Empirical test of self-reflection with external feedback disallowed; reports when reflection helps or hurts; contributes to verification as the self-evaluated signal."
1379,exclude,E7,"AIVRIL2 self-verifying multi-agent RTL framework; reported claims are VerilogEval pass rates and 3.4x code-quality gain, not the correction loop."
1380,exclude,E7,"OpenCodeInterpreter system with execution feedback; claims are HumanEval/MBPP accuracy versus GPT-4, not about the refinement mechanism."
1381,exclude,E7,"Multi-agent optimizer with feedback loops; case-study claims are output quality, relevance and actionability, not measurements of the loop itself."
1382,include,I2,"LATTE's delta-view feedback localizes faults to drive repair; reports refinement success rate (46.08%/25.51%); contributes to verification."
1384,exclude,E7,"Query2CAD is a CAD-generation framework; headline claims are success rates on their CAD dataset, i.e. task outcomes, not the self-refine loop."
1385,exclude,E7,"Interactive-KBQA framework built for KBQA; claims are competitive results on WebQSP, CWQ, KQA Pro and MetaQA."
1387,exclude,E1,"Continuous diffusion for categorical data; the 'iterative refinement' is diffusion sampling, not a language-model agent's control loop."
1388,exclude,E1,"Deep RL for job-shop scheduling with LLM-assisted reward design; the loop is RL policy training, not an LLM agent loop."
1389,exclude,E7,"MCQG-SRefine applies self-critique to USMLE question generation; claims are expert satisfaction with question quality and difficulty."
1391,include,I2,"Analyses self-repair across Code Llama/GPT-3.5/GPT-4, measures cost-adjusted gains and shows feedback quality is the bottleneck; retry/repair."
1392,include,I2,"LLM-ARC's automated reasoning critic runs tests and feeds failures back; compared against LLM-only baselines showing the refinement loop matters; verification."
1394,include,I2,"Diagnoses self-evaluated feedback quality as the bottleneck of reflection and proposes contrastive checklists to fix it; contributes to verification."
1395,include,I2,"AlphaLLM couples MCTS search over language states with critic models in a self-improving loop; search is the iteration policy."
1396,exclude,E5,"Critical survey of self-correction research; secondary study, retained as a snowballing seed."
1397,exclude,E1,"SiDyP iteratively refines noisy label candidates with a simplex diffusion model; no language-model agent loop."
1398,exclude,E7,"ARCS agentic RAG code-synthesis system; reported claims are generation and translation quality on Geeks4Geeks and HumanEval."
1400,exclude,E7,"AIR is an instruction-data generation pipeline; claims are downstream instruction-following gains from AIR-10K, not about the refinement loop."
1401,exclude,E1,"Iterative refinement here is k-means resampling of finetuning data across training iterations; not an agent control loop."
1404,exclude,E3,"Healthcare simulation workflow wiring up off-the-shelf prompt chaining, RAG and iterative refinement; results are 70-80% scenario development time saved."
1405,exclude,E4,"Overview article on prompt types, pitfalls and ethics; no method and no loop contribution."
1406,include,I2,"RCoT detects factual inconsistency by reconstructing the problem and turns it into fine-grained feedback for revision; compared against CoT, self-consistency and Self-Refine; verification."
1407,include,I2,"Compares Multi-Agent 1 (initializer, critic, scorer) against Multi-Agent 2 (initializer, critic) on TSP/mTSP; the agent arrangement is the studied variable: control topology."
1409,exclude,E7,"EvoMDT self-evolving multi-agent MDT system; claims are guideline concordance, BERTScore, safety violations and physician-rated decision quality."
1410,exclude,E7,"Med-PaLM 2 reports MedQA/MedMCQA accuracy and physician preference; ensemble refinement is a component, the claims are clinical task outcomes."
1412,exclude,E7,"OpenScholar system plus ScholarQABench; claims are answer correctness and citation accuracy, not the self-feedback loop as such."
1417,include,I2,"MAGIC auto-generates self-correction guidelines and compares them against expert-written ones, analysing why corrections succeed; retry/repair."
1418,exclude,E7,"PREFER is a prompt-ensemble boosting pipeline; the reported claims are state-of-the-art task performance across task types."
1419,include,I2,"Maps expert steering feedback across 30 multi-turn transcripts to Socratic stages and reports 74% of initially failed problems solved; retry/repair after a failed attempt."
1420,include,I2,"Directly compares single-step prompting against the iterative refinement cycle (and human mentors) on quality and time; the iteration policy is the studied variable."
1421,include,I2,"Tests whether VLMs can self-correct across iterative inference turns and finds they cannot without training; a claim about retry/repair."
1422,include,I2,"Same study, arXiv record: two-turn self-correction measured at inference and used for preference training; claim is about retry/repair, not task score alone."
1426,exclude,E2,"ICLEF uses self-critique and expert feedback to build distillation data; the resulting student models have no runtime loop."
1429,include,I2,"SR-MCTS combines MCTS with Self-Refine and is compared against ToT and rStar on search efficiency; the iteration policy is the contribution."
1430,exclude,E2,"Perspective-taking prompting has the model self-regulate within its response; a prompting strategy with no iterative control returning to the model."
1431,exclude,E7,"MorphAgent's claims are task performance and adaptability against existing multi-agent frameworks, not a study of the arrangement as a variable."
1432,include,I2,"Agents review each other with confidence levels and revise; shows feedback exchange beats solution sharing and confidence helps; control topology is the studied variable."
1433,include,I2,"Tree of Thoughts searches over reasoning states with self-evaluation, lookahead and backtracking; search is the iteration policy."
1434,exclude,E1,"Diffusion model for symbolic music; iterative refinement steps are sampling, not a language-model agent's loop."
1435,exclude,E4,"Overview/tutorial on prompt engineering for generative AI tools; no method and no loop mechanism studied."
1436,exclude,E7,"PromptWizard optimizes prompts via critique-and-synthesis; claims are performance across 45 tasks plus API cost, not the loop mechanism."
1442,include,I2,"Treefinement is a tree search over program repairs driven by verifier feedback, plus filtering to stop reward hacking; verification governs what the loop does next."
1443,exclude,E2,"Study of how students prompt LLMs for assignments; no agentic control loop is proposed or studied."
1444,exclude,E7,"CorNav is a zero-shot VLN framework; claims are that it outperforms 7 baselines across four navigation tasks on NavBench."
