paper_id,decision,criteria,reason
1752,exclude,E2,"Benchmarks chatbot answer accuracy on myopia questions; one-shot Q&A with a single re-prompt, no loop-control mechanism proposed."
1755,include,I2,"LoT verifies and rectifies each reasoning step via Reductio ad Absurdum; the verify-then-revise cycle is the contribution. Mechanism: verification."
1760,exclude,E5,"Survey of over 200 studies on mathematical reasoning in multimodal LLMs."
1762,include,I2,"Tests whether LLMs hold beliefs under debate challenge; negative evidence about feedback-driven response revision. Mechanism: verification."
1766,exclude,E2,"CoT-style prompt design for text-to-SQL; contribution is prompting, evidence is Spider accuracy gains, no runtime loop control."
1767,exclude,E2,"LLM+AL pipeline pairing semantic parsing with an action-language solver; no runtime control loop, claims are answer correctness."
1771,exclude,E5,"Comprehensive survey/taxonomy of chain-of-thought reasoning across 150+ papers."
1776,exclude,E2,"Thought Propagation is an analogical prompting method; forward prompting pipeline, evidence is end-task gains only."
1778,exclude,E5,"Survey of complex logical reasoning in large vision-language models."
1780,exclude,E7,"Few-shot LLM driving framework with a self-correction database; reported claim is a 14% collision-rate reduction, a task outcome."
1783,exclude,E2,"Compares three LLMs on pneumonia question accuracy; re-prompting is an eval probe, no loop mechanism is contributed."
1785,exclude,E4,"Tutorial paper demonstrating LLM-driven context-aware computing; not a research contribution."
1786,exclude,E2,"Abstract is bibliographic metadata only; title names CoT-efficiency refinement, not a loop-control mechanism."
1787,exclude,E2,"ACT-SQL auto-CoT prompting; explicitly one LLM API call per query, no iterative control."
1788,exclude,E7,"DotaMath builds models with code feedback and self-correction, but the reported claims are MATH/GSM8K accuracy."
1792,include,I2,"Systematically studies iterative prompting, ablates self-critique against sound external verification, reports collapse vs gains. Mechanism: verification."
1793,include,I2,"Cyclic questioning-reflection-recalibration loop is the contribution, with sensitivity studies on reflection length and iteration. Mechanism: verification."
1797,exclude,E7,"VeriAssist wraps a simulator in a self-verify/self-correct loop, but claims are Verilog syntax and functional correctness."
1799,exclude,E2,"ERA-CoT is entity-relationship prompting; single-pass reasoning enhancement, evidence is QA accuracy."
1802,exclude,E5,"Reviews recent LLM papers to overview functional features for moral education research."
1803,exclude,E7,"MCC multi-agent debate framework judged by MedQA/PubMedQA accuracy and diagnosis rate: system-level task outcomes."
1804,exclude,E7,"Physics Reasoner is a knowledge-augmented pipeline with checklists; claim is 5.8% SciBench accuracy gain."
1805,include,I2,"Compares single-agent, multi-agent hierarchical and stochastic strategies, analysing search trajectories. Mechanism: control topology."
1807,exclude,E7,"CRP-RAG framework's reported claims are point gains over RAG baselines on QA benchmarks, not evidence about the reasoning-graph control."
1809,exclude,E7,"TreeQA's validation and self-correction step is reported only through Hit@1 scores on four QA datasets."
1811,exclude,E5,"Analytical survey of reward models and their applications in LLM reasoning."
1815,exclude,E5,"Survey tracing chain-of-thought reasoning through to language agents."
1816,exclude,E2,"Deliberative Alignment is a training paradigm for safety reasoning; no runtime loop, claims are jailbreak and overrefusal rates."
1820,exclude,E2,"Iter-CoT bootstraps exemplars offline; runtime remains few-shot CoT prompting, evidence is dataset accuracy."
1821,include,I2,"Self-correction method detects errors and retrieves treebank rules to guide correction, measured against uncorrected parsing. Mechanism: retry/repair."
1824,exclude,E2,"Post-training refinement of latent reasoning embeddings; parameter-space method with no runtime control loop."
1835,include,I2,"LR2Bench is built to evaluate reflection: assumption-making, backtracking and self-refinement over 850 CSP samples. Mechanism: retry/repair."
1836,include,I2,"Decouples a base generator from a learned corrector that iteratively revises outputs, measured against the base generator. Mechanism: retry/repair."
1837,include,I2,"InversePrompt validates plans by checking inverse actions restore the initial state, compared against other self-correction approaches. Mechanism: verification."
1840,include,I2,"Decomposes self-correction into confidence and critique, proposes metrics and reports the trade-off between them. Mechanism: verification."
1842,exclude,E2,"Fine-tunes Llama/DeepSeek on Navya-Nyaya structured reasoning data; no runtime loop, claims are format adherence and correctness."
1844,exclude,E7,"Bundle-generation application with self-correction and auto-feedback; evidence is effectiveness on three recommendation datasets."
1847,include,I2,"Builds Step CoT Check data and measures the resulting self-checking and error-location ability across checking formats. Mechanism: verification."
1848,exclude,E5,"Conceptual overview comparing LLM autonomous agents with knowledge graphs under neuro-symbolic AI."
1849,include,I2,"Abstract is metadata only; title names intrinsic self-correction itself as the object studied. Mechanism: verification."
1852,exclude,E2,"Duplicate of the Deliberative Alignment training paradigm; alignment training, no runtime loop mechanism."
1853,exclude,E7,"AmadeusGPT's dual-memory mechanism is evidenced by MABE 2022 behaviour-challenge performance, a task outcome."
1854,include,I2,"RL teaches the model when and how to search mid-reasoning, with analysis of emergent reflection and self-correction. Mechanism: iteration policy."
1855,exclude,E2,"Evaluates DeepSeek-R1 on sentiment classification accuracy and few-shot efficiency; no loop control studied."
1858,exclude,E7,"Empty abstract; title names a radiosurgery-planning agent application, not a loop mechanism as the contribution."
