paper_id,decision,criteria,reason
6644,exclude,E7,"Distilled 4B medical agent; claims are accuracy over 13 medical benchmarks and latency, not evidence about its strategy-selection loop."
6645,exclude,E1,"Cloud-economics framework; the loops named are economic demand-amplification loops, not an LLM agent's control loop."
6646,include,I2,"Benchmark metrics analyse architectural trade-offs between Tool-As-Agent and Plan-Executor orchestration plus failure-mode discovery: control topology."
6647,include,I2,"Scores agent trajectories on control preservation (interruptible, correctable, reversible) instead of final outcomes: iteration policy."
6648,exclude,E5,"Survey and circular taxonomy of 50+ LLMs spanning 2019-2025."
6649,include,I2,"MCTS-distilled SGA atoms retrieved online to pick next actions, set against inference-time search and SFT: iteration policy."
6653,exclude,E2,"Enterprise CRM architecture pattern catalogue; no agent control loop or iterative mechanism is proposed or measured."
6654,exclude,E7,"Browser-agent training pipeline; reported claims are WebVoyager/BrowserBench scores, not evidence about the recovery loop."
6656,include,I2,"LIFO-stack single-step execution loop with lazy capability discovery, benchmarked against flat routing: control topology."
6657,exclude,E2,"Abstract is only an author/venue string; the title names cost-aware multi-turn model routing, not a loop-control mechanism."
6658,include,I2,"AHA's hypothesis-falsifier-execute-reflect discovery loop is the contribution and is compared against a discovery baseline: verification."
6660,exclude,E5,"Analysis of the existing agent-evaluation ecosystem, synthesising benchmarks and a failure taxonomy."
6661,include,I2,"Argues explicitly for layered nested stewardship topologies with a central orchestrator over flat interconnection: control topology."
6664,exclude,E5,"Survey of self-improving agentic systems."
6665,exclude,E7,"Chatbot system; claims are latency, memory recall accuracy and RAG rank quality - retrieval, not loop control."
6700,exclude,E5,"Taxonomy of fifteen system-level LLM failure modes plus design principles; no primary mechanism."
6707,include,I2,"Reliability memory updated from correctness feedback, read to route peers or weight votes, beaten against majority voting: loop state."
6709,exclude,E2,"Sample-efficient estimation of rare LLM failure probability; no agent loop or iterative control."
6721,exclude,E5,"Report cataloguing six MAS failure modes with risk-analysis toolkits; no loop mechanism proposed or measured."
6725,exclude,E7,"Tool-invocation error taxonomy; claims are per-model success rates and latency across hardware, not a loop property."
6740,exclude,E7,"Benchmark isolating summarisation/storage/retrieval failures; claims are memory-operation correctness, not loop continuation."
6752,include,I2,"MESI-style lazy invalidation of artifacts shared between agents, proved and measured for synchronisation cost: loop state."
6758,exclude,E4,"Book chapter presenting an 11-layer failure stack and an awareness-mapping maturity framework."
6763,include,I2,"Git-like commit, revert and branching over agent state, A/B-tested against LangGraph, AutoGen and Agno: retry/repair."
6769,include,I2,"Sub-agent abstention exposes a failure state so the coordinator reroutes or falls back; pass rate 68.5 to 78.9 with it: retry/repair."
6772,exclude,E2,"Multi-turn conversational reliability evaluation of LLMs; no agentic control loop or mechanism is studied."
6776,include,I2,"World-model RL attacker measured by benign consensus rate and prolonged disagreement, a claim about whether the loop converges: termination."
6781,exclude,E4,"Tutorial chapter walking through implementing reasoning-loop agents in JavaScript."
6789,exclude,E7,"Common-pool-resource simulation; claims are cooperation and norm outcomes across LLM societies, not loop control."
6790,include,I2,"Credibility scores accumulated over an iterative game weight output aggregation, tested under adversary-majority settings: loop state."
6794,include,I2,"Bandit-based adaptive sampling with regret guarantees decides how many agent judgements to draw, versus heuristic voting: iteration policy."
6799,include,I2,"Studies how BDI beliefs and symbolic verification interact to shape coordination, varying the components across LLMs: loop state."
6801,exclude,E7,"Five-agent fixed pipeline; claims are exploitation rate over 603 CVEs and detection-rule quality."
6809,include,I2,"Thompson-sampling delegation and reflection-driven re-routing measured by agent calls, tokens and time-to-success: iteration policy."
6812,exclude,E7,"LLM dialogue for multi-robot navigation; claims are time-to-goal and priority-ordering rates in the navigation domain."
6816,include,I2,"DPI bound plus SFS measurements show iterative closed-system debate degrades grounding, and EGSR replaces it: iteration policy."
6818,exclude,E1,"Cross-cluster GPU scheduling, KV reservation and SLO control for serving agent workloads: infrastructure control, not the agent's loop."
6819,exclude,E7,"Grid multi-agent system; claims are violation-mitigation performance on IEEE and CIGRE benchmark networks."
6820,include,I2,"Fault injection shows iterative closed-loop architectures neutralise over 40% of faults fatal to linear workflows: control topology."
6826,include,I2,"Stability threshold for verification dose and delay plus corrector placement, confirmed by dose-delay oscillations in five models: verification."
6829,include,I2,"Position paper arguing active dynamic moderation is needed because agent uncertainties compound across interactions: verification."
6830,include,I2,"Compares LLM orchestrator against planner coordination for task assignment; planner wins on concurrent actions: control topology."
6832,exclude,E7,"Control-engineering multi-agent system; claims are 83% task success and 87% per-agent success rates."
6835,include,I2,"Cascaded controller picks collaboration mode, roles and LLM per query, compared against routing baselines: control topology."
6842,exclude,E2,"Cryptographic delegation-provenance token protocol; no iterative loop control is studied."
