paper_id,decision,criteria,reason
2684,exclude,E2,"Empirical report on GPT-4 grading assignments for 1028 students; one-shot evaluation and student feedback, no iterative control returning to the model."
2686,exclude,E2,"Measures reliability of LLM judgments via McDonald's omega across samples/temperature; judging benchmark outputs, no loop whose continuation is governed."
2689,exclude,E2,"Profile-aware LLM judge scoring podcast recommendations offline; two-stage prompting pipeline with no iteration or control returning on a signal."
2692,exclude,E2,"Locally deployed small LMs for a medical chatbot, scored on intent recognition and empathy with an LLM judge; no runtime loop control."
2693,exclude,E7,"Agent-based prompting plus a validation pipeline the authors built for judging compiler tests; claims are the increased quality of test evaluation, a task outcome."
2698,exclude,E7,"Multi-agent and LLM-as-judge evaluation of SRL scaffolds; reported claims are agreement with human experts and hallucination reduction in the education application."
2700,exclude,E5,"Explicitly a literature review and 2030 vision paper on LLM-as-a-Judge in software engineering; secondary study, retained as a snowballing seed."
2706,exclude,E2,"Self-supervised fine-tuning of an aviation LLM with an LLM judge picking training parameters and scoring responses; training-time, no runtime loop."
2710,exclude,E2,"DeepSeek LLM pretraining/scaling-law report with SFT and DPO; no agent loop at all."
2714,exclude,E5,"Comprehensive survey of LLM evaluation metrics and methodologies over 70+ studies; secondary study."
2719,exclude,E2,"SORRY-Bench evaluates single-turn safety refusal and meta-evaluates judge designs; no iterative control, no loop property measured."
2722,exclude,E5,"Self-described first survey of role-playing and personalization in LLMs, with a taxonomy; secondary study."
2726,exclude,E2,"PhonologyBench: three single-pass diagnostic tasks (G2P, syllable counting, rhyme); no iteration or control."
2727,exclude,E2,"JudgeLM fine-tunes 7B-33B models as judges with swap augmentation and reference support; training a scorer, no runtime loop."
2731,exclude,E2,"BrainBench forward-looking benchmark; LLMs predict neuroscience outcomes in one pass, no iterative control."
2733,exclude,E2,"AutoNuggetizer automates nugget creation/assignment for RAG evaluation and is calibrated against human assessors; scoring pipeline, no loop control."
2735,exclude,E2,"Adaptive Precise Boolean rubrics for health LLM evaluation, compared with Likert on inter-rater agreement and time; no loop."
2736,exclude,E7,"Mem0 memory architecture judged on LOCOMO QA accuracy, latency and token cost; claims are retrieval/QA outcomes, not what the loop does next."
2744,exclude,E2,"Qwen2.5 pretraining and post-training technical report benchmarked on language tasks; no agent loop."
2747,exclude,E2,"Multi-turn evaluation of 14 anthropomorphic behaviours with simulated users; turns are conversation, no mechanism governing whether the loop proceeds."
2749,exclude,E2,"Benchmarks 21 LLMs on gene regulatory relation and KEGG pathway extraction with precision/recall; single-pass text mining."
2752,exclude,E2,"CourseEvalAI fine-tunes with LoRA and compares base vs fine-tuned rubric scores from human and LLM raters; no iterative control."
2754,exclude,E2,"Nine LLM-based metrics for topic-model quality, validated adversarially; an evaluation framework with no loop."
2761,exclude,E5,"Comprehensive survey of bias and unfairness in LLM-era IR systems with a mitigation taxonomy; secondary study."
2763,exclude,E5,"Presented as a comprehensive survey of hallucination attribution with prompting-condition analysis; secondary study."
2771,exclude,E2,"Zhongjing trains a Chinese medical LLM through pre-training, SFT and RLHF; the ablations are over training stages, no runtime loop."
2774,exclude,E2,"Retrieve-then-read pipeline plus the LLeQA dataset for long-form legal QA; single pass, no control returning on a signal."
2777,exclude,E2,"Compares zero-shot, explicit, CoT and hybrid prompts for statistical reasoning, judged by Copilot; prompt engineering with no iterative control."
2782,exclude,E2,"Yi foundation model family report on pretraining, data engineering and context extension; no agent loop."
2785,exclude,E2,"Studies how judge design, decoding and CoT affect judge-human alignment on BIGGENBench; evaluation reliability, not a loop whose continuation is governed."
2788,exclude,E4,"Code-repository record for the SWhisper near-ultrasonic jailbreak, listing files and demo audio; artifact release rather than a method contribution."
2794,exclude,E2,"'Master key' tokens fool generative reward models used for RLVR training signals; fixed by data augmentation and retraining, no runtime agent loop."
2795,exclude,E2,"ArmoRM trains a multi-objective reward model with an MoE gating network, scored on RewardBench; training-time reward modeling, no loop."
2798,exclude,E2,"Audits five LLMs' single responses to 2046 crisis inputs on a clinical Likert scale via an LLM judge; no iterative control."
2801,exclude,E2,"Analyses how instruction detail in judge prompts affects alignment, compared against perplexity; prompt-level evaluation study with no loop."
2814,exclude,E2,"RRHF aligns models by ranking sampled responses with a ranking loss instead of PPO; training paradigm, no runtime loop."
2825,exclude,E2,"DRESS trains an LVLM on critique and refinement natural-language feedback via conditional RL; reported gains are helpfulness/honesty/harmlessness of outputs."
2841,exclude,E5,"Surveys 95 ACL/arXiv papers on learning from human feedback and raises open challenges; secondary study."
2869,exclude,E7,"Critic LLM selects good trajectories to retrain the agent each round, but the reported claim is API-bank task performance comparable to GPT-4."
2871,exclude,E2,"Decomposes session-level feedback into turn-level rewards to distil a reward model for RL fine-tuning; evidence is human ratings of conversation quality."
2891,exclude,E2,"ILF iteratively generates refinements, selects one, and finetunes on it; the iteration is a training procedure and evidence is summarization performance."
2895,include,I2,"The contribution is a critic-driven feedback learning loop for QA; the critic checks citation/correctness/fluency to drive regeneration and the loop's effect is measured. Mechanism: verification."
2896,exclude,E1,"A VLM replaces the learned centralized critic in multi-agent RL for robot teams; RL value estimation with non-language-model execution policies."
2898,exclude,E1,"LLM feedback is turned into a potential-based shaping function for an RL agent; the loop is RL policy optimisation, not a language-model agent's loop."
2899,exclude,E2,"Chain of Hindsight converts feedback into sequences for fine-tuning; the model learns from feedback at training time, no runtime control loop."
