paper_id,decision,criteria,reason
8038,include,I2,"RAP's contribution is MCTS over an LLM-built reasoning tree with world-model rewards; iteration policy, compared against CoT as an alternative reasoning-control strategy."
8047,exclude,E5,"Comprehensive survey of reasoning with foundation models: concepts, methods, benchmarks, outlook. Secondary study."
8048,exclude,E7,"ConceptAgent is a robotic platform (perception, 3D scene graphs, planning); reported claims are task completion rates (19%, 40%) on embodied tasks."
8051,include,I2,"Studies when tree search vs iterative correction vs re-ranking pays off as a function of discriminator accuracy, with cost/latency; verification and iteration policy are the studied variables."
8055,exclude,E5,"Reviews discriminative, generative and LLM-based approaches for predictive maintenance and consolidates fragmented evidence. Secondary study."
8057,exclude,E7,"SLM-MATRIX is a multi-agent extraction pipeline; reported claims are extraction accuracy (92.85%, 77.68%) on materials datasets."
8064,exclude,E5,"Survey of WebAgents across architectures, training and trustworthiness. Secondary study."
8067,include,I2,"Agent Q's contribution is guided MCTS plus self-critique over agent trajectories; the search is isolated at inference (81.7% to 95.4% with online search). Iteration policy."
8068,exclude,E7,"OPTIMA is a training framework for LLM multi-agent systems; claims are task performance gain and token counts on multi-agent benchmarks."
8070,exclude,E2,"InstructGPT is supervised plus RLHF fine-tuning for instruction following; no runtime agent loop, evaluated on human preference over single outputs."
8072,include,I2,"SeRTS makes MCTS with self-rewarding the retrieval control policy and compares it against a self-reflection loop on efficiency and scalability. Iteration policy."
8076,exclude,E7,"FGeo-DRL is a neural-symbolic geometry solver; the reported claim is an 86.40% problem-solving success rate on formalgeo7k."
8080,exclude,E7,"Division-of-Thoughts is an on-device SLM/LLM routing pipeline; claims are reasoning time and API cost reduction at comparable task accuracy."
8081,include,I2,"ReST-MCTS* compares its process-reward-guided tree-search policy against Best-of-N and Tree-of-Thought within the same search budget. Iteration policy."
8082,exclude,E3,"SANGAM wires the existing MCTSr algorithm into a three-stage SystemVerilog assertion pipeline and reports assertion-generation results against recent methods."
8084,exclude,E5,"Comprehensive survey of strategic reasoning with LLMs: scopes, applications, methodologies, evaluation metrics. Secondary study."
8085,include,I2,"Intention broadcast plus a propagation network is the studied variable, and the reported effect is reduced miscoordination errors and learned when/whom to communicate. Control topology."
8099,include,I2,"MAP's contribution is the arrangement of specialised planning modules (conflict monitoring, state evaluation, coordination), compared against competitive agentic baselines. Control topology."
8102,exclude,E3,"Benchmarks off-the-shelf prompting and agent patterns (ReAct, LATS) on medical exam questions; reported results are MedQA/neuro-oncology accuracy."
8108,exclude,E7,"Med-VRAgent is a medical VQA agent (visual guidance, self-reward MCTS, PPO); the claim is outperforming existing approaches on medical VQA benchmarks."
8112,exclude,E2,"Chain-of-Abstraction trains LLMs to decode abstract chains and fill them with parallel tool calls, explicitly avoiding waiting on tool responses; no iterative control."
8116,include,I2,"ToolChain* is an A* tree-search planning algorithm over the agent's action space with a cost function for pruning, compared against planning baselines on quality and time. Iteration policy."
8119,exclude,E7,"Sentence-level tree search pipeline for long text generation; reported claims are output-quality measures (Jaccard, Word2vec, human fluency), not properties of the search."
8120,exclude,E5,"Survey reviewing LLM architectures and strategies for complex QA, including agentic architectures. Secondary study."
8121,exclude,E7,"ChemReasoner is a catalyst-discovery screening framework; claims are competitive catalyst quality against expert-enumerated descriptor implementations."
8123,exclude,E7,"MT-Mol is a multi-agent molecular optimisation system; the claim is state-of-the-art on PMO-1K and ChemCoTBench benchmarks."
8126,exclude,E7,"SELA is an agent-based AutoML system; the reported claim is a 65-80% win rate against traditional and agent-based AutoML baselines on 20 datasets."
8129,exclude,E7,"MALT is a multi-agent post-training strategy; reported claims are end-task gains on MATH, GSM8K and CSQA over the baseline LLM."
8131,exclude,E2,"The translator/advisor/evaluator loop only synthesises long-thought training data; the delivered DRT model is fine-tuned and evaluated on translation quality."
8132,exclude,E7,"FMAD debate produces annotated data and a reward model for RL fine-tuning; reported claims are GSM8K 83.4% and MATH 45.1% accuracy."
8133,include,I2,"MC-DML adds in-trial and cross-trial memory that adjusts action evaluation inside MCTS, reporting better initial-planning results than methods needing many iterations. Loop state."
8137,exclude,E4,"AucArena is an auction evaluation suite; it benchmarks bidding skill and goal adherence, not a loop property such as termination, retries or stuck loops."
8138,exclude,E7,"DeepSeek-Prover-V1.5 is a theorem-proving model with RMaxTS search; reported claims are miniF2F 63.5% and ProofNet 25.3% benchmark records."
8141,exclude,E4,"GameBench is a cross-domain strategic-reasoning benchmark; it scores game outcomes for CoT and RAP scaffolds, measuring no loop property."
8144,exclude,E7,"FinHEAR is a financial multi-agent pipeline; claims are trend-prediction accuracy and risk-adjusted trading returns."
8164,exclude,E4,"Entity-deducing game as an evaluation framework for LLM multi-turn planning; scores game success and adds BC/RL training, measuring no loop-control mechanism."
8165,include,I2,"neoplanner's contribution is UCB-driven state-space search interleaved with LLM queries plus stored cross-trial learnings, positioned against Reflexion/CLIN loops. Iteration policy."
8168,exclude,E2,"OREO is an offline RL training objective (soft Bellman, credit assignment) for reasoning policies; the contribution is training, not a runtime loop-control mechanism."
8169,exclude,E7,"SQL-o1 is a text-to-SQL agent framework; the reported claim is +10.8 execution accuracy on Bird and transferability across models."
8170,include,I2,"MAP makes the recurrent arrangement of specialised planner modules the studied variable, compared against chain-of-thought, multi-agent debate and tree-of-thought. Control topology."
8173,include,I2,"RAFA's contribution is the plan-long-horizon/act-one-step/replan-from-memory schedule, argued explicitly via a sqrt(T) regret bound on environment interactions. Iteration policy."
8183,exclude,E7,"KBQA-o1 is an agentic KBQA system; the reported claim is GrailQA F1 78.5% against previous low-resource KBQA methods."
8189,include,I2,"GDP-Zero replaces trained look-ahead search with open-loop MCTS that prompts the LLM as policy prior, value and simulator, isolating planning against unplanned ChatGPT. Iteration policy."
8191,include,I2,"I-MCTS changes node expansion (introspection over parent/sibling results) and the value/reward feedback used for selection, measured against the prior MCTS-based agent. Iteration policy."
8193,include,I2,"WebPilot's dual-optimisation reworks MCTS (plan refinement plus subtask-level search) and is measured against the concurrent tree-search method, a 93% relative gain. Iteration policy."
