paper_id,decision,criteria,reason
5852,exclude,E7,"Router-based multi-agent framework for foundation design; claims are 95%/90.6% domain accuracy over baselines, not about the routing mechanism as such."
5853,exclude,E7,"AutoLFM multi-agent pipeline for building load forecasting; claims are R2 accuracy and development time on domain datasets."
5854,exclude,E7,"LangGraph multimedia production pipeline; claims are completion time, speedup and semantic coherence of produced reels."
5856,exclude,E7,"ExecuGraph multi-agent backend code synthesis; execution-based checking present but claims are correctness rates (76->93%) on algorithm tasks."
5858,exclude,E7,"LLM multi-agent framework for network slice orchestration; claims are YAML/TOSCA descriptor validity and 40s end-to-end workflow time."
5860,include,I2,"Audio-Mind's contribution is conditional evidence acquisition (when to invoke agentic tool loop vs frontend); matched-backbone comparison argues the design. Mechanism: iteration policy."
5862,exclude,E7,"UMA enterprise multi-agent framework; claims are workload reduction, operational efficiency and ROI, not the loop mechanism."
5863,include,I2,"Contributes dynamic task-graph decomposition plus Node F1/SSI/Tool F1 metrics that measure the decomposition itself across task complexities. Mechanism: iteration policy."
5864,exclude,E5,"Report exploring long-term memory for self-evolution: classifies approaches, outlines LTM structure and presents a research roadmap; overview rather than primary mechanism study."
5865,include,I2,"CoThinker studies multi-agent coordination under cognitive load theory; gains vs coordination overhead by load profile is evidence about the arrangement itself. Mechanism: control topology."
5866,exclude,E7,"BrainAgent supervisor/sub-agent framework for brain-signal pipelines; claims are workflow automation reliability on a domain benchmark."
5867,exclude,E7,"DataLab BI platform; claims are SOTA on BI benchmarks, +58.58% accuracy and token cost on enterprise tasks."
5868,include,I2,"CAAF closes the loop with a deterministic assertion harness and state locking for monotonic non-regression, supported by three-tier UAI ablations. Mechanism: verification."
5869,exclude,E5,"Empirical taxonomy of 5,669 bug reports and 809 feature requests across five agent frameworks; overview of framework quality, contributes no loop-control mechanism."
5870,exclude,E7,"AgentSUMO agentic framework for SUMO scenario generation; claims are traffic flow metrics and accessibility for non-experts."
5871,exclude,E7,"Internet of Agents platform for heterogeneous agent collaboration; claims are outperforming baselines on assistant, embodied and RAG benchmarks."
5872,exclude,E7,"MiroFlow open-source agent framework; claims are SOTA scores on GAIA, BrowseComp, HLE and FutureX."
5873,exclude,E7,"VortexChat closed-loop photonic inverse design; claims are device performance thresholds, mode purity and crosstalk of fabricated devices."
5874,exclude,E7,"Multi-agent digital assistant generating health plans; claims are resident and clinician acceptance ratings in a 27-person pilot."
5875,exclude,E7,"Conceptual enterprise reference architecture with an Observe-Reason-Act-Learn loop; evidence synthesized as cost, productivity and cycle-time gains, not about the loop."
5876,exclude,E7,"ReCo self-extending biomedical agent framework; claims are successful operationalization of five external systems and dosimetry agreement."
5877,exclude,E7,"Paper Debugger multi-agent Overleaf extension; claims are 34% formatting time reduction and SUS 78.4."
5891,exclude,E2,"SafeRun decouples LLM interpretation from a deterministic solver enforcing constraints; no iterative control described, single-pass generation plus solver."
5895,exclude,E1,"Classical multi-agent epistemic planning with nested beliefs compiled to classical planners; no language-model agent loop."
5896,exclude,E7,"FLARE adds environmental-adaptive replanning with visual cues, but the reported claim is outperforming state-of-the-art planners on task success."
5899,include,I2,"ALAS studies history-aware local compensation against costly global replanning under disruption, evaluated in dynamic reactive scenarios. Mechanism: retry/repair."
5902,exclude,E7,"SCALAR couples LLM skill proposal with RL feedback, but reported claims are Craftax diamond collection and mine-reaching rates."
5904,include,I2,"BRACE formulates replanning as a budgeted control loop (whether to replan, mode, token budget, latency SLO) and measures token counts and SLO violations. Mechanism: termination/budget."
5909,include,I2,"BayesBeliefAgent interrupts a skill only on contradicting partner evidence, measured by replanning efficiency and belief-action gap vs heuristic replanning. Mechanism: iteration policy."
5913,include,I2,"ToolMaze benchmarks dynamic replanning and error recovery under tool perturbations, reporting Perturbation Recovery Rate and futile trial-and-error loops. Mechanism: retry/repair."
5918,include,I2,"APB diagnoses planning separately from execution, covering feedback-conditioned step-wise planning, broken tools, calibrated refusal and inference-time refinement. Mechanism: iteration policy."
5919,exclude,E1,"A* search with LLM-inspired cost heuristics and closed-loop replanning in a grid world; no language model in the loop."
5921,exclude,E7,"KGLAMP uses a knowledge graph to trigger replanning, but the reported claim is a 25.3% performance gain on the MAT-THOR benchmark."
5923,exclude,E2,"Evaluates end-to-end LLM plan generation via fine-tuning, chain-of-thought and RL rewards; single-pass plan generation with no iterative control."
5924,exclude,E7,"ViReSkill pairs replanning with skill memory, but the reported claim is task success rate over conventional RL/IL baselines."
5928,include,I2,"PDoctor synthesizes inputs to detect and characterize erroneous planning in three agent frameworks, measuring the planning mechanism's failures. Mechanism: iteration policy."
5929,exclude,E7,"RAG multi-agent B5G auto-configuration with a verifier agent; claim is 22.7% higher configuration success rate on an OAI emulator."
5930,include,I2,"DRL-derived guidance is compared against unguided iterative planning and measured by reduction in planning iterations to convergence. Mechanism: iteration policy."
5931,include,I2,"Tensor-Coord derives a conflict score from CP/Tucker residuals to drive iterative replanning, reporting convergence rates and iterations per difficulty tier. Mechanism: verification."
5934,include,I2,"SERP contrasts frozen-model replanning with a run-time self-evolving action model, reporting success and token cost against existing replanning approaches. Mechanism: retry/repair."
5935,exclude,E7,"CoMuRoS hierarchical multi-robot architecture with event-driven replanning; headline claims are transport and recovery success counts on hardware."
5937,exclude,E7,"MPO optimizes meta plans from execution feedback, but reported claims are outperforming baselines on two tasks and generalization."
5940,include,I2,"Compares agentic step-wise PDDL search with retry against direct LLM and classical planners, and argues gains depend on external vs self-assessed feedback. Mechanism: iteration policy."
5941,exclude,E7,"TDAG dynamic decomposition with generated subagents; claim is outperforming baselines on ItineraryBench travel-planning tasks."
5942,include,I2,"Robotouille benchmarks long-horizon asynchronous planning with interruptions, analyzing failure to incorporate feedback and self-audit during execution. Mechanism: iteration policy."
