paper_id,decision,criteria,reason
233,exclude,E5,"Survey categorizing LLM reasoning methods by regime and architecture; secondary study, no primary mechanism contribution."
234,include,I2,"Position paper theorizing recursive goal-maintenance loops with formal dynamics and measurable indicators. Mechanism: iteration policy (goal-updating decides whether activity continues)."
235,exclude,E1,"The loop is a PPO/Tabu-Search routing optimizer; the LLM only re-weights constraints, so no language-model agent control loop is studied."
236,include,I2,"MAgICoRe routes by difficulty and re-evaluates to decide further refinement rounds; ablations on reward models and multi-agent communication. Mechanism: iteration policy."
237,include,I2,"AgentQuest adds metrics that track agent progress across steps and localize failure points, a loop property. Mechanism: iteration policy."
239,exclude,E7,"Four-agent medical error-correction pipeline built by the authors; the reported claim is ninth rank on the MEDIQA-CORR leaderboard, a task outcome."
241,exclude,E7,"ReaperAI offensive-security agent; reported claims are successful Hack The Box exploitation, not evidence about its loop."
242,exclude,E5,"Survey of LLM-based human-agent collaboration and interaction systems."
244,exclude,E5,"Conceptual review of agentic AI: unifying framework, applications and open problems; no primary mechanism study."
245,exclude,E4,"Overview blueprint of LangChain/LangGraph architectures for engineers; no method and no evaluation reported."
246,exclude,E5,"Comparative review synthesizing representative traditional and agentic RAG systems."
247,exclude,E5,"Survey of twenty-six LLM RTL-generation efforts plus benchmark pass rates; secondary study."
248,exclude,E7,"Contribution is retrieval units, re-rankers and query rewriting inside deep-research agents; claims are ranking effectiveness, not loop control."
249,exclude,E7,"COLA's scheduler and backtracking are parts of a GUI system whose reported claims are GAIA and WindowsAgentArena accuracy."
251,exclude,E5,"Review of multi-agent systems for biomedical and clinical data analysis."
252,exclude,E7,"ARM's RCA-plus-mitigation loop is reported only through SLA detection accuracy (52.9%) and mitigation rate (70.7%), task outcomes."
253,exclude,E7,"MemoryAgentBench measures memory competencies (retrieval, forgetting, long-range understanding), not a loop property such as termination or retries."
254,exclude,E7,"WaterRAG is a domain multiagent RAG framework; claims are answer correctness on wastewater questions (80.5% vs 64.9%)."
255,include,I2,"The finite-state error-recovery machine is measured as such: 76.3% of failed generations autonomously recovered, attempt-wise success decaying exponentially. Mechanism: retry/repair."
257,exclude,E1,"The loop is a Bayesian-optimization/finite-element motor design loop; the contribution is PMSM topology optimization, not a language-model agent's control loop."
258,exclude,E5,"Survey organizing time-series reasoning and agentic systems by reasoning topology."
260,exclude,E7,"ABA is an agentic auditing system; claims are benchmark issues found and resulting ranking shifts, not its own loop mechanism."
261,exclude,E4,"Zenodo write-up describing a YouTube video about OpenClaw; no method, no evaluation."
262,include,I2,"Empirical study of 6,000 n8n workflows measuring prevalence of repair loops, structured fallback paths and approval gates. Mechanism: retry/repair."
263,include,I2,"Controlled comparison of orchestrator/sub-agent arrangements, ablating where reasoning sits and attributing gains to orchestrator capacity. Mechanism: control topology."
264,exclude,E4,"Explanatory book chapter on LLM components for researchers; tutorial, not a research contribution."
265,include,I2,"Benchmarks one-shot, iterative-feedback and designer/debugger architectures against each other, plus five tool-calling agent architectures. Mechanism: control topology."
266,exclude,E2,"Tokenization, prompt-compression and cache mathematics; context engineering with no iterative control mechanism studied."
267,exclude,E7,"Tool-augmented fact-checking framework; claims are detection precision and hallucination mitigation, task outcomes."
268,include,I2,"Fixes the model and varies 35 sequential harness releases, tracing measured quality shifts to specific harness components. Mechanism: iteration policy."
269,exclude,E5,"Survey of urban LLM agents, their workflows and application domains."
270,exclude,E5,"Review and conceptual taxonomy separating AI agents from agentic AI."
271,include,I2,"SAL validates model-emitted intents against true system state and policy before execution; 93% of unsafe intents blocked at the policy layer. Mechanism: verification."
272,include,I2,"Semantic early-stopping replaces the fixed iteration cap and is compared against it: 38% fewer operational tokens at parity quality. Mechanism: termination."
273,exclude,E7,"Closed-loop Rhino/robot assembly agent; reported claims are assembly sequence accuracy and safe planning rate above 95%."
274,include,I2,"Formalizes and machine-checks concurrency anomalies in state shared between agent turns, with detectors and runtimes measured (0/1000 vs 1000/1000). Mechanism: loop state."
276,exclude,E7,"Spreadsheet-RL trains an agent by multi-turn RL; claims are Pass@1 on SpreadsheetBench and Domain-Spreadsheet."
279,include,I2,"Compares DAG execution-lineage replay against loop-centric update baselines on churn, preservation and propagation. Mechanism: iteration policy."
281,include,I2,"Separates planning from execution on a standardized scaffold and compares that split with end-to-end play (p approx 0.821). Mechanism: control topology."
282,exclude,E5,"Review of 143 primary studies on agentic AI definitions, architectures and evaluation metrics."
283,exclude,E4,"Package description for a minimal R client for LLM chat APIs; software record with no research contribution."
284,include,I2,"Compares raw diagnostics against structured repair feedback in a validator-gated loop, with ablations locating the gain in admissible alternatives. Mechanism: retry/repair."
285,include,I2,"Holds agent and tools fixed and varies only the grounding of the evaluator that gates the loop, measuring false accepts and rejects. Mechanism: verification."
286,exclude,E7,"Authors built the Modeler/Validator construct-validate loop, but reported claims are ASP syntactic validity and end-to-end correctness."
287,exclude,E5,"Empty abstract; the title announces a survey of agent-loop control strategies, a secondary study."
