paper_id,decision,criteria,reason
8557,exclude,E2,"Interview and focus-group study of an LLM advice probe for procrastination; advice generation is single-pass, no control returns."
8568,exclude,E5,"Synthesis of 67 case studies drawn from over 300 AIED 2024 papers; a secondary study of GenAI in higher education."
8569,include,I2,"Multi-agent GDPR formalization with iterative feedback and independent verification modules; results argue structured verification is essential - verification."
8571,exclude,E5,"Critical review of governance and accountability frameworks for tool-calling LLM agents; no loop mechanism studied."
8572,exclude,E2,"Moodle GenAI pipeline turning one PDF into learning assets plus learner profiling; no iterative loop control."
8574,exclude,E2,"Multi-perspective study of GenAI copyright and IPR frameworks; no agent and no loop."
8578,exclude,E1,"The feedback loops are recommender and user-behaviour loops in gatekeeping theory, not a language-model agent's control loop."
8580,exclude,E5,"Scoping review across five databases of seven agentic AI studies in healthcare."
8581,exclude,E5,"Viewpoint overview of AI applications in medical education with the FACETS framework; no loop mechanism."
8582,exclude,E5,"Review of LLM use in systematic-review screening: preprocessing, prompt strategies, human oversight."
8588,exclude,E7,"SCSimulator is an authors-built LLM multi-agent analytics system for supply-chain partner selection; claims are usability and effectiveness from a user study."
8590,exclude,E5,"Narrative review of AI performance, limits and adoption barriers in medicine."
8593,exclude,E5,"Systematic literature review of agentic AI in talent analytics."
8609,exclude,E5,"Literature-based account of GenAI-supported retrieval and synthesis for business analytics, from the authors' own experience."
8612,exclude,E5,"Conceptual overview and archetypes of agentic information systems; no mechanism is studied."
8613,include,I2,"ReAct agents with Reflexion self-correction under a formal N_max=2 stopping condition and confidence-gated HITL escalation, argued as the framework's core - termination."
8617,exclude,E7,"AgriAgent is an authors-built hierarchical MAS; the reported claims are 98.2% reasoning success and 97% decision-latency reduction on the task."
8619,exclude,E4,"Letter to the editor commenting on a pediatric LLM diagnosis study."
8621,exclude,E5,"Narrative review of agentic AI in cybersecurity spanning 2005-2025."
8624,include,I2,"LoopsBench measures loop properties across loop implementations - outer continuation, plan-versus-prerequisite recovery, regression events over long-horizon runs - iteration policy."
8625,include,I2,"Mining study of 36,710 repositories measuring triggered runs, machine-checkable stop conditions and committed state files in real agent loops - triggering and loop state."
8628,include,I2,"Defines the loop specification and hand-codes 50 real loops, reporting verification-ladder levels (70%) and named terminal states (74%) - verification and termination."
8631,exclude,E1,"RL over model transformations with human advice; the agent is an RL policy, not a language model."
8632,exclude,E4,"A practitioner's book covering the whole agentic AI stack."
8634,exclude,E7,"NOOA is an authors-built agent framework; the evidence offered is SWE-bench, Terminal-Bench and ARC-AGI-3 task performance."
8637,exclude,E7,"EurekAgent is an authors-built agent system; reported claims are state-of-the-art results on maths, kernel and ML tasks."
8638,exclude,E1,"Reward programs train a generalist RL policy; the loop stepped is RL environment training, not a language-model agent's loop."
8695,exclude,E1,"The closed loop is dSPACE hardware-in-the-loop simulation in an electrical engineering course."
8700,exclude,E3,"Case studies applying off-the-shelf coding agents across the cognitive-systems lifecycle; claims are about engineering practice, not about the agents' loop."
8701,include,I2,"Mining study: 70 of 81 verified repositories run scheduled or event-triggered agent loops, with state kept outside version control - triggering and loop state."
8712,include,I2,"Measures the harness as control plane: persisted state supporting interruption and cross-agent resumption, 56 turns, and 16% of cost as rework after protocol errors - loop state."
8716,include,I2,"Ablates the three-loop arrangement (one loop 0.000, two 0.130, all three 0.960) and sweeps loop gains; the arrangement is the studied variable - control topology."
8724,include,I2,"Compares agentic multi-fidelity search against random search and ablates the critic at every search intensity - iteration policy and verification."
8725,exclude,E1,"The agentic controller tunes class weight, resampling ratio and decision threshold of a classifier; no language-model agent loop."
8726,include,I2,"Essay arguing loop engineering is a risk-management problem, centred on the independent verifier and the verifier-validation problem - verification."
8729,include,I2,"Taxonomy arguing explicitly for the act-observe-verify layer with a per-layer metric, diagnosing agents built without a loop - verification."
8737,include,I2,"Empty abstract; the title names a loop-engineering architecture and pattern taxonomy for agentic systems as the contribution - iteration policy."
8739,include,I2,"Argues for bounded autonomy with an independent mandatory adversarial QA gate and an evidence-closure discipline, evaluated on decision quality - verification."
8746,include,I2,"Semantic Blocks control what is carried between stages of a single-agent loop, compared against multi-agent generator/evaluator separation - loop state."
8771,exclude,E1,"Closed-loop DBTL enzyme design; a laboratory and biological optimisation loop, not a language-model agent's loop."
8779,exclude,E1,"RL for chained model transformations with uncertain human advice; the policy is RL, not a language model."
8806,exclude,E1,"Reward-loop engineering here is dopaminergic; a neuroscience productivity methodology, not an agent loop."
8811,exclude,E5,"Conference-session discussion of LLM-enhanced agent-based modelling for SDG policy; no loop mechanism contributed."
8812,exclude,E7,"Empty abstract; the title names a human-in-the-loop agentic workflow for geometric modelling, an application rather than a loop mechanism."
8819,exclude,E7,"Empty abstract; the title names architectural patterns for agentic systems, with no loop mechanism as the contribution."
