paper_id,decision,criteria,reason
5273,exclude,E7,"Croto multi-team framework built by the authors; reported claims are software quality and story-generation gains over baselines, nothing measured about the orchestration itself."
5274,include,I2,"Verification: LLM verifier drives adaptive replanning plus configurable stop conditions, argued and compared against a single-agent baseline as an orchestration-level control signal."
5275,include,I2,"Control topology: complexity-conditioned topology router is the studied variable; misrouting measured directly (30.1% to 8.2%) plus a budget-conservation theorem."
5278,include,I2,"Control topology: seven role configurations compared over 1,120 trials under a fixed 12-turn limit, reporting affirmation bias, premature consensus and a verification-validation gap."
5279,include,I2,"Control topology: AMAS's dynamic graph designer selects task-specific topologies and is validated against hand-crafted static topologies, arguing structural adaptability is required."
5282,include,I2,"Control topology: RCT (N=66) compares three architectures - FSM multi-agent, single-agent, unguided - with the orchestration itself as the manipulated variable."
5283,exclude,E7,"Maestro/CLPO is an RL objective for a role-orchestration system; evidence is 6-10% absolute accuracy gains on math and problem-solving benchmarks, not a claim about the loop."
5287,include,I2,"Retry/repair: iterative refinement cycle is the contribution, with intrinsic evaluations designed per subtask (error detection, critiquing, correction) rather than end-task scores alone."
5288,exclude,E7,"MAO is an authored generate-refine-review-test pipeline for process models; claims are dataset-level improvements of 89/61/52/75% over existing methods."
5289,include,I2,"Iteration policy: AGAO decides which agents execute and with what budget; measured against existing graph-execution strategies on computation, latency and token consumption."
5291,exclude,E7,"TAMA is a clinical thematic-analysis application; reported claims are thematic hit rate, coverage and distinctiveness versus single-agent TA."
5293,include,I2,"Control topology: models error propagation over the collaboration dependency graph, identifies cascade amplification, topological sensitivity and consensus inertia, and measures a governance layer."
5296,exclude,E7,"MaCTG is an authored programming framework; claims are 83.33% accuracy and 89.09% cost reduction, i.e. task outcomes rather than evidence about the coordination graph."
5299,exclude,E7,"Dr. MAS contributes an RL post-training recipe and serving framework for MAS; evidence is benchmark accuracy gains and gradient stability, not loop control."
5300,exclude,E7,"Audit-LLM is an insider-threat detection framework; primary claims are detection superiority on CERT/PicoDomain datasets, with debate a component of the application."
5302,include,I2,"Control topology: OMAC optimizes collaboration structure as an explicit design dimension and compares its optimization algorithm against recent MAS design approaches."
5304,include,I2,"Retry/repair: reports when iterative self-refinement cycles help, finding the benefit pronounced for problem classes with sparse literature coverage where a single LLM fails."
5305,exclude,E4,"Adversarial-robustness benchmark: 300 attack instances, 211 tools, an Effective Robustness Score; measures safety not a loop property such as termination or retries."
5306,exclude,E1,"Congestion-game bi-level optimization for EV charger placement and pricing; agents are self-interested drivers, no language-model policy anywhere in the loop."
5307,exclude,E7,"HILA's deferral policy is trained with GRPO but the reported evidence is only that it outperforms advanced MAS on math and problem-solving benchmarks."
5308,include,I2,"Control topology: problem-adaptive GraphDesigner plus shared-workspace Orchestrator routing is the studied variable, compared against ReAct and Tree of Thoughts arrangements."
5309,exclude,E7,"ChipCraftBrain is an RTL-generation system; claims are pass@1 rates (97.2% VerilogEval, 94.7% CVDP) and an SoC case study, not evidence about its PPO orchestration."
5311,include,I2,"Control topology: systematically varies expertise-domain alignment, collaboration paradigm (structured workflow vs diversity-driven) and system scale, reporting trade-offs."
5312,include,I2,"Control topology: decentralized DAG coordination with dynamically evolving connectivity is the studied variable, compared against centralized multi-agent coordination."
5313,exclude,E7,"MetaChat is a nanophotonics design application; claims are metasurface design quality and speed over conventional methods, not evidence about the Agentic Iterative Monologue."
5314,exclude,E7,"Confucius is a deployed network-management framework at Meta; the report is about production integration and 60+ onboarded applications, not about its loop."
5315,exclude,E7,"MAPLE poster reports success rates for network topology deployment and service configuration versus single-agent approaches - domain task outcomes."
5316,include,I2,"Control topology: MacNet organizes over a thousand agents into DAGs and compares irregular against regular topologies, deriving a collaborative scaling law."
5317,exclude,E5,"Self-described comprehensive survey of LLM-based multi-agent systems from a communication-centric perspective."
5318,exclude,E5,"Multi-dimensional taxonomy of autonomous LLM multi-agent architectures with a domain-ontology model; taxonomy-only overview."
5320,exclude,E5,"Systematic review of primary studies mapping LLM multi-agent applications across the software development lifecycle."
5321,exclude,E7,"ChatDev is an authored software-development framework; claims concern the produced software and the usefulness of chat-chain communication, not measured loop control."
5322,exclude,E7,"MA-RCA is a root-cause-analysis application; evidence is 95.2% and 82.8% F1 on cloud-native and power-metering data."
5323,exclude,E7,"CellAgent is a single-cell analysis application; evaluation reports tool/hyperparameter selection quality across tissues and cell types."
5324,include,I2,"Triggering/scheduling: dynamic task-graph generation and asynchronous parallel execution are measured as such - 21-33% execution-time cut, 65% to 88% utilization, near-linear scaling."
5326,exclude,E7,"ResQConnect is a disaster-response platform; its event-triggered re-optimization governs vehicle routing, and claims are task-quality scores and latency."
5334,exclude,E7,"Orchestrator-based wildfire VQA system; reported claims are precision 0.797 and F1 0.736 on public datasets."
5338,include,I2,"Verification and retry/repair: Critic-Agent checkpoints, dynamic topology and error-driven self-evolution, with ablation studies isolating each component's contribution."
5341,exclude,E7,"TCM-Agent is a network-pharmacology application; benchmark evidence is answer accuracy, retrieval precision and efficiency across foundation models."
5342,exclude,E7,"Authored four-agent chemical process design workflow; claims are 31.1% higher simulation convergence and 89% design-time reduction."
5345,exclude,E5,"Structured overview mapping LLM-agent applications in social science across six levels of a developmental continuum; taxonomy-style review."
5346,exclude,E7,"MechAgents applies two- and multi-agent teams to elasticity problems; evidence is that the teams solve the mechanics tasks, not a claim about self-correction as a mechanism."
5349,include,I2,"Control topology: partitioning debaters into groups that exchange interim results is the studied variable, measured by up to 46.9% token reduction in the debate."
5351,exclude,E7,"MAPRO optimizes agent prompts via MAP inference over the MAS; the reported claim is state-of-the-art benchmark performance versus manual and automated prompt baselines."
5353,include,I2,"Control topology: Perspective arguing explicitly that interaction regime, team composition and interaction topology - not model scale - determine multi-agent performance."
