paper_id,decision,criteria,reason
4583,exclude,E7,"Benchmarks 12 memory systems; claims are end-to-end task success, retrieval precision and cost, not about loop control."
4584,exclude,E7,"DualMem plus DMV-Bench; claim is recall/navigation success over caption and memory baselines, i.e. task outcome."
4586,exclude,E7,"eMEM memory system and benchmark; ablation is scored on recall/retention probes, a memory-quality claim not a loop-control one."
4588,exclude,E5,"Interdisciplinary survey of memory taxonomy, benchmarks and security from neuroscience to agents."
4589,exclude,E7,"Concept-centric memory for manipulation; reported gains are task completion, retrieval accuracy and re-identification."
4591,exclude,E7,"SF-AMS forgetting mechanism evidenced only by F1 gains on LoCoMo and LongMemEval over memory baselines."
4592,exclude,E7,"AMA multi-agent memory framework; claims are benchmark accuracy and 80% token reduction, the trigger for iterative retrieval is never isolated."
4596,include,I2,"Conceptual framework arguing explicitly for a governed propose-simulate-prune-commit cycle with rollback and replanning: iteration policy."
4598,include,I2,"TMA-NM binds write-time origin so stored state may authorise a later action; separation theorem plus cross-defense attack-success measurement: loop state."
4606,exclude,E3,"Case study of the Spore.fun deployment of off-the-shelf on-chain agents, reporting emergent behaviours, not a loop mechanism."
4607,exclude,E5,"Survey/review of embodied-AI evaluation targets, simulators, benchmarks and methodologies."
4609,exclude,E7,"Seven-layer secure agentic architecture for geriatric care illustrated by use cases; no claim about the loop mechanism itself."
4611,exclude,E5,"Threat taxonomy and research agenda for multi-agent security; no mechanism contribution."
4612,include,I2,"PAST-Bench turns retained experience on and off under matched conditions and tests the save/retrieve/update pathway; Hermes+ intervenes on loop stages: loop state."
4613,include,I2,"Position paper arguing distinct persistence semantics (supersession, decay, evidence-gated revision) for what agents carry across turns: loop state."
4615,include,I2,"Compares memory built from outcome verdicts vs corrections against a static-RAG no-learning control on tau-bench, isolating the feedback signal: loop state."
4616,exclude,E5,"Survey of 1,547 arXiv papers on long-horizon agents across six categories."
4617,exclude,E7,"OpenLife is a system running six agents in the open world; claims are emergent life-like dynamics, not evidence about its metabolism or appraisal mechanism."
4618,exclude,E5,"Survey of a 435-work coded corpus on persistent state and governance in always-on agents."
4619,include,I2,"EDM gates which trajectories consolidate on certified reliability thresholds, measured as 2x memory precision and stability vs flat memory: loop state."
4621,exclude,E7,"MindMemOS self-evolving memory layer evidenced by LOCOMO/PersonaMem accuracy and SpreadsheetBench success."
4624,include,I2,"Studies criterion revision itself with five non-compensatory conditions and intervention sensitivity, reporting a negative instrument-calibration result: verification."
4625,exclude,E7,"MemoBrain prunes and folds reasoning steps but is evidenced only by GAIA/WebWalker/BrowseComp gains over baselines."
4626,exclude,E7,"SRMA consolidation evaluated by retention alignment, reconstruction loss, accuracy and F1, i.e. memory-quality metrics."
4628,exclude,E5,"Systematic threat characterisation scoring 16 existing security frameworks; a secondary study."
4632,include,I2,"SkillMisevo measures what self-improvement writes and what later executors reuse across nine lifecycle metrics; SafeEvolve governs reuse: loop state."
4640,exclude,E7,"Qualixar OS is an orchestration system described by feature counts and coverage; no evidence about any loop mechanism."
4642,exclude,E7,"NEMORI memory distillation evidenced by downstream performance, efficiency and storage reduction."
4643,include,I2,"Argues explicitly for System 1 default with System 2 escalation, invoking deliberation only when needed, plus feedback-dependent encoding: iteration policy."
4644,include,I2,"MemCon learns an MDP policy for when to retrieve, re-retrieve when stuck, inject a plan, or consolidate, compared against fixed hand-designed heuristics: loop state."
4645,exclude,E2,"Region-aware KV-cache eviction is decoding-level context management; no iterative control of an agent loop."
4646,exclude,E5,"Security analysis organised as a 5x5 attack-surface matrix over existing self-evolving frameworks; a taxonomy overview."
4647,exclude,E7,"EMRD pipeline benchmarks VLM exploration, mapping and decision accuracy; claims are capability outcomes, not loop properties."
4652,exclude,E5,"Architecture-centric survey and taxonomy of memory in LLMs."
4656,exclude,E7,"SpaMEM diagnoses spatial-belief accuracy of MLLMs across three levels; task-capability metrics, not loop control."
4659,include,I2,"Argues for active/dormant/retired states with a hysteretic controller, asymmetric thresholds and shadow-mode reactivation governing what state influences decisions: loop state."
4660,include,I2,"MMP specifies field-level acceptance, lineage and remix governing which peer state enters an agent's own later reasoning across sessions: loop state."
4661,exclude,E7,"Reference architecture for retail agent networks; claims are deployment patterns and enterprise integration, not loop mechanism."
4664,exclude,E5,"Position overview of risks and benefits of episodic memory with four guiding principles; no loop-control mechanism argued."
4665,include,I2,"EquiMem calibrates which memory updates are trusted in multi-agent debate via equilibrium, compared against heuristic and LLM-judge safeguards: verification."
4666,exclude,E5,"Systematic review of 25 papers on EHR/HL7-CDA information retrieval."
4667,exclude,E7,"RealICU benchmark and ICU-Evo evidenced by clinical task performance on status, actions and red flags."
4669,include,I2,"TANGLE evaluates whether agents seek clarification or commit under unresolvable memory conflict, and compares fixed rules against a conflict-aware action policy: iteration policy."
4670,exclude,E7,"ADM proposes counterfactual rule verification but reports only success rate, learning efficiency and retention against memory baselines."
4673,include,I2,"SEAGym measures whether harness updates yield reusable improvement, overfit, or collapse later, comparing ACE, TF-GRPO and AHE under one protocol: loop state."
