paper_id,decision,criteria,reason
2365,include,I2,"Verification functions encode planner-defined passing criteria gating subtasks; analysis of how verification-aware planning drives iterative refinement. Mechanism: verification."
2367,exclude,E7,"Authors' own neuro-symbolic driving architecture; claims are 3D detection accuracy, fusion consistency and hallucination rates, not the verification step as such."
2368,exclude,E5,"PRISMA-ScR scoping review of 43 AI-agent healthcare studies; secondary study."
2369,exclude,E2,"HalluciBot scores query hallucination propensity before generation for rewriting/routing; no iterative control returns to the model."
2373,exclude,E5,"Survey of cultural awareness in text and multimodal LLMs."
2374,exclude,E2,"Controlled battery characterising retrieval hallucination across format classes and prompt families; single-pass generation quality, no loop control studied."
2378,exclude,E7,"MANGO optimises agent workflow paths via RL and textual gradients; reported claims are 12.8% benchmark gains and efficiency over baselines, not the topology as studied variable."
2385,include,I2,"Toolkit agents invoke after formulating an action but before execution; 87% harm reduction and domain vs generic verifier comparison. Mechanism: verification."
2387,exclude,E7,"TaskGen framework with iterative error correction, but all reported evidence is solve rates on maze, TextWorld, MATH and RAG tasks."
2388,include,I2,"Decomposes the iterative reasoning pipeline into Generation/Verification/Reflection/Recalibration and attributes ~70% of errors to Verification across two methods. Mechanism: verification."
2390,exclude,E2,"Mars-PO builds preference pairs from multi-agent samples to fine-tune; training method with no runtime loop, evidence is MATH accuracy."
2399,exclude,E7,"SGHA is an authors-built automated research-problem discovery system; claims compare proposal quality against AI Scientist-v2, not the screening mechanism."
2401,exclude,E7,"SemEval TQA pipeline of three agents built by the authors; reported claims are above-baseline DataBench accuracy and answer validity."
2405,exclude,E7,"Multi-agent code review with consensus scoring; claims are coverage, redundancy and clarity of review output versus a single-LLM baseline."
2408,exclude,E2,"Argues transformers structurally lack internal verification; explicitly about model-internal single-pass generation capacity, not about a control loop."
2411,exclude,E5,"Philosophical survey of logic-embedding strategies in AI; self-described contribution is an interdisciplinary mapping."
2413,exclude,E2,"CLEAR-Bias benchmark probing adversarial bias elicitation with an LLM judge; no iterative agent control."
2427,exclude,E2,"LongJudgeBench meta-evaluates judge reliability on long-form outputs; single-pass judging, no loop."
2429,exclude,E2,"MuLVE vocabulary dataset with BERT fine-tuning; no agent loop."
2435,exclude,E4,"PPTC-R benchmarks LLM robustness on PowerPoint task completion; agent benchmark measuring task success, not a loop property."
2437,exclude,E2,"Evaluation of LLaMA and Gemini on multilingual legal benchmarks with LLM-as-a-Judge; no iterative control."
2439,exclude,E2,"User study on judge alignment with human ratings of conversational recommender responses; no loop."
2447,exclude,E2,"RLAIF reward strategies to fine-tune a 7B model for creative writing; training-time, no runtime loop."
2448,exclude,E2,"Comparative evaluation of instruction-tuned SLMs on summarised multi-turn QA; model comparison, no loop-control mechanism."
2454,exclude,E2,"Studies judge design choices, decoding and CoT on BIGGENBench; single-pass evaluation reliability, no loop."
2456,include,I2,"MCTS with UCT node selection and rollouts searches evaluation trajectories at test time, revealing a test-time scaling law. Mechanism: iteration policy."
2461,exclude,E2,"EvalPlanner is preference optimisation training a judge; the self-training loop is model training, runtime is a fixed plan-then-execute pass."
2462,exclude,E2,"CodeJudgeBench benchmarks 26 judge models on coding tasks; judging reliability, no agent loop."
2465,exclude,E5,"Survey and taxonomy of the LLM-as-a-judge paradigm."
2474,exclude,E2,"LVLM-eHub evaluation hub and arena for vision-language models; capability benchmarking, no loop."
2476,exclude,E2,"BiasScope discovers unknown biases in judge evaluation and extends JudgeBench; no iterative agent control."
2478,exclude,E2,"Generates rubrics and fine-tunes a rubric generator via meta-judge rewards; training iteration, no runtime loop control."
2480,exclude,E2,"RevisEval revises a response into a reference then scores it; two-stage evaluation, control never returns."
2484,exclude,E2,"CodeUltraFeedback dataset plus SFT/DPO alignment of CodeLlama; no runtime loop."
2486,exclude,E2,"Defines and quantifies scoring biases arising from the judge prompt; single-pass evaluation, no loop."
2499,exclude,E2,"Clinician-informed safety criteria with judge/jury agreement against human consensus; evaluation only, no loop."
2501,exclude,E2,"MultEval is an HCI tool for stakeholders to author judge criteria collaboratively; no agent loop mechanism."
2504,exclude,E2,"YESciEval combines rubric assessment and RL to debias science-QA judges; evaluation model training, no loop."
2506,include,I2,"Judge metrics measured against execution ground truth, then used as the signal driving Reflection repair agents (+24%). Mechanism: verification."
2509,exclude,E4,"PPTC benchmark of multi-turn PowerPoint task completion; measures session and turn accuracy, not a loop property."
2514,exclude,E2,"Multi-task fine-tuning of generation models on crowd ratings; training objective, no runtime loop."
2518,exclude,E4,"CUAAudit meta-evaluates VLM auditors judging computer-use-agent success from the final state; post-hoc benchmark, no loop property measured."
2519,exclude,E2,"TR-MMLU multiple-choice benchmark for Turkish LLM evaluation; no agent loop."
2520,exclude,E5,"Systematization of Knowledge over 45 studies on LLM-as-a-Judge security; secondary study."
2523,exclude,E2,"FlavourBench compiles culinary reward maps for evaluation plus a LoRA post-training study; no loop control."
