paper_id,decision,criteria,reason
7480,include,I2,"Measures the self-refinement loop itself: ECE rises over self-improvement rounds, and compares calibrating before, after, or at each iteration. Mechanism: iteration policy."
7487,exclude,E7,"MARS is a reflection-to-instruction framework; reported claims are benchmark wins over self-evolving systems plus compute overhead, not evidence about the recurrence mechanism."
7494,exclude,E1,"LOOP puts an LLM in an active-learning training loop for category discovery; the loop is model training, not a language-model agent's control loop."
7497,exclude,E2,"Mines latent principles and bootstraps post-training via MC-EM; a training recipe evaluated on AlpacaEval/MT-Bench win-rates, no runtime loop control."
7505,exclude,E2,"SIRLC updates model parameters by RL using the LLM's own evaluations; fine-tuning method, no runtime agent loop."
7515,include,I2,"Sweet&Sour targets known failure modes of reflection (initial success, small LLMs) with positive-experience reflection and managed memory across turns. Mechanism: loop state."
7516,include,I2,Key innovation is perceptual validation of rendered frames deciding regeneration; hypothesis tested as iterative refinement vs single-shot. Mechanism: verification.
7522,exclude,E7,"Combee scales parallel prompt learning from agent traces; claims are 17x speedup and benchmark accuracy, not evidence about an agent's loop-control mechanism."
7523,exclude,E7,"DIVE evolves natural-language skills for frozen LLMs; reported claims are accuracy across six reasoning tasks and rollout efficiency, i.e. task outcomes."
7524,exclude,E2,"DS-weight filtering of self-generated samples before fine-tuning; data-selection method for self-training, no runtime loop."
7535,include,I2,"Godel Agent recursively modifies its own logic instead of a fixed pipeline, and is compared against fixed-pipeline and meta-learning agent designs. Mechanism: iteration policy."
7536,include,I2,"Zero-shot agent iteratively learns from its own mistakes via structured reflection and thought management, replacing expert traces. Mechanism: retry / repair."
7539,include,I2,"PreFlect makes reflection prospective (criticise plans pre-execution) plus dynamic re-planning, benchmarked against retrospective reflection baselines. Mechanism: iteration policy."
7541,exclude,E2,"TT-SI generates data from uncertain samples and fine-tunes at test time; a training algorithm, the agent's loop is not the object."
7543,exclude,E2,"SIMA builds preference pairs via self-critic for instruction tuning of LVLMs; alignment training, no runtime loop control."
7544,exclude,E2,"Theoretical model of self-improvement *training* dynamics via a solver-verifier gap, fitted to training trajectories; the loop is fine-tuning, not agent control."
7548,exclude,E2,"Crescent generates synthetic QA data to fine-tune the model; self-training data pipeline, no runtime loop."
7565,exclude,E7,"MetaReflection turns past reflections into instructions offline; reported claims are 4-16.8% task gains and fewer LLM calls, not evidence about the loop mechanism."
7571,exclude,E7,"AQuA is a built research-agent system; reported claims are information coefficient and Sharpe on crypto/US equities, i.e. domain task outcomes."
7578,exclude,E7,"ToM-agent is a generative-agent paradigm for belief tracking; claims concern first/second-order ToM and downstream dialogue tasks, not loop control."
7581,include,I2,"Position paper arguing the agent is a loop that reads and edits its own identity/memory files each activation, with behavioural criteria tested on 290k agent posts. Mechanism: loop state."
7582,exclude,E1,"LLM annotator inside an active-learning training loop for a classifier; a data-labelling training loop, not an agent's control loop."
7584,exclude,E2,SPEE is a post-training framework (experience distillation then RL policy optimisation) evaluated on math benchmarks; no runtime loop control.
7595,include,I2,"Defines a formal Reflect mechanism that detects predicted-vs-observed mismatch and revises the agent's model; explicit conceptual argument, no task claims. Mechanism: verification."
7596,exclude,E2,"Self-play dialog games curate synthetic data for fine-tuning VLMs; data generation plus training, no runtime loop control."
7598,exclude,E2,"BlenderLLM fine-tunes iteratively on self-generated CAD scripts; training method plus benchmark, claims are CAD script accuracy."
7602,exclude,E2,"MACA uses debate transcripts as a training signal for RL post-training; claims are benchmark accuracy of the trained model, not runtime loop control."
7603,exclude,E2,"Multiagent finetuning specialises models on self-generated data over rounds of fine-tuning; a training procedure, not agent loop control."
7604,exclude,E2,"VDS-TTT scores candidates with a verifier to select pseudo-labels for LoRA test-time fine-tuning; training-data selection, no runtime loop."
7608,include,I2,"ASG-SI gates each candidate skill behind verifier-backed replay and contract checks before promotion, argued via threat model and audit analysis. Mechanism: verification."
7615,include,I2,Formalises the generator-verifier-updater recursion and derives a variance condition for when self-improvement keeps improving; explicit theoretical argument. Mechanism: iteration policy.
7616,include,I2,"Argues introspection is the threshold for sustainable rather than degenerative recursive self-improvement, with structural bottlenecks named. Mechanism: iteration policy."
7617,exclude,E7,"Benchmark and framework for LLM business-process modelling; claims are model quality across 16 LLMs, with self-improvement strategies only a secondary analysis."
7619,include,I2,"Identifies the metaproductivity-performance mismatch and proposes CMP to guide expansion of the self-modification tree, vs prior expansion strategies. Mechanism: iteration policy."
7620,exclude,E2,"Fine-tunes on self-generated high-confidence CoT rationales; self-training, ablations are about training, not a runtime loop."
7622,exclude,E2,"R3V is a self-training framework with self-refine/self-select losses over bootstrapped rationales; training method, claims are VL task accuracy."
7626,exclude,E2,"CodeIt iterates program sampling and hindsight-relabelled experience replay to fine-tune the model; a training loop, claims are ARC solve rate."
7628,include,I2,"Dismantles a generation loop over 24 conditions, ablating interruption, habituation, in-loop judge, memory and a judge-gated review. Mechanism: iteration policy."
7629,exclude,E7,Memory with Q-values refines the LLM prior; reported claims are 40-75% ALFWorld task-performance gains over RL and LLM baselines.
7631,exclude,E2,"MedReflect generates a single-pass reflection chain plus lightweight fine-tuning; no iterative control, claims are medical benchmark accuracy."
7633,exclude,E1,"Argues AI should add friction to human designers' reflection-in-action; the reflective loop is the human designer's, not a language-model agent's."
7634,exclude,E7,"ALARM is a label-free harmful-meme detection framework; reported claims are detection performance on three datasets, i.e. task outcomes."
7639,exclude,E2,"Uses language imbalance as a reward for iterative DPO training; fine-tuning method, claims are multilingual benchmark scores."
7643,exclude,E7,CRAT is a multi-agent translation pipeline the authors built; reported claims are translation accuracy on context-sensitive terms.
7644,exclude,E3,"MadAgents wires agents (Claude Code, with its self-improvement loop) onto MadGraph and reports simulation-campaign support; off-the-shelf loop, domain results."
