paper_id,decision,criteria,reason
5772,exclude,E7,"Multi-agent tool framework; reported claims are 9.3% average accuracy gains over GPT-4o across 16 benchmarks, not evidence about the planner-executor loop."
5773,include,I2,"Reviewer agent detects and revises hallucinations; 4,900 runs measure detection accuracy and revision success per primary/reviewer pairing - verification mechanism."
5775,exclude,E7,"Second Mind AI multi-agent RAG assistant; claims are literature-search time saved and hallucination elimination, not evidence about its two-phase refinement loop."
5777,exclude,E7,"Adversarial debate framework for financial reports; claim is fifth place in a shared task and report quality, not evidence about the debate control itself."
5779,exclude,E7,"Sibyl agent framework; evidence is a 34.55% state-of-the-art GAIA score, a task outcome, not a claim about its global workspace or debate jury."
5782,exclude,E7,"Casidence agentic medical VLM; reported claims are retrieval fidelity, planning transparency and report quality over baselines - task outcomes."
5786,exclude,E3,"Applies off-the-shelf MetaGPT orchestration to refactor 1,719 Python files; results are static code metrics, a domain outcome."
5789,exclude,E7,"SLTP travel planner; claims are ChinaTravel benchmark parity with DeepSeek-V3/GPT-4o backbones, not evidence about the heuristic tree search as control."
5790,exclude,E7,"MINDS mine-planning reference architecture; proof-of-concept claims are orchestration stability, debate latency and audit trail on the Marvin benchmark."
5791,exclude,E7,"Radiotherapy workflow assistant; claims are query success across 57 queries and execution time; the correction loop is a component, not the studied object."
5793,exclude,E7,"AWS-hosted autonomous financial assistant architecture; presents deployment workflow and orchestration services, with no claim about loop control."
5794,exclude,E7,"Agentic modules for differential privacy and text synthesis; contribution is the privacy-utility mechanism, with no claim about loop control."
5796,exclude,E7,"Discharge-report generator using multi-agent prompting; claims are physician ratings (2.9/4) and ROUGE against clinician originals - task outcomes."
5798,exclude,E7,"Vertiport siting framework; a planner-executor-validator loop is used, but the contribution and claims are siting trade-offs in Los Angeles."
5799,exclude,E7,"BioLab multi-agent system; claims are benchmark wins over GPT-4o and antibody IC50 results, not evidence about its Planner/Critic/Memory loop."
5803,exclude,E7,"PlotGen's feedback agents iteratively refine plots, but reported claims are MatPlotBench gains over baselines and reduced novice debugging time."
5804,exclude,E7,"Agentic OSINT architecture; proof-of-concept claims improved coverage, accuracy and decision speed versus conventional OSINT workflows."
5805,exclude,E7,"CellAtria orchestrates scRNA-seq ingestion and analysis; claims are standardized, time-efficient access to analysis, not loop control."
5806,exclude,E5,"Survey of agent frameworks (CrewAI, LangGraph, AutoGen) and their applications in finance, investment and risk - secondary study."
5808,exclude,E7,"FUAS-Agents treatment planning; evidence is expert ratings of generated plans; the reflection module is a component, claims are plan quality."
5809,exclude,E5,"Comprehensive review of 84 studies on LLM applications in equity markets."
5811,exclude,E7,"StarWhisper automates observation planning and follow-up triggering; claims are deployment across 10 telescopes and transient response times."
5814,exclude,E5,"Systematic review and taxonomy of generative multi-agent collaboration in embodied AI."
5815,exclude,E7,"AeroAgent drone agent with ROSchain; claim is superior performance over DRL agents in simulated and real search-and-rescue, a task outcome."
5816,exclude,E4,"Hands-on tutorial with step-by-step code teaching economists to build LangGraph agents; not a research contribution about loop control."
5821,exclude,E5,"Review of agentic system foundations, architectures, regulation and sustainability concerns in radiology."
5824,exclude,E7,"mAIstro multi-agent medical-imaging pipelines; claims are successful autonomous task execution and output correctness across 16 datasets."
5825,exclude,E7,"k-agents state machines drive closed-loop calibration, but the reported claim is producing entangled quantum states at human-scientist level."
5827,exclude,E5,"Comprehensive review of ~60 agent benchmarks, agent frameworks and ACP/MCP/A2A protocols."
5828,exclude,E7,"Multi-agent LLMs applied to a Gas-Oil Separation Plant case study; claims are sustainable operational decisions and explainability of strategies."
5829,include,I2,"Viewpoint arguing explicitly for modular multi-agent pipelines with iterative feedback and human review gates over single-prompt chatbots - control topology."
5830,exclude,E7,"SCNOC-Agentic for satellite network ops; ablations report end-task parameter-generation accuracy (15.6% to 32.2%), a domain outcome."
5834,exclude,E7,"TO-Master orchestrates topology-optimization tools; the ablation is over prompt instructions, and claims are benchmark reproduction."
5835,exclude,E7,"Proof-of-concept agentic structural analysis; claim is feasibility of automating modeling and evaluation on a spatial truss case study."
5836,include,I2,"Layered review agents refine flagged text and novel KPIs, scored by a dedicated agent, quantify hallucination shifts across levels - verification."
5838,include,I2,"Compares structured workflow orchestration against prompt-only across backbones (0.39 to 0.89; +0.35 vs +0.19), isolating the iteration policy's effect."
5841,exclude,E7,"LLMind generates FSM-based control scripts for IoT task execution; contribution is the framework, with no reported claim about its loop."
5843,include,I2,"Adaptive sampling-strategy switching and error-triggered early stopping compared against any single strategy (~6% lower SMAPE) - iteration policy, termination."
5844,exclude,E7,"Evaluator-Optimizer agent loop for PPV modeling, but reported results are feature importance and cross-validated R2 of the regression models."
5845,include,I2,"Benchmark measures agent control properties: conditional branching (completion drops to 20-53%) and multi-step instruction decay over long workflows - iteration policy."
5846,exclude,E5,"Systematic literature review of 82 studies on AI-powered educational agents."
5847,exclude,E7,"Agentic multi-modal content platform; the VLM quality-control loop is one component, claims are narrative coherence and visual consistency of output."
5848,exclude,E7,"SpaCellAgent automates trajectory-inference workflows; claim is over 40% improvement in analytical efficiency, a task outcome."
5849,exclude,E7,"ChemGraph-XANES orchestrates XANES simulation; claims are run completion rates (10/10, 9/10) and correct parameter propagation."
5850,exclude,E7,"ReclAIm triggers fine-tuning when decline is detected; claims are restored classification metrics to within 2% of baseline across 18 models."
