paper_id,decision,criteria,reason
1076,exclude,E7,"ExecutionAgent iteratively refines on feedback, but reported claims are 33/50 test suites executed, 7.5% deviation, cost: task outcomes, not the refinement loop."
1077,include,I2,"Contributes iteration policy: ToT controller plus checker and memory enable backtracking over a thought tree; success rate measured against non-search LLM solving."
1082,include,I2,"Empty abstract; title names multi-critic plan selection to suppress echo cascades as the contribution, a verification mechanism governing which plan the loop takes."
1083,exclude,E7,"AgentGym/AgentEvol is a platform plus self-evolution training method; claims are that evolved agents reach results comparable to SOTA models on tasks."
1084,exclude,E5,"Systematic review of 20 studies of AI agents in clinical medicine, with PubMed/WoS/Scopus search and two-reviewer extraction."
1085,exclude,E7,"TopoMAS is a multi-agent materials-discovery pipeline; benchmark claims are that smaller models rival larger ones on discovery performance."
1088,exclude,E7,"nanoMINER is a multi-agent extraction system; claims are extraction precision (0.98 on kinetic parameters) and recall against baseline LLMs."
1095,exclude,E7,"ToRA integrates tools via imitation learning and output space shaping; claims are 13-19% absolute accuracy gains on 10 math datasets."
1097,exclude,E2,"Task-based survey (N=300) of human oversight of privacy in single agent-drafted replies; no iterative control mechanism proposed or studied."
1099,exclude,E7,"A minimal querying loop lets the agent generate its own tools; evidence is a few case studies of solved software and web tasks, not the loop mechanism."
1101,include,I2,"Contributes control topology: nine-role MAS versus a two-agent generator-reflector loop is the studied variable across 60 runs, reporting workflow completion and graph size."
1103,include,I2,"Contributes verification/loop state: hypotheses about others are evaluated and iteratively refined; ablations report the importance of hypothesis evaluation and refinement."
1104,exclude,E4,"Benchmark of decision-oriented dialogue environments; it scores final decision quality and reward, not a loop property such as termination or retries."
1110,exclude,E7,"KG-Agent adds an iteration mechanism for tool selection and memory update, but claims are that a tuned LLaMA2-7B beats larger LLMs on in/out-domain datasets."
1111,exclude,E5,"Comprehensive review of AI agent architectures, reasoning strategies and applications for data annotation."
1112,exclude,E3,"RTF wires off-the-shelf ReAct agents with retrieval and simulation tools; claims are forecasting accuracy competitive with human predictions."
1113,include,I2,"Contributes iteration policy: an inference-time best-first tree search for LM agents, measured against the same GPT-4o agent without search (+39.7% relative) and across test-time compute."
1114,exclude,E7,"ManuSearch is a three-agent deep-search pipeline; claims are that it outperforms open-source baselines and closed systems on the ORION benchmark."
1115,exclude,E7,"Self-Challenging generates its own Code-as-Task training data and trains with RL; claim is a two-fold benchmark improvement on M3ToolEval and TauBench."
1116,include,I2,"Contributes loop state: ACE's incremental context updates are argued and compared against brevity bias and context collapse in prior context-adaptation methods, latency and rollout cost reported."
1117,exclude,E1,"The controlled loop is a small student RL agent stepping MiniGrid/Habitat; the LLM only supplies teacher instructions, so the deployed policy is not a language model."
1118,exclude,E4,"MLAgentBench is a 13-task benchmark scoring agent success rate on ML experimentation; it measures no loop property such as termination, retries or stuck loops."
1119,exclude,E3,"Off-the-shelf generative-agent memory and planning applied to street-view journeys; results are agents' safety and liveliness ratings of urban settings."
1120,exclude,E5,"Presents a taxonomy of LLM-based testing agents by level of autonomy with one illustrative example; an overview, not a studied mechanism."
1121,exclude,E5,"Survey of LLM-based data agents, their design features, case studies and future directions."
1124,exclude,E3,"An LLM agent wired to AVEVA Process Simulation over MCP; three case studies report flowsheet analysis and synthesis quality, a domain result."
1125,exclude,E7,"Ask-before-Plan contributes a task, dataset and three-agent CEP framework; evaluation validates framework effectiveness on the benchmark, not the clarification mechanism as such."
1126,include,I2,"Contributes iteration policy: a trajectory-derived transition graph replaces repeated LLM calls for next-tool choice, measured against ReAct-style selection at up to 30% lower inference cost."
1128,exclude,E5,"Reviews naive and advanced RAG architectures, chunking and retrieval strategies, plus one deployment case study."
1130,exclude,E5,"First survey of vision-language-action models for embodied AI, with a taxonomy and a summary of datasets, simulators and benchmarks."
1133,exclude,E2,"Philosophical analysis of societal impacts and normative questions raised by language model agents; argues about ethics, not about any loop-control mechanism."
