paper_id,decision,criteria,reason
4178,include,I2,"InterruptBench measures how agents re-plan and recover after mid-execution goal additions, revisions and retractions, reporting adaptation and recovery efficiency. Mechanism: retry/repair."
4179,exclude,E7,"Verifier-backed state transitions are proposed, but the reported claims are OSWorld success rates per backbone; no evidence about the transition mechanism as such."
4180,include,I2,"Cyclical construct-validate-refine-execute planning with claims about token consumption and planning time versus full re-planning, i.e. about the loop itself. Mechanism: iteration policy."
4182,include,I2,"Context edit operations (deletion, insertion) as learned policy actions, measured by 51% context reduction and learned retention strategies. Mechanism: loop state."
4183,exclude,E7,"Function-as-agents verification framework; the reported claim is 89-97% framework reliability on executing LLM code, a task outcome, not a claim about its stack scheduling."
4184,exclude,E7,"Memory architecture evaluated by knowledge-update, temporal-association, recall and disambiguation probes, i.e. memory quality, not loop control."
4185,include,I2,"Reversibility taxonomy plus Earliest-Conflict Rollback absorber, measured on StreamBench as steps of completed work wasted versus full restart. Mechanism: retry/repair (rollback)."
4186,exclude,E7,"Quantum-chemistry multi-agent system; claims are >87% task success on course exercises and case studies, not about its loop."
4187,exclude,E1,"Programmatic learning-from-demonstration; the loops are control-flow constructs in synthesized robot programs, not a language-model agent's runtime loop."
4188,exclude,E7,"Multi-agent penetration testing system; reported claims are exploit success rate (+18pp) and execution time on 15 CVE scenarios."
4191,exclude,E7,"GPT-4 plus RAG robot framework; the claim is that the robot completes coffee-making and plate-decoration tasks."
4192,include,I2,"Hierarchical agent tree with control-flow nodes evaluated against ReAct's monolithic trajectory, so the loop arrangement is the studied variable. Mechanism: control topology."
4194,include,I2,"Iterative retrieval-grounded revision of each thought step, measured as the gain from adding RAT to three base models. Mechanism: iteration policy."
4195,exclude,E2,"Composes pretrained navigation, CLIP and GPT-3 models into a plan in one pass; control never returns to the language model."
4199,exclude,E5,"Review and taxonomy comparing vibe coding and agentic coding paradigms; secondary study."
4200,exclude,E7,"Modular LLM agent system for tool manipulation; claims are task capability across scenarios, not evidence about its plan-verify loop."
4201,exclude,E7,"Contribution is LOOP, a memory-efficient PPO variant for training agents; the reported claim is +9pp AppWorld task success."
4202,exclude,E7,"Closed-loop PDDL planner with grounded sensor feedback; the reported claim is >80% average success on real-world tasks."
4203,include,I2,"Benchmarks four agent paradigms and measures redundant agent interactions, sensitivity to self-correction and collaboration efficiency as agent count grows. Mechanism: control topology."
4205,exclude,E7,"Multi-agent LLM planner commanding a metamaterial; claims are EM manipulation and robot task outcomes."
4206,exclude,E7,"Governed drug-discovery pipeline; reported claims are PharmaBench orchestration accuracy and in silico candidates, not evidence about the control plane."
4208,exclude,E2,"Contribution is an embodied foundation model pre-trained on EgoCOT via prefix tuning; claims are plan quality and control success rates, no studied runtime loop."
4209,include,I2,"Validator-driven iterative self-refinement of PDDL plans is the contribution and is compared against planners without the refinement step. Mechanism: verification and retry/repair."
4210,exclude,E2,"LLM interprets the instruction into an execution plan once, then an RL policy tracks the generated motion; no iterative control."
4211,exclude,E7,"LLM guides a hierarchical RL policy over action primitives; claims are sample efficiency and success on simulated manipulation tasks."
4212,include,I2,"Model selection across subtasks is the studied variable, with MS-GQA built specifically to measure it and its effect on multi-step execution. Mechanism: iteration policy."
4213,include,I2,"Measures per-step accuracy decay and a self-conditioning effect where prior-turn errors in context degrade the next step. Mechanism: loop state."
4215,exclude,E7,"Open state representation for planning, but the reported claim is improvement over baselines on long-horizon tasks; evidence is task success, not the state mechanism."
4216,exclude,E7,"Feasibility-guided TAMP search; the reported claim is 82% versus 13% task success against other planners, a system-level outcome."
4217,exclude,E4,"Benchmark of end-to-end plan generation; measures planning success and failure modes, not a loop property such as retries or termination."
4218,exclude,E7,"Skill-bootstrapping method for growing a skill library; claims are zero-shot success on unseen long-horizon tasks."
4221,exclude,E7,"Hierarchical multi-agent with dual-level retrieval; reported claims are +11.0% task completion and +10.2% step efficiency."
4222,exclude,E7,"Planner/Informer/Retriever spreadsheet agent; reported claims are 20-40% pass-rate gains over baselines."
4223,exclude,E5,"Structured overview of emerging agent communication standards (MCP, ACP, A2A, ANP); secondary study."
4226,exclude,E7,"Predicate and operator learning from language feedback compiled into PDDL; claims are generalization success rates in simulation and the real world."
4228,exclude,E4,"Safety benchmark built from VirtualHome and BEHAVIOR-100; reports plan success and safety outcomes, not a loop property."
4232,exclude,E2,"Modular embodied instruction-following system using single-pass prompting for landmark-object relations; no iterative control, claims are ALFRED scores."
4233,exclude,E7,"LM-driven PDDL multi-agent task allocator; reported claims are 105% higher success and 36% higher efficiency on household tasks."
4234,exclude,E2,"One-shot pipeline from demo video to plan via keyframe selection, perception and VLM reasoning; control does not return."
4235,include,I2,"Next action chosen by combining LM likelihood with grounded-model objectives, argued explicitly as probabilistic filtering over the agent's step choice. Mechanism: iteration policy."
4237,exclude,E2,"LLM-guided data generation distilled into a visuomotor policy; retrying is baked into collected data, the deployed agent has no LLM loop, claims are success rates."
4239,include,I2,"Tree search over video and language plan states with VLM policy and value functions, with plan quality reported to improve as the search budget grows. Mechanism: iteration policy."
4240,include,I2,"LLM prompted to maintain and update a world-state estimate that conditions each next action, against stateless Code-as-Policies. Mechanism: loop state."
4242,include,I2,"Syntactic and semantic error detection with autoregressive re-prompting, credited with the significant task-completion improvement. Mechanism: retry/repair."
4243,exclude,E5,"Survey and taxonomy of LLM-enhanced reinforcement learning; secondary study."
