paper_id,decision,criteria,reason
4088,exclude,E7,"Planner/Executor framework plus synthetic plan data; claims are 57.58% WebArena-Lite and 81.36% WebVoyager success rates, task outcomes only."
4089,exclude,E7,"Runtime guidance wraps the execution loop, but reported claims are 24.1% task success gain and run variance, outcomes rather than evidence about the monitor."
4090,include,I2,"Improved MCTS with global/local optimisation is the contribution and is compared against a concurrent tree-search method; mechanism: iteration policy (search over steps)."
4093,exclude,E5,"Survey of agent memory across substrate, cognitive mechanism and subject; secondary study, retained as a snowballing seed."
4094,exclude,E4,"EnterpriseArena simulator benchmark; reports 15.4% trial survival and capital-sizing failures, no loop property such as termination or retries measured."
4095,exclude,E4,"RetailBench simulation benchmark; reports net worth and sales against an oracle policy over 180 days, no loop-control property measured."
4099,exclude,E7,"Multi-agent coordination framework; evidence is maze-puzzle performance and coordination gains, not a claim about the monitoring mechanism as such."
4100,exclude,E7,"Contribution is an RL training framework (LoGo-GRPO) with a curriculum; claims concern trajectory credit assignment and training, not runtime loop control."
4101,exclude,E4,"SeClaw security task synthesis and docker testbed; measures unsafe agent actions, no loop-control mechanism proposed or measured."
4106,exclude,E7,"Contribution is a finetuned 4B subagent model; claims are SWE-Bench Pro performance and ~30% main-agent token reduction, task outcomes."
4109,include,I2,"Executive Kernel decouples scheduling, tool dispatch and failure handling from the LLM, compared empirically against a ReAct baseline and argued explicitly; mechanism: iteration policy / scheduling."
4110,include,I2,"Bounded memory contract built so each layer can be ablated alone; fixed-A0 ablation reports 3/10 vs 6/10 wins with the skill layer; mechanism: loop state."
4111,exclude,E3,"Skill-poisoning attack run on off-the-shelf codex agents; the claim is 89.3% attack success rate, no contribution to loop control."
4114,include,I2,"Asynchronous message passing with background wait-for-mention is the studied variable; rubric analysis attributes the gain to mid-course correction; mechanism: control topology."
4116,exclude,E7,"Closed-loop three-role LLM framework, but the claims are 89% LDIP task execution and robot demonstrations, task outcomes."
4118,exclude,E7,"Hierarchical DPO training method with a curriculum scheduler; evidence is agent benchmark performance, not a claim about a runtime loop mechanism."
4119,exclude,E7,"Planner-controller-reflector agent; claims are 111.74% average success-rate gain, 6x fewer ineffective actions and Atari transfer, task outcomes."
4123,exclude,E1,"LLMs only generate curriculum specifications; the loop studied is RL training on LIBERO manipulation with a non-language-model policy."
4125,include,I2,"Working memory guides skill selection with validation-gated updates; evidence includes long-horizon failures falling up to 80% and gains widening with horizon; mechanism: loop state."
4126,include,I2,"Agent decides when to compress context instead of rigid heuristic triggers; analysis reports lower peak token pressure and longer explorations; mechanism: loop state."
4130,exclude,E7,"ChemBot lab-automation framework; claims are operational safety, precision and task success against VLA baselines."
4131,exclude,E7,"Coordinator and State Tracker trained by RL; evidence is long-horizon benchmark success across executors, task outcomes."
4132,exclude,E7,"Transition-wise rubric credit assignment for RL training; evidence is WebShop and SearchQA score gains."
4133,include,I2,"Checkpoint instrumentation and controlled interventions separate failures before and after capability exposure; 92-seed study of state reuse and recovery; mechanism: loop state."
4137,exclude,E7,"LightVA visual-analytics system with planner-executor-controller; evaluated by a usage scenario and expert study of the tool, not of the loop."
4138,include,I2,"Retention scores and decay decide which memories stay active; ablations and memory-poisoning experiments plus 32.8% token reduction; mechanism: loop state."
4141,exclude,E2,"Parallel rollouts aggregated into one response; parallel test-time scaling rather than control returning iteratively to the agent."
4144,exclude,E2,"LLM plus PDDL multi-agent planner produces bimanual plans in one pass; metrics are planning time and success rate, no iterative control."
4146,exclude,E4,"EComAgentBench shopping benchmark; rubric accuracy attributed to requirement sources, no loop property measured."
4147,exclude,E7,"Hierarchical agent grid with a Thompson-sampling curriculum manager; evidence is Tower of Hanoi stability and oracle usage, task outcomes."
4148,exclude,E7,"RL training with context compaction; claims are SWE-bench Verified and Terminal-Bench Pass@1 gains."
4149,exclude,E7,"Memory-skill co-evolution framework; reported claims are benchmark wins over memory and skill baselines on EvoAgentBench and LoCoMo."
4150,exclude,E4,"Benchmark of 34 tasks reporting ~50% completion plus a failure taxonomy by task phase; no loop-control mechanism proposed or measured."
4152,include,I2,"Entropy-Guided Branching expands decision branches where predictive entropy is high and is assessed on search efficiency and self-correction; mechanism: iteration policy."
4153,exclude,E7,"GNN flags risky actions before execution, but the only reported claim is a 14.69% average pass-ratio gain, a task outcome rather than evidence about the diagnostic."
4155,include,I2,"Subgoal chunks replace prior action-observation pairs in working memory; evidence includes 3.8 fewer steps per task and per-step analysis; mechanism: loop state."
4157,include,I2,"Harness orchestration policy is the studied variable through causal counterfactual intervention; reports token and time cost at preserved success; mechanism: iteration policy."
4159,exclude,E7,"ESTRA re-anchoring and a budget-aware controller, but the reported claim is a 70.22% MLE-bench Any-Medal score, a task outcome."
4161,exclude,E7,"PLAP skill library and planner in MicroRTS; evidence is beating 80% of baseline agents and an LLM leaderboard."
4162,include,I2,"Argues for a non-bypassable authorization boundary issuing PERMIT/DEFER/DENY before each agent action, an explicit design position; mechanism: verification gating."
4169,exclude,E4,"NetConfArena benchmark; scores configuration correctness with hidden executable tests, no loop property measured."
4170,exclude,E4,"NCP-Bench measures narrative commitment and fact conflicts in generated turns, not loop control."
4172,include,I2,"Benchmark whose reported findings are loop properties: poor self-verification, premature termination and reward hacking in 13.8% of rollouts; mechanism: termination."
4173,exclude,E4,"EduClaw-Bench scores tutoring agents on learning gain and pedagogy axes over 30 simulated days, task outcomes."
4176,exclude,E7,"EMPG re-weights policy gradients during RL training; evidence is WebShop, ALFWorld and Deep Search performance gains."
