paper_id,decision,criteria,reason
989,exclude,E7,"Video-editing system with an LLM agent; claims are user-study effectiveness and user perceptions, nothing about how the agent's loop is governed."
990,exclude,E7,"RAG agent for scientific QA; reported claims are science-QA benchmark accuracy vs LLMs and expert humans, not about the retrieval/assessment loop."
992,exclude,E7,"General-purpose biomedical agent; benchmarking is task generalisation across biomedical tasks (gene prioritisation, diagnosis), not the loop mechanism."
996,exclude,E5,"Explicitly a review of LLM autonomous agents, techniques and evaluation platforms; secondary study, no method contribution."
998,exclude,E7,"Multi-agent debate system for causal discovery; claims are F1/SHD/NHD ranks against statistical and LLM baselines on benchmark graphs."
999,exclude,E2,"SELF-ALIGN is a synthetic-data plus fine-tuning pipeline producing a model that answers directly; no runtime loop control is contributed."
1004,include,I2,"HiAgent's contribution is subgoal-chunked working memory the agent replaces mid-trial; loop state, evidenced by steps-to-completion and per-step analysis."
1011,exclude,E5,"Vision paper surveying recent efforts and listing open research problems for enterprise LLM agents; overview, not a mechanism contribution."
1013,exclude,E3,"Off-the-shelf GPT-4 agent with RAG and tools applied to maintenance decision support; case study reports fault-diagnosis performance."
1014,exclude,E7,"MedAgents multi-round expert-role discussion; claims are accuracy on nine medical QA datasets, not evidence about the discussion loop."
1018,exclude,E7,"SwiftSage fast/slow agent architecture; reported evidence is ScienceWorld task performance against SayCan, ReAct and Reflexion."
1020,exclude,E7,"SOP-enhanced multi-agent RCA system the authors built; the claim is 64.01% vs 35.50% RCA accuracy, a domain outcome."
1021,include,I2,"AutoFlow contributes automatic generation and iterative optimisation of the workflow governing agent steps (iteration policy) and compares two generation methods."
1022,include,I2,"SPP's studied variable is the persona arrangement in multi-turn self-collaboration; analysis compares multiple fine-grained vs single/fixed personas (control topology)."
1023,exclude,E4,"QRData/QRText is a benchmark record; it measures quantitative-reasoning accuracy of CoT, PoT and ReAct, no loop property."
1024,exclude,E7,"DoraemonGPT is a video-agent system; despite an MCTS planner, reported claims are effectiveness on three benchmarks and in-the-wild scenarios."
1025,exclude,E2,"Contribution is an RL fine-tuning framework for VLMs; the CoT ablation is about reasoning tokens, not about runtime loop control."
1027,exclude,E5,"Self-described survey providing a taxonomy of LLM-agent planning work; secondary study."
1028,exclude,E4,"Benchmarking framework whose metrics are output quality, grounding, conversational relevance and safety; no loop property such as retries or termination."
1029,exclude,E7,"Agent Hospital simulacrum; the evidence is evolved doctor agents' MedQA/USMLE accuracy, a task outcome."
1032,exclude,E7,"TEXT2DB task plus OPAL agent; experiments report adaptation to DB schemas and extraction results, not claims about the observe-plan-analyze loop."
1033,exclude,E7,"Multi-agent media-coding system evaluated by F1 against direct prompting on a 200-article annotation task; domain outcome only."
1036,exclude,E7,"DS-Agent case-based-reasoning data-science agent; claims are success rate, one-pass rate, rank and dollar cost on tasks, not the CBR feedback loop."
1038,include,I2,"AgentMonitor audits actions and halts unsafe runs; the paper measures the monitor's ability to identify and stop unsafe situations - termination/stopping rule."
1039,exclude,E2,"AgentTuning contributes an instruction-tuning dataset and hybrid tuning strategy; the contribution is training, not runtime loop control."
1040,include,I2,"Pre-Act's plan refines itself after each step execution (iteration policy) and is compared head-to-head with ReAct at turn level, +70% action recall."
1043,include,I2,"Shows a ReAct agent seldom re-evaluates actions once a tool enters its thought, and tests a reflection step that reassesses safety mid-execution - verification."
1044,include,I2,"Think-on-Graph makes the LLM agent's iterative beam search over KG paths the contribution; search over reasoning steps is the iteration policy."
1047,exclude,E7,"JARVIS-1 open-world Minecraft agent; the memory is judged by task success rates over 200 tasks and ObtainDiamondPickaxe reliability."
1048,include,I2,"Additional Opinions injects supervised learners' suggestions into Auto-GPT's action choice (iteration policy), with ablation studies isolating its effect."
1050,exclude,E7,"AgentCoder multi-agent code generation; reported claims are pass@1 and token overhead against other models and prompting techniques."
1051,exclude,E3,"Domain application wiring off-the-shelf ReAct and LangGraph loops to cyber incident response; evaluation is attack-mitigation latency and scalability."
1053,exclude,E7,"HaluAgent is a hallucination-detection agent; claims are detection performance against GPT-4 on in- and out-of-domain datasets."
1054,include,I2,"KnowAgent constrains the action path with an action knowledge base (iteration policy), with further analysis on planning-hallucination mitigation."
1056,exclude,E7,"EHRAgent clinical code-generation agent; claim is up to 29.6% higher success rate on three EHR datasets, a domain outcome."
1058,include,I2,"A-HMAD studies debate composition itself: dynamic routing of heterogeneous agents plus learned consensus, with ablations on heterogeneity, rounds and consensus - control topology."
1061,include,I2,"ReSpAct alternates acting with dialogue turns to clarify goals and resolve subtask failures (iteration policy), compared directly against the ReAct loop."
1063,exclude,E4,"PlanBench is a benchmark suite for plan generation and reasoning about change; it measures planning capability, not a loop property."
1064,exclude,E7,"XUAT-Copilot multi-agent test-script generation for WeChat Pay; claims are Pass@1 versus human testers and manpower saved in production."
1065,exclude,E3,"Engineering pipeline using off-the-shelf ReAct and multi-agent frameworks; results are CHF prediction accuracy and uncertainty against lookup tables and DNNs."
1066,exclude,E7,"GestureGPT triple-agent gesture-understanding framework; evidence is Top-1/Top-5 intent grounding accuracy in two application scenarios."
1067,include,I2,"RISE targets sequential self-correction: models improve across turns at equal inference compute versus single-turn strategies - evidence about retry/repair."
1069,exclude,E7,"openCHA health-agent framework with an orchestrator, illustrated by two demonstrations and four use cases; no evidence or argument about the loop itself."
1070,include,I2,"AgentVerse makes group composition dynamically adjustable and studies it: groups vs single agent plus analysis of emergent behaviours - control topology."
1075,exclude,E7,"TempAgent adds temporal constraints to retrieval for TKGQA; claims are 41.3% and 32.2% gains and 70.2% hit@1 on MultiTQ, a task outcome."
