paper_id,decision,criteria,reason
6844,exclude,E7,"Intervention agents in multi-party dialogue; alignment methods built by the authors but the reported claim is 'supporting correct task outcomes', not the loop mechanism."
6847,exclude,E7,"Adversarial prompt attack on multi-agent systems; claims are attack success rate vs conventional attacks, a task outcome, not a study of loop control."
6848,exclude,E5,"Self-described 'comprehensive survey' of LLM multi-agent systems organised through a game-theoretic framework."
6850,exclude,E7,"RAI is an embodied multi-agent framework the authors built; evaluation reports control capability, embodiment and perception on robots, not loop-mechanism evidence."
6852,exclude,E1,"Agents are RL/private decision models for authentication and key agreement; no language-model agent loop."
6853,include,I2,"Control topology: compares Centralized Aggregation vs Distributed Consensus with a confidence-normalized pooling rule, measuring convergence speed, robustness and cascade failures."
6854,exclude,E2,"Metamorphic testing of reasoning stability under semantic-preserving input rewrites; each problem is answered once, no iterative control is studied."
6858,exclude,E7,"REFINE is an authors' multi-agent refactoring pipeline; reported claims are code-smell reduction percentages vs a direct-prompt baseline."
6859,include,I2,"Control topology: group size is the systematically varied arrangement variable, with mean-field analysis of how interaction dynamics and equilibria change with population size."
6861,exclude,E7,"AGACCI is a multi-agent grading system; claims are rubric and feedback accuracy, relevance and consistency versus a single-GPT baseline."
6863,include,I2,"Control topology: controlled experiments isolate how peer-confidence gaps and peer-information format govern an agent's next output, and show herd tendency can be tuned."
6865,include,I2,"Loop state: systematic study of where procedural memory sits (orchestrator vs agent) and how it is retrieved, comparing placements for their effect on planning and delegation."
6871,exclude,E2,"Behavioural benchmark of LLM causal-argument generation; single-pass prompting with no iterative control."
6872,exclude,E2,"Prompts fed to ChatGPT for FMEA and risk tasks, outputs rated by professionals; one-shot generation quality, no loop."
6876,exclude,E5,"Survey of failure modes plus a seven-layer trust taxonomy and design patterns; secondary study."
6877,exclude,E2,"Capability report on an early GPT-4 across tasks 'without needing any special prompting'; no runtime loop."
6880,exclude,E5,"Re-organises 16 failure modes from another paper into a four-category taxonomy and classifies OWASP/ATLAS; taxonomy-only overview."
6884,exclude,E7,"AgentEdge is an authors' multi-agent orchestration system; validation claims 3.6x higher orchestration decision success and 2.8x less API overhead vs single-agent, a system-level outcome."
6886,exclude,E4,"Letter to the editor on responsible LLM deployment in radiology; no method."
6887,exclude,E7,"OncoPainBot is a four-agent clinical framework; claims are report consistency and 0.841 analgesic decision accuracy on 516 records."
6888,include,I2,"Iteration policy/termination: nine rounds of agent-driven auditing with per-round defect counts, non-monotonic convergence, a locked protocol and cross-LLM replication of the loop itself."
6891,exclude,E7,"Proposes a perceive/plan/act agentic testing architecture; claims are coverage, reliability and cost benefits of the system, with no evidence about its loop."
6892,exclude,E2,"CogEval prompts eight LLMs on planning tasks from human experiments; evaluates model capability on generated trajectories, not a runtime control loop."
6893,exclude,E2,"Citation-grounded legal QA benchmark and retrieval-stack ablations of a grounded-or-refuse RAG pipeline; retrieval quality, no iterative control."
6896,exclude,E7,"LLM agent automating PHM modelling; claims are fault-classification accuracy (0.97 FordA, 0.95 CWRU), RUL score, latency and cost across models."
6900,exclude,E5,"Scoping literature review offering a roadmap for generative AI integration in healthcare."
6903,exclude,E4,"Journal editorial introducing four articles on AI/LLM and BCI convergence; no method."
6908,exclude,E5,"Critical review plus expert discussion of GPT models in construction, with an illustrative use case."
6913,exclude,E4,"Explicitly a tutorial: a three-layer hallucination-mitigation reference architecture and implementation playbook, no study."
6917,exclude,E2,"Guideline framework for scientific LLM guardrails; guardrails filter single-pass outputs, no iterative control mechanism studied."
6920,include,I2,"Verification: ALLURE's contribution is the audit cycle that detects evaluator deviations from annotated data and feeds them back as in-context examples to refine the next iteration."
6922,exclude,E5,"Survey and taxonomy of explainability dimensions for generative AI, with a research agenda."
6925,include,I2,"Retry/repair: ARCF's Reliability Control Layer detects failures and triggers formally verified recovery protocols; evaluation reports 89% of failures handled and 93% failure-type monitoring coverage."
6928,exclude,E5,"Narrative review of LLM clinical data extraction with an evaluation framework and governance checklist."
6930,include,I2,"Control topology: the stated primary finding is about the two-agent architect/coder workflow itself, documenting where the architect role breaks the loop, not about the quantum results."
6933,exclude,E2,"GPT-4 classification of misinformation with uncertainty-handling and prompting variants; single-pass evaluation, no loop."
6936,exclude,E2,"Hybrid KG-vector retrieval feeding one prompt-engineered answer; claims are exact-match accuracy and context precision, no iterative control."
6937,include,I2,"Control topology: the two-agent architect/coder arrangement is the studied object; 21 architect errors in five groups versus zero coder errors locate the bottleneck in the role split."
6942,exclude,E7,"Perturbation study of LLM/VLM-controlled robots; claims are 22.2% and 14.6% drops in task execution success rate, a task outcome."
6943,exclude,E2,"Targeted latent adversarial training is a fine-tuning method for robustness; no runtime agent loop."
6945,exclude,E2,"CounselBench evaluates single open-ended answers from LLMs and LLM judges against expert ratings; no loop property measured."
6951,include,I2,"Loop state: long-term memory modules carry safety insights from debate into later inference, and the ablation shows debate alone versus debate plus memory, isolating the mechanism's effect."
6954,exclude,E5,"Systematic literature review of 177 articles on LLMs in cybersecurity."
6956,exclude,E5,"Systematic review of five methodological families for detecting shared training data, plus a taxonomy."
6959,exclude,E5,"Systematic literature review of LLM guardrail mechanisms, attacks and defences."
