paper_id,decision,criteria,reason
290,exclude,E3,"Adapts an open-source agent-loop architecture to an economics workflow; claims are about forecast benchmarks and audit transparency, not the loop."
291,exclude,E7,"Agentic framework with a three-layer loop and do-until stopping, but the abstract reports only safe end-to-end automation of scientific tasks, no evidence on the mechanism."
292,exclude,E7,"Multi-agent exam-paper pipeline with a planner-evaluator loop; claims are expert scores 43.0/45 and cognitive-level distribution, i.e. task outcomes."
293,exclude,E7,"Closed-loop LLM data curation; reported claims are classification accuracy against zero/few-shot baselines on four benchmarks."
294,include,I2,"Position paper arguing agent loops are single-ready-unit schedulers; contributes iteration policy via an explicit DAG plus a node state machine with termination guarantees."
295,exclude,E7,"Perceive-Plan-Act-Reflect assistant; claims are 88% task success and 30% latency reduction, task outcomes not loop-mechanism evidence."
296,exclude,E5,"Systematization of knowledge: taxonomy of agentic runtime attack vectors and defenses drawn from prior work."
298,exclude,E3,"Off-the-shelf ReAct loop wired to an edge VLM for robotic pick-and-place; results are task completion time, privacy and offline operation."
299,exclude,E7,"Benchmarks serialization formats (TOON/TRON) inside agentic loops; the studied variable is notation and the claims are token reduction and accuracy."
300,exclude,E7,"Lab-automation agent with a validation/error-correction loop; claims are 97% first-attempt protocol success and fewer interface actions."
301,include,I2,"Argues explicitly that stability is impossible in open-ended agentic loops and proposes a termination mechanism (Popperian Guillotine reset at U_crit) with simulation of agentic collapse."
302,exclude,E7,"TODO List Memory and Second Chance Backtrack are named loop mechanisms, but all reported claims are navigation success rates on VLN-CE, HM3D, EQA and OpenUAV."
303,exclude,E7,"Empirical comparison of grep vs vector retrieval across harnesses; the studied variable is retrieval strategy and the claims are answer accuracy."
304,include,I2,"Runtime controller mediating actions around the agent loop; ablations show recovery confidence and policy weighting set distinct safety-utility points, evidence on verification/gating."
305,include,I2,"Harness maintaining persistent engineering state and evidence-to-candidate binding across revisions, compared against Claude Code under matched backends; contributes loop state."
306,exclude,E1,"The Marketing Agent Loop is an organizational feedback cycle of marketing functions, not the control loop of a language-model agent."
