paper_id,decision,criteria,reason
4329,exclude,E1,"Loop is graph/MDP planning over an offline RL dataset; the LLM only relabels rewards and writes explanations, so the deciding loop is not a language-model agent's."
4330,exclude,E4,"Sabotage/monitoring evaluation dataset; measures side-task success, main-task completion and monitor AUC, not any loop-control property."
4332,include,I2,"Position paper on why long-horizon runs break: argues information non-closure and three-layer structural lower bounds for sustained execution; contributes to loop state."
4333,include,I2,"Escalation is the contribution: a self-reflection progress signal decides whether to hand the step to a stronger tier, with failure-driven budget allocation; iteration policy."
4334,exclude,E7,"Authors' own framework (adaptive prompts, tool orchestration, layered memory); reported claims are task completion rate, latency and token use on Jenius-bench."
4335,include,I2,"REPL loop executes and evaluates each code step so the model can correct errors, compared against pure code-based planning; iteration policy with repair."
4336,exclude,E2,"Hierarchical skill standardisation and LLM-based reprogramming for a drywall robot; no runtime iterative control, the LLM emits skills once."
4337,exclude,E7,"Minecraft agent built by the authors (skill library, fine-tuned LLaMA); claims are capability-benchmark scores on planning and exploration tasks."
4339,exclude,E4,"EHR agent benchmark; scores checkpoint completion and pass@1 success across clinical workflows, no loop-control property measured."
4343,exclude,E7,"Authors' multi-robot decomposition system; claims are performance on long-horizon collaborative tasks and robustness to model size."
4344,exclude,E7,"Contribution is offline skill discovery and distillation into prompts; evidence is ALFWorld/WebShop task success against baselines."
4346,exclude,E7,"COWP is the authors' planning system; the reported claim is success rate on service tasks versus baselines, not evidence about the situation-handling step."
4347,include,I2,"SOP decision graph is traversed to decide the agent's next step, compared against general-purpose agent frameworks that lack it; iteration policy."
4350,exclude,E5,"Comprehensive survey of LLM-agent architectures with a taxonomy of four categories."
4353,exclude,E4,"Adversarial benchmark record; metrics are goal integrity, attack success and task completion under hijacking, no loop-control property studied."
4356,include,I2,"Replaces the LLM calls doing routing, gating and verification with a trained classifier and measures that component's own latency and cost at equal task success; verification."
4357,exclude,E5,"Review of RL/LLM synergies proposing a three-class taxonomy tree."
4360,include,I2,"Uncertainty-driven planning-mode selection plus MCTS over actions is the contribution; search over next steps is the iteration policy."
4361,exclude,E7,"AceGRPO is an RL training pipeline for MLE agents; claims are valid-submission rate and MLE-Bench scores against larger baselines."
4410,exclude,E7,"Memory architecture judged by LoCoMo QA accuracy and an ablation on temporal reasoning, not on what the loop does next."
4427,exclude,E2,"Prompt optimisation: selects and orders few-shot examples per query; control never returns during execution."
4434,exclude,E7,"Memory versioning and rollback evaluated by rollback-consistent question answering and history summarisation, i.e. retrieval quality."
4447,exclude,E2,"Topological analysis of representations across model layers, applied to layer pruning; no agent and no loop."
4451,exclude,E7,"Memory-integrity protocol judged by LongMemEval/LoCoMo answer accuracy and poison retrieval rates, not by loop control."
4453,exclude,E2,"A trained LLM for episodic-memory dialogue evaluated on an EM QA benchmark; no runtime agent loop."
4454,exclude,E4,"Synthetic episodic-memory benchmark and dataset; evaluates recall and spatio-temporal reasoning of LLMs, no loop property."
4460,exclude,E7,"Type-conditioned memory decay judged by retrieval F1 and a generalisation-gap metric on EventQA; the claim is about retrieval, not continuation."
4487,exclude,E2,"Argument about language models' inductive biases on impossible languages; no agent, no iterative control."
4494,exclude,E2,"Regression/SHAP study of what drives multilingual model performance; no agent loop."
4511,exclude,E5,"Survey and taxonomy of graph-based agent memory with a techniques, libraries and benchmarks overview."
4517,exclude,E7,"LightMem is a memory system judged by LoCoMo F1 and retrieval latency, i.e. retrieval quality rather than loop control."
4524,exclude,E2,"Continual pre-training of a Vietnamese LLM evaluated on static benchmarks; no loop."
4537,exclude,E7,"Weak-to-strong episodic distillation framework; the reported claim is a 3.45% gain on planning and QA tasks over proprietary LMs."
4540,exclude,E1,"The iteration is diffusion decoding over a fixed token canvas; length regularisation governs generation, not an agent's decision to go again."
4555,exclude,E7,"Supervisor-actor recovery system built by the authors; claims are RLBench success rates across standard, goal-change and unseen tasks."
4562,exclude,E7,"Multi-graph memory with policy-guided traversal, judged by LoCoMo/LongMemEval reasoning accuracy, i.e. retrieval quality."
4563,exclude,E5,"Survey proposing a three-stage evolutionary framework for LLM-agent memory mechanisms."
4564,exclude,E4,"Self-published architecture manifesto; judgment prompts, gate thresholds and corpus withheld and results deferred to a later paper."
4571,exclude,E7,"Renders trajectories as images for cheaper recall; claims are gains on long-horizon benchmarks under context limits, a retrieval result."
4572,include,I2,"Benchmarks how spurious memory patterns propagate into the agent's later decisions and calibrates writes/retrieval to cut that reliance; loop state."
4573,include,I2,"Read path decides when to consult memory from agent uncertainty and buffer sufficiency, write path what to reinforce; the adaptation itself is measured; loop state."
4574,exclude,E7,"RL-trained weighted graph traversal for memory retrieval, judged by long-horizon reasoning accuracy and efficiency."
4579,exclude,E4,"Evaluation instrument and corpus generator; ranks memory backends by recall over horizons and injection resistance, not by any loop-control property."
4580,include,I2,"Reduced-order utility states govern which stored experience the loop reuses; the mechanism itself is measured (Cold-Q ratio -80%, feedback density 6x) plus theory; loop state."
4582,exclude,E5,"Unified framework plus systematic comparison of existing agent-memory methods; a review with benchmarking."
