paper_id,loop_mechanism,contribution_type,research_type,evaluation_strategy,human_role,venue_type,justification
4981,memory_and_context_management,method,validation_research,benchmark,fully_autonomous,preprint,"Abstract's claim is summarization-based context management (periodic history compression) as the contribution; evidence is lab experiments on function-calling and search tasks, not deployment."
4983,memory_and_context_management,method,validation_research,benchmark,fully_autonomous,preprint,"ARC contributes online maintenance of a revisable context state (incremental construction plus triggered reflection); validated only on five long-horizon information-seeking benchmarks in the lab."
4986,verification_and_gating,model,validation_research,benchmark,fully_autonomous,preprint,"Contribution is a trained process reward model that scores and ranks candidate steps as the acceptance criterion; evaluated on FRAMES, GAIA and WebWalkerQA benchmarks."
4988,verification_and_gating,method,validation_research,controlled_experiment,fully_autonomous,preprint,"Novelty is a trust function that validates outputs against a context graph and rolls back on drift, i.e. a gate on what may enter context; evidence is a 500-turn adversarial simulation."
4992,memory_and_context_management,method,validation_research,benchmark,fully_autonomous,preprint,"SAM contributes memory cues plus raw trajectory pages governing what past interaction is recalled; validated in the lab on BrowseComp, BrowseComp-ZH, WideSearch and HLE."
4998,loop_evaluation_and_diagnosis,model,validation_research,benchmark,fully_autonomous,preprint,"Headline artefact is a diagnostic trajectory study (9,374 traces, 19 agents) characterising behavioural drivers of failure, not a loop mechanism; the 500 tasks are benchmark tasks, not production work."
5002,memory_and_context_management,model,solution_proposal,none,not_specified,preprint,"Proposes PCF context-management mechanisms and a Context Lifecycle Model, argued architecturally; the paper states empirical validation is left as future work."
5007,memory_and_context_management,method,validation_research,benchmark,fully_autonomous,preprint,"ReTree's claim is a bounded tree-structured memory abstraction with source-linked evidence and summary regeneration; evidence is four public QA and search benchmarks."
5010,deliberative_search,method,validation_research,benchmark,fully_autonomous,preprint,"Contribution is parallel interaction with multiple environments plus diversity rewards that shape exploration breadth; evaluated in the lab on ALFWorld and ScienceWorld."
5011,self_evolution,method,validation_research,benchmark,fully_autonomous,preprint,"STRACE builds the optimization context for an LLM optimizer that rewrites agent policies from past failures, an outer improvement loop; validated on VeruSAGE-Bench against filtering baselines."
5017,self_evolution,method,validation_research,benchmark,fully_autonomous,preprint,"Contribution is a meta-agent harness optimizer that discovers instruction, tool and orchestration adaptations from failure trajectories; cost is the motivation. Lab evidence: 7 tasks x 3 SLM families."
5019,loop_evaluation_and_diagnosis,tool,validation_research,benchmark,not_specified,preprint,"MedBench v5 is a measurement instrument: 63 tasks, stressors, and a process-audit protocol producing failure fingerprints; frontier models are run on it in the lab."
5024,loop_evaluation_and_diagnosis,method,validation_research,benchmark,fully_autonomous,preprint,"Contributes a diagnostic lens on agent traces (performance decomposition plus epistemic behavioural coding) over 25,000 lab runs across eight domains, not a new loop mechanism."
5025,deliberative_search,method,validation_research,benchmark,fully_autonomous,preprint,"Claim is candidate generation and selection at test time: Recursive Tournament Voting over rollout summaries plus distil-refine reuse; measured on SWE-Bench Verified and Terminal-Bench v2.0."
5026,memory_and_context_management,method,validation_research,benchmark,fully_autonomous,preprint,"ReSum's contribution is periodic condensation of interaction history into summaries (with GRPO adaptation) to escape the context window; benchmark gains over ReAct in the lab."
5036,loop_evaluation_and_diagnosis,metric,validation_research,benchmark,fully_autonomous,preprint,"AgentMeter is an instrument: a quality-efficiency benchmark and the AMS metric for scoring LM-CLI pairs; evidence is benchmark runs across CLI-model combinations."
5039,self_evolution,method,validation_research,case_study,fully_autonomous,preprint,"Formalises automated search over the agent's own harness configuration, an outer loop that rewrites the scaffold; evidence is one flag-gated production coding agent studied over four tuning rounds."
5047,memory_and_context_management,method,validation_research,benchmark,fully_autonomous,preprint,"AdaMEM contributes a hybrid long-term trajectory plus dynamic short-term strategy memory with mid-episode retrieval; validated on ALFWorld, WebShop and HotpotQA."
5051,loop_evaluation_and_diagnosis,model,philosophical_paper,case_study,not_specified,preprint,"The artefact is a taxonomy of coding-agent scaffolds across 12 dimensions and five loop primitives, i.e. a structuring of the field, grounded in source-code analysis of 13 real agents."
5055,memory_and_context_management,method,validation_research,benchmark,fully_autonomous,preprint,"ActiveMem decouples memory from reasoning, with a distributed module accumulating and consolidating gists the planner reads; lab results on BrowseComp-Plus and GAIA."
5064,memory_and_context_management,method,validation_research,benchmark,fully_autonomous,preprint,"ReasoningBank is a write-retrieve-consolidate memory of distilled strategies from self-judged experiences (self_evolution runner-up); evaluated on web-browsing and software-engineering benchmarks."
5069,memory_and_context_management,method,validation_research,benchmark,fully_autonomous,preprint,"PEEK maintains a fixed-budget context map (distil, edit, evict) as orientation state carried across invocations; measured against ACE and baselines on long-context reasoning tasks."
5073,self_evolution,method,validation_research,benchmark,fully_autonomous,preprint,"DREvo's contribution is harness self-evolution: recalibrating historical trial evidence to direct the next harness rewrite; validated on five benchmarks against evolution baselines."
5081,memory_and_context_management,method,validation_research,controlled_experiment,not_specified,preprint,"Contribution is a bandit controller over memory-retrieval actions (inject, summarize, abstain) deciding what prior experience enters the trajectory; evidence is offline replay plus a 200-case validation."
5092,memory_and_context_management,model,validation_research,controlled_experiment,fully_autonomous,preprint,"An empirical audit of one named mechanism, masking stale observations from context, yielding a regime map; evidence is a deliberate sweep over four backbone sizes and three retrievers."
