paper_id,loop_mechanism,contribution_type,research_type,evaluation_strategy,human_role,venue_type,justification
4185,planning_and_control_flow,model,validation_research,benchmark,human_in_the_loop,preprint,"Contributes a reversibility formalism and an Earliest-Conflict Rollback rule fixing what the loop re-executes next; validated only on StreamBench in the lab, not in deployment."
4192,planning_and_control_flow,method,validation_research,benchmark,fully_autonomous,preprint,"Contribution is goal decomposition into an agent tree with control-flow nodes ordering subgoal execution; evaluated as a prototype on WAH-NL and ALFRED, so lab validation."
4194,critique_and_revision,method,validation_research,benchmark,fully_autonomous,preprint,"RAT's claim is the revise-each-thought-step loop after an initial CoT, i.e. the correction rather than the check; lab benchmarks on code, math, writing and embodied planning."
4203,loop_evaluation_and_diagnosis,model,validation_research,benchmark,not_specified,preprint,"Headline artefact is an instrument: a four-paradigm categorisation plus system-level benchmarking of embodied agent workloads; all measurement is lab benchmarking, not field use."
4209,critique_and_revision,method,validation_research,benchmark,fully_autonomous,preprint,"Novelty is the iterative self-refinement round after an off-the-shelf PDDL validator judges the plan, so the correction is the object; success rates measured in simulated planning domains."
4212,multi_agent_coordination,method,validation_research,benchmark,fully_autonomous,preprint,"M3 contributes model selection and routing of subtasks across the agent's tool models, i.e. the arrangement itself; validated on the authors' MS-GQA dataset in the lab."
4213,loop_evaluation_and_diagnosis,metric,validation_research,controlled_experiment,not_specified,preprint,"Contribution is a way of measuring loop behaviour - task length executable per turn and the self-conditioning effect - via designed conditions that supply plan and knowledge; lab only."
4235,planning_and_control_flow,method,validation_research,controlled_experiment,fully_autonomous,preprint,"Grounded decoding selects the next action by combining LM likelihood with grounded objectives, determining what the loop does next; compared against baselines in simulation and lab robot domains."
4239,deliberative_search,method,validation_research,controlled_experiment,fully_autonomous,preprint,"VLP is a tree-search procedure expanding and selecting candidate video-language plans with a learned value function; compared to prior methods on simulated and lab robot platforms."
4240,memory_and_context_management,method,validation_research,controlled_experiment,fully_autonomous,preprint,"Statler's contribution is an explicit world-state estimate kept outside the history and read back to condition each action; prototype compared against Code-as-Policies on lab robot tasks."
4242,verification_and_gating,method,validation_research,controlled_experiment,fully_autonomous,preprint,"The claimed mechanism is LLM checkers detecting syntactic and semantic errors in the translated task representation before TAMP consumes it; lab comparison against LLM-planner baselines."
4248,verification_and_gating,method,validation_research,human_study,human_in_the_loop,preprint,"VADER's mechanism detects execution errors and decides when to defer to a human or peer robot, an escalation gate; evidence is a lab pilot plus a user study with 19 participants."
4249,multi_agent_coordination,model,validation_research,controlled_experiment,fully_autonomous,preprint,"Compares four centralized, decentralized and hybrid multi-robot communication architectures, i.e. the arrangement itself; varied scenarios and agent counts in simulation, never deployed."
4251,memory_and_context_management,method,validation_research,benchmark,fully_autonomous,preprint,"AWM induces reusable workflows into a memory store and selectively retrieves them into later episodes, governing what carries across tasks; measured on Mind2Web and WebArena."
4286,multi_agent_coordination,tool,evaluation_research,case_study,human_on_the_loop,journal,"First stated contribution is the multi-agent architecture and asynchronous execution framework arranging generate-critique-rank agents; consequences studied in three real biomedical programmes with wet-lab validation."
4299,planning_and_control_flow,method,validation_research,benchmark,fully_autonomous,preprint,"DEPS contributes plan repair and a trainable goal selector that reorders candidate subgoals, deciding the loop's next step; lab benchmarks on Minecraft, ALFWorld and tabletop tasks."
4308,verification_and_gating,tool,validation_research,controlled_experiment,fully_autonomous,preprint,"TARV is a runtime monitor computing trust signals that validate actions, memory writes and messages during execution; evaluated in the authors' own multi-agent environment, not in production."
4311,planning_and_control_flow,model,validation_research,benchmark,fully_autonomous,preprint,"Contribution is a learned world model with transition-focused observation abstraction used to select the agent's next action; benchmarked on WebArena and Mind2Web in the lab."
4318,loop_evaluation_and_diagnosis,metric,validation_research,controlled_experiment,not_specified,preprint,"The artefact is a diagnostic instrument locating failures across planning, execution and replanning layers; evidence is a designed PDDL-versus-natural-language plan comparison in the lab."
4320,verification_and_gating,model,validation_research,benchmark,fully_autonomous,preprint,"Web-Shepherd is a process reward model used as a step-level verifier gating web trajectories; validated on the authors' WebRewardBench and WebArena-lite, a lab setting."
4324,loop_evaluation_and_diagnosis,model,validation_research,controlled_experiment,human_in_the_loop,preprint,"Contributes an instrument for measuring multi-turn loop behaviour - a KL-divergence drift measure and recurrence dynamics - tested with reminder interventions on synthetic tasks and simulated tau-Bench users."
4327,verification_and_gating,tool,validation_research,controlled_experiment,fully_autonomous,preprint,"The named mechanism verifies task feasibility, monitors execution success and traces failure causes before recovery; success rates compared with prior methods across eight lab manipulation tasks."
4332,loop_evaluation_and_diagnosis,model,philosophical_paper,none,not_specified,preprint,"Offers structural criteria for what counts as long-horizon - information-set closure, four non-closure sources, three-layer lower bounds - as a conceptual framework with no empirical method."
4333,budget_and_termination_control,method,validation_research,benchmark,fully_autonomous,preprint,"AgentCollab decides when to escalate to a stronger, costlier tier and how much extra reasoning budget to allocate from failure signals; measured on multi-step agent benchmarks in the lab."
4335,planning_and_control_flow,method,validation_research,benchmark,fully_autonomous,preprint,"REPL-Plan expresses the plan as code executed in a read-eval-print loop, so control flow, variables and functions fix the next step; compared with prior methods on planning benchmarks."
