paper_id,loop_mechanism,contribution_type,research_type,evaluation_strategy,human_role,venue_type,justification
3860,memory_and_context_management,method,validation_research,benchmark,fully_autonomous,preprint,"RC's iterative decoding carries a summary of earlier reasoning forward so the chain can continue past the window; evidence is lab benchmark gains (HMMT 2025, 40% to ~70%), never a deployed setting."
3863,verification_and_gating,method,validation_research,benchmark,not_specified,preprint,"Contribution is a verifier that iteratively queries medical corpora to judge reasoning traces; evaluated only on four lab benchmarks (MedQA, MedXpertQA), not in clinical use."
3866,multi_agent_coordination,method,validation_research,benchmark,fully_autonomous,conference,"ModelSwitch routes generation across several LLMs using sample consistency as the switching signal; claims rest on seven lab datasets plus theory, no practice setting."
3867,planning_and_control_flow,method,validation_research,benchmark,fully_autonomous,preprint,Proposes uncertainty-guided lookback decoding that decides when the chain should re-ground on the image instead of thinking on; validated on MMMU and five further benchmarks in the lab.
3870,multi_agent_coordination,tool,validation_research,ablation,not_specified,preprint,"DOVA's claim is deliberation-first orchestration of a multi-agent platform (roles, three-phase pipeline); its evidence is an architectural ablation across seven system configurations."
3871,self_evolution,method,validation_research,benchmark,fully_autonomous,preprint,"Expert iteration retrains the model on proofs it found itself, an outer loop that changes the agent between rounds; evidence is lab miniF2F state of the art."
3872,budget_and_termination_control,method,validation_research,benchmark,fully_autonomous,preprint,DDC couples consensus confidence with adaptive termination to cut tokens over 10x while leaving sampling shape intact; validated on five lab benchmarks. Runner-up: deliberative_search.
3875,verification_and_gating,model,validation_research,benchmark,fully_autonomous,preprint,"GRACE theorises the optimal granularity of the verifier that scores candidates (ORM versus PRM); its four claims are proved then corroborated on MATH-500, GSM8K and AIME in the lab."
3879,deliberative_search,tool,validation_research,benchmark,fully_autonomous,preprint,SPEX changes how ToT branches are speculatively expanded and pruned to break the reward barrier; evidence is measured 1.2-3x speedups on an SGLang prototype across ToT algorithms.
3880,budget_and_termination_control,method,validation_research,benchmark,fully_autonomous,preprint,"An RL controller decides each round whether to stop sampling or buy more, an explicit halting and budget mechanism; validated in the lab against ASC and ESC baselines."
3882,budget_and_termination_control,method,validation_research,benchmark,fully_autonomous,preprint,"CAPS reallocates verifier compute (evidence seen per judgment, spread of comparisons) leaving candidate generation intact; validated on five lab benchmarks. Runner-up: verification_and_gating."
3884,budget_and_termination_control,method,validation_research,benchmark,fully_autonomous,preprint,TrACE is a per-timestep adaptive-compute controller spending extra LLM calls only when rollout agreement is low; evidence is lab runs on GSM8K and MiniHouse.
3885,self_evolution,method,validation_research,benchmark,fully_autonomous,preprint,"METASCALE evolves its pool of meta-thought strategies with a genetic algorithm, rewriting the agent's own strategy set across attempts; validated on Arena-Hard and other lab tasks."
3886,deliberative_search,method,validation_research,benchmark,fully_autonomous,preprint,"PAC-MCTS contributes a bias-aware pruning rule governing node expansion in search; validated on Blocksworld and ALFWorld with supporting ablations, no field use."
3895,memory_and_context_management,method,validation_research,benchmark,fully_autonomous,preprint,"KACE separates what is stored from what is read back, organising distilled cards in an epistemic tree retrieved per problem; validated on AIME 2025, MATH-HARD and OlymMATH."
3905,self_evolution,model,validation_research,benchmark,fully_autonomous,preprint,"Recursive Meta Prompting has a proposer rewrite the prompt across rounds, an outer loop changing the agent's own instructions; formalised then measured on MATH and GSM8K in the lab."
3906,deliberative_search,method,validation_research,controlled_experiment,fully_autonomous,preprint,"SAIL runs MCTS over whole trajectories with VLM scoring, so the contribution is the branching search; evidence is lab and real-robot runs varying test-time compute over six tasks."
3914,loop_evaluation_and_diagnosis,tool,validation_research,benchmark,not_specified,preprint,"The artefact is an instrument, not a loop mechanism: a library, a benchmark scoring quality against cost, and a trajectory debugger; results are lab measurements on math and code tasks."
3916,critique_and_revision,method,validation_research,benchmark,fully_autonomous,preprint,"The claim is that refining each rollout by self-critique and self-correction beats resampling more; evidence is lab benchmarks AIME24/25, AMC, OlympiadBench and MATH500."
3921,deliberative_search,method,validation_research,benchmark,fully_autonomous,preprint,AirRAG expands five reasoning actions into a tree searched by MCTS to widen the solution space; validated on complex question-answering datasets in the lab.
3922,deliberative_search,method,validation_research,controlled_experiment,fully_autonomous,preprint,"An empirical audit of one named mechanism, sequential backtracking versus parallel sampling, deliberately compared under fixed compute on CountDown and Sudoku in the lab."
3932,budget_and_termination_control,method,validation_research,benchmark,fully_autonomous,preprint,"Studies overthinking, compute spent past need, and proposes self-training strategies that cut it; validated on GSM8K, MATH500, GPQA and AIME in the lab."
3935,multi_agent_coordination,model,validation_research,benchmark,fully_autonomous,preprint,The credited lift is the harness arrangement itself: an Explorer-Definer two-stage pipeline plus a Reflective Orchestrator; evidence is the 400-task ARC-AGI-1 public eval set with ablation.
3940,self_evolution,model,validation_research,controlled_experiment,fully_autonomous,preprint,"Formalises the generation-verification gap governing self-improvement across rounds; evidence is a controlled modular study varying model families, tasks and pretraining flops."
3949,deliberative_search,method,validation_research,benchmark,fully_autonomous,conference,CBS alters step-level beam search itself: multi-model candidate expansion with perplexity consensus scoring; validated on six lab reasoning tasks. Runner-up: multi_agent_coordination.
