paper_id,loop_mechanism,contribution_type,research_type,evaluation_strategy,human_role,venue_type,justification
10564,verification_and_gating,process,solution_proposal,illustrative_example,human_in_the_loop,preprint,"Title-only record: 'fail fast, or ask' names failure detection and deferral to a human as the gate; an engineering proposal with no study reported, hence solution_proposal."
10565,critique_and_revision,method,validation_research,case_study,not_specified,preprint,"Title names LLM feedback loops re-generating code on diagnostics, an audit of that one mechanism; it is a lab case study of a C-to-Rust prototype, not deployed practice, so validation_research."
10647,self_evolution,method,validation_research,benchmark,fully_autonomous,conference,"Contribution is self-refinement of the vision-language model itself via triangular consistency, an outer loop training on its own outputs; NeurIPS lab benchmark work, so validation_research."
10652,loop_evaluation_and_diagnosis,tool,validation_research,benchmark,fully_autonomous,conference,"Headline artefact is a benchmark measuring self-correction behaviour, an instrument rather than a loop mechanism; benchmark construction and lab runs, so validation_research."
10696,multi_agent_coordination,method,validation_research,benchmark,fully_autonomous,conference,"Contribution is modularized workflow automation that reallocates subtasks across agents, i.e. the arrangement itself; ICLR lab benchmark evaluation, so validation_research."
10699,self_evolution,method,validation_research,benchmark,fully_autonomous,conference,"AFlow rewrites the agent's own workflows from execution feedback across iterations (runner-up deliberative_search for its MCTS); lab benchmark evaluation, so validation_research."
10712,deliberative_search,method,validation_research,benchmark,fully_autonomous,conference,"An automatically learned reward model scores sampled candidate trajectories so planning selects among them; validated on lab benchmarks, not in deployment, so validation_research."
10720,loop_evaluation_and_diagnosis,tool,validation_research,benchmark,fully_autonomous,conference,"Headline artefact is a hop-aware diagnostic benchmark for agentic RAG, an instrument that generalises past one mechanism; lab benchmark construction, so validation_research."
10761,critique_and_revision,method,validation_research,benchmark,fully_autonomous,conference,"Title foregrounds self-refinement of parallel reasoning, the revision applied after candidates exist rather than the check; lab reasoning benchmarks, so validation_research."
10769,critique_and_revision,method,validation_research,benchmark,fully_autonomous,conference,"Contribution is how the self-reflection critique is produced (an information-theoretic signal) so the response is rewritten; lab evaluation on small LMs, so validation_research."
10770,critique_and_revision,method,validation_research,benchmark,fully_autonomous,conference,"Verification is by off-the-shelf per-constraint checkers while the claim is the divide-verify-refine correction loop (runner-up verification_and_gating); lab benchmarks, so validation_research."
10773,critique_and_revision,method,validation_research,benchmark,fully_autonomous,conference,"The ASP solver is an off-the-shelf checker; the claim is the self-correction loop rewriting programs from its diagnostics; lab benchmark work only, so validation_research."
10775,loop_evaluation_and_diagnosis,tool,validation_research,benchmark,fully_autonomous,conference,"Meeseeks is a benchmark instrument for measuring iterative self-correction, not a mechanism contribution; benchmark construction and lab runs, so validation_research."
10779,critique_and_revision,model,validation_research,benchmark,fully_autonomous,conference,"An empirical audit of one named mechanism, self-correction, decomposed into confidence and critique abilities; measured on lab datasets, so validation_research not evaluation_research."
10781,critique_and_revision,model,validation_research,controlled_experiment,fully_autonomous,conference,"Empirical audit of why intrinsic self-correction fails, which the scheme assigns to critique_and_revision; conditions varied in lab experiments, so validation_research."
10782,critique_and_revision,metric,validation_research,human_study,fully_autonomous,conference,"Object studied is ChatGPT's self-correction of simplified reports; radiologists judge lab outputs rather than a deployed system, so validation_research with a human_study."
10785,self_evolution,tool,validation_research,benchmark,not_specified,conference,"PROTEA evaluates a multi-agent workflow offline and iteratively rewrites it, an outer loop changing the agent (runner-up loop_evaluation_and_diagnosis); lab validation, so validation_research."
10786,deliberative_search,method,validation_research,benchmark,fully_autonomous,conference,"Contribution is evolutionary branching over decoding candidates with a refined value function selecting among them; lab benchmark evaluation, so validation_research."
10805,memory_and_context_management,method,validation_research,benchmark,fully_autonomous,conference,"Contribution makes memory writes and eviction explicit actions curating context across long horizons; lab benchmark evaluation, so validation_research."
10848,verification_and_gating,method,validation_research,benchmark,fully_autonomous,conference,"Contribution is a pre-execution policy gate deciding whether an agent action may proceed; adherence is measured on lab benchmarks rather than in company deployment, so validation_research."
10855,budget_and_termination_control,method,validation_research,benchmark,fully_autonomous,conference,"Title's object is the cost-performance trade-off of running self-refinement on cheaper open models, i.e. what the loop is worth spending (runner-up critique_and_revision); lab exploration."
10858,critique_and_revision,model,validation_research,benchmark,fully_autonomous,conference,"Contribution is a probabilistic theory of how successive self-correction rounds change accuracy; the theory is checked against lab benchmark results, so validation_research."
10913,self_evolution,method,validation_research,benchmark,fully_autonomous,conference,"A2Flow searches self-adaptive abstraction operators to rewrite agentic workflows between runs (runner-up deliberative_search); lab benchmark evaluation, so validation_research."
