paper_id,loop_mechanism,contribution_type,research_type,evaluation_strategy,human_role,venue_type,justification
8249,verification_and_gating,model,philosophical_paper,case_study,not_specified,preprint,"Abstract's object is verifiers (step checkers, proof assistants) and what their verdicts guarantee; it proposes VAL as a meta-standard resolving conflation across 17 surveyed papers, i.e. a taxonomy of the field."
8255,verification_and_gating,method,validation_research,benchmark,human_in_the_loop,preprint,"Contribution is a security-aware agent atop an information-flow-control defense that provably blocks unsafe actions and reduces HITL approvals; evaluated only in the lab on the AgentDojo and WASP benchmarks."
8262,verification_and_gating,metric,validation_research,benchmark,not_specified,preprint,"Abstract targets runtime oversight that decides whether to intervene rather than let the agent continue, replacing scalar risk gating with intervention advantage; measured in the lab across four benchmarks including ALFWorld."
8275,planning_and_control_flow,tool,evaluation_research,case_study,human_in_the_loop,preprint,"Design principle is 'autonomy at decision points, not over pipelines', confining decisions to bounded typed surfaces inside pre-committed pipelines; reported from a 78-day deployment across three live Tencent business lines."
8281,verification_and_gating,tool,validation_research,human_study,human_in_the_loop,preprint,"Six interaction mechanisms (co-planning, action guards, approval before acting) decide whether the loop may proceed unaided; the prototype is studied in the lab via simulated user testing and qualitative studies, not in deployment."
8282,loop_evaluation_and_diagnosis,metric,solution_proposal,illustrative_example,not_specified,preprint,"Contribution is an instrument, not a loop mechanism: orchestration code scored against an autonomy taxonomy (impact, oversight); it is only demonstrated on AutoGen and select applications, with no full validation."
8284,verification_and_gating,process,solution_proposal,illustrative_example,human_in_the_loop,preprint,"GAIE's OCM is a deterministic decision function routing code-generation tasks to oversight tiers before release; the framework is argued and mapped to regulations with analytical modeling rather than empirically validated."
8294,verification_and_gating,model,philosophical_paper,illustrative_example,human_on_the_loop,preprint,"Framework separates allowed from capable autonomy, i.e. what an agent is authorized to execute given oversight and reversibility; it structures the field as autonomy levels and only illustrates via one enterprise agent."
8302,verification_and_gating,tool,validation_research,controlled_experiment,human_in_the_loop,preprint,"Object is the approval gate's escalation policy deciding which agent actions stop for a human; evidence is a lab set of 125 hand-labeled actions plus fatigue modeling, with the authors noting a human study is only motivated."
8312,verification_and_gating,model,validation_research,human_study,human_on_the_loop,preprint,"Compares four oversight strategies governing whether computer-use agent actions proceed or are interrupted; evidence is a lab mixed-methods study with 48 participants in a live web environment, not a deployed setting."
8326,deliberative_search,method,validation_research,controlled_experiment,human_in_the_loop,preprint,"LLM A* shapes the A* search space with LLM commonsense and human feedback, claiming fewer expanded states; validated in the lab by comparative analysis against A* and RL baselines."
8336,loop_evaluation_and_diagnosis,metric,validation_research,benchmark,human_in_the_loop,preprint,"Contribution is an auditing instrument (blind-spot mass, oversight-cost identity) for measuring where autonomy is statistically supported; instantiated in the lab on the public BPIC 2019 log with a simulated agent."
8340,verification_and_gating,process,solution_proposal,illustrative_example,human_on_the_loop,preprint,"Artifacts specify the delegated-autonomy boundary: graduated authority, oversight and how control is returned before an agent may act; proposed and only illustrated with two contrasting example agents."
8344,verification_and_gating,method,validation_research,benchmark,human_in_the_loop,preprint,"Object is monitors detecting covert agent misbehavior plus a new hybrid monitor scaffolding, an audit of one named mechanism; stress tests run in the lab on SHADE-Arena and CUA-SHADE-Arena."
8353,verification_and_gating,method,validation_research,benchmark,fully_autonomous,preprint,"Replaces LLM-as-a-Judge with Dafny/Z3 proof of compiled constraints, i.e. the judgement that gates agent behavior; validated in the lab across three benchmarks and seven agent models."
8361,verification_and_gating,process,validation_research,controlled_experiment,human_in_the_loop,preprint,"Specialized gates diagnose failure modes and recommend loopbacks, with human checkpoints holding authority; evaluated in the lab on five matched economic-theory tasks against an ungated baseline with blinded evaluators."
8363,verification_and_gating,method,validation_research,controlled_experiment,human_on_the_loop,preprint,"Contribution is a constraint substrate (access control, network policy, enforced conventions) bounding what a coding agent may do and making review tractable; evidence is a controlled experiment with 11 inserted backdoors."
8398,verification_and_gating,process,solution_proposal,none,human_in_the_loop,preprint,"Automated checks flag readability, fidelity and accessibility risk and escalate to mandatory HITL review before release; the oversight-by-design approach is proposed and argued with no evaluation reported."
8406,loop_evaluation_and_diagnosis,metric,solution_proposal,illustrative_example,human_in_the_loop,preprint,"Headline artefact is an instrument, a benchmark and ASD metric for comparing scalable-oversight protocols; evidence is one demonstrative experiment benchmarking Debate rather than a full validation."
8407,deliberative_search,method,validation_research,controlled_experiment,human_in_the_loop,preprint,"STARS widens the LLM response space and evaluates, repairs and selects among candidate responses; lab experiments vary oversight condition, reporting 77-94% task completion without and 100% with human confirmation."
8412,multi_agent_coordination,model,validation_research,benchmark,fully_autonomous,preprint,"TAO's contribution is the arrangement itself: a hierarchical tier structure routing tasks by complexity with inter- and intra-tier communication; validated in the lab on five healthcare safety benchmarks plus ablations."
8437,multi_agent_coordination,model,philosophical_paper,none,human_in_the_loop,journal,"Framework is about coordination and communication among heterogeneous human and computational agents (MAS versus Centaurian, communication-space layers, Petri nets), a conceptual structuring of the field with no evaluation."
8493,verification_and_gating,tool,validation_research,human_study,human_in_the_loop,preprint,"HiLSVA's claim is explicit human oversight and handoff deciding whether the agent proceeds in a mixed-initiative workflow; evidence is lab case studies and a controlled user study with twelve participants."
8518,verification_and_gating,tool,validation_research,case_study,human_in_the_loop,preprint,"AMAOS gates task execution through HITL verification checkpoints, risk scoring and conditional human-approval edges in the agent DAG; evidence is three enterprise case studies with no reported production deployment."
8528,verification_and_gating,process,validation_research,controlled_experiment,human_in_the_loop,preprint,"Specialized gates diagnose failure modes and recommend loopbacks, with human checkpoints holding authority; evaluated in the lab on five matched economic-theory tasks against an ungated baseline with blinded evaluators."
