paper_id,loop_mechanism,contribution_type,research_type,evaluation_strategy,human_role,venue_type,justification
1458,planning_and_control_flow,method,validation_research,benchmark,fully_autonomous,preprint,"Contribution is a tunable policy planner that decides the agent's next dialogue strategy each turn; evidence is lab training with simulated self-play and results on three dialogue applications, not deployed use."
1459,verification_and_gating,method,validation_research,benchmark,fully_autonomous,conference,"Novelty is ProgVe's self-generated, self-executing verification programs producing the judgement that drives ProgRe; validated in the lab on three instruction-following and mathematical benchmarks."
1461,deliberative_search,method,validation_research,controlled_experiment,fully_autonomous,conference,"GoT branches LLM thoughts into a graph and aggregates and selects among candidate continuations; evidence is lab comparison against CoT and ToT on constructed tasks such as sorting."
1465,critique_and_revision,method,validation_research,benchmark,fully_autonomous,conference,"A2R's claim is converting citation and hallucination assessments into actionable natural-language feedback for iterative revision; validated in the lab on ASQA, ELI5 and QAMPARI."
1471,critique_and_revision,method,validation_research,benchmark,fully_autonomous,preprint,"FDSP injects static-analyser diagnostics so the LLM rewrites vulnerable code, and the revision is the claim; validated on the authors' PythonSecurityEval against prior self-feedback work."
1472,self_evolution,method,validation_research,benchmark,fully_autonomous,conference,"Self-evolving outer loop rewrites the agent's own prompt instructions and in-context examples from critique-synthesis feedback; validated across 45 lab tasks with no practice setting."
1475,critique_and_revision,method,validation_research,human_study,fully_autonomous,conference,"Contribution is distilled critic models whose critiques feed a refiner in a critique-refine loop; a lab study whose headline evidence is human raters judging simplified output."
1479,critique_and_revision,method,validation_research,benchmark,fully_autonomous,conference,"Problem framed as trajectory-level critique missing flawed steps; contribution is step-level self-critique and refinement inside MCTS, validated on WebShop and HotPotQA (runner-up deliberative_search)."
1483,deliberative_search,method,validation_research,benchmark,fully_autonomous,preprint,"CodeTree's claim is tree-structured exploration with ranking, expansion and termination decisions over candidate solutions; validated in the lab on seven code benchmarks including SWE-bench."
1485,critique_and_revision,method,validation_research,benchmark,fully_autonomous,preprint,"Investigates whether self-debugging on self-generated tests actually repairs code and proposes in-execution repair; a lab study over self-contained Python programming problems."
1487,loop_evaluation_and_diagnosis,tool,validation_research,benchmark,not_specified,conference,"Headline artefact is ECCO, a reproducible benchmark and execution harness for measuring code efficiency, used to compare three loop strategies in the lab rather than to propose one."
1496,self_evolution,method,validation_research,benchmark,fully_autonomous,preprint,"PREFER's feedback-reflect-refine loop synthesises new prompts for the next boosting round, changing the agent between episodes; validated on lab task suites against prior prompt methods."
1505,critique_and_revision,method,validation_research,benchmark,fully_autonomous,preprint,"Mirror contributes how reflection feedback is diversified so revision does not stall at one iteration; validated on five reasoning datasets in the lab (runner-up multi_agent_coordination)."
1512,verification_and_gating,method,validation_research,benchmark,fully_autonomous,preprint,"ReAd's novelty is a learned advantage function judging whether a proposed action contributes before it is taken, replacing physical verification; lab validation on Overcooked-AI and RoCoBench."
1514,verification_and_gating,method,validation_research,benchmark,fully_autonomous,preprint,"Novelty is the key-condition masking check that decides whether a response is false before correction; lab validation on open-domain QA, arithmetic and commonsense datasets."
1517,critique_and_revision,method,validation_research,benchmark,fully_autonomous,preprint,"CoT-SelfEvolve contributes the chain-of-thought-guided rewrite of code after executor traceback feedback; validated on the DS-1000 dataset in the lab, integration into practice only discussed."
1531,self_evolution,method,validation_research,benchmark,fully_autonomous,preprint,"PIT retrains the model itself to improve its own responses via a reformulated RLHF objective, an outer loop over episodes; validated on two real-world datasets and one synthetic set in the lab."
1548,self_evolution,method,validation_research,benchmark,fully_autonomous,preprint,"Sherlock is a training framework whose model keeps self-improving on its own trajectories without external supervision; validated across eight lab benchmarks."
1553,budget_and_termination_control,model,validation_research,benchmark,fully_autonomous,preprint,"Contribution is a hierarchical recurrent architecture that allocates reasoning cycles per input and learns when to halt; evidence is lab measurement of its own non-uniform step allocation."
1554,critique_and_revision,metric,validation_research,controlled_experiment,fully_autonomous,preprint,"Measures intrinsic self-correction by injecting synthetic perturbations into chain-of-thought and observing repairs; an empirical audit of one named mechanism run entirely in the lab."
1555,critique_and_revision,method,validation_research,benchmark,fully_autonomous,preprint,"CoSC chains generate-execute-verify-correct stages so the model rewrites its own result; validated on standard mathematical datasets in the lab, no use in practice."
1556,critique_and_revision,method,validation_research,benchmark,fully_autonomous,preprint,"Contribution is a pipeline training small LMs to critique then refine their own solutions, plus the finding that feedback quality bounds it; lab tests on five math and commonsense datasets."
1564,critique_and_revision,method,validation_research,controlled_experiment,fully_autonomous,preprint,"Claims intrinsic self-correction works once temperature and prompt fairness are controlled; evidence is lab experiments deliberately varying those two factors across several LLMs."
1566,critique_and_revision,model,validation_research,controlled_experiment,fully_autonomous,preprint,"Decomposes intrinsic self-correction into detection, localisation and correction and tests it cross-model on GSM8K-Complex with hint conditions varied; a lab audit of one mechanism."
1567,deliberative_search,method,validation_research,benchmark,fully_autonomous,preprint,"APR spawns and joins parallel child inference threads to explore the solution space, changing the shape of exploration; validated on the Countdown task at matched context, token and latency budgets."
