paper_id,loop_mechanism,contribution_type,research_type,evaluation_strategy,human_role,venue_type,justification
6994,verification_and_gating,model,philosophical_paper,none,not_specified,preprint,"Contribution is a finite calculus for when step-level evaluator authorization fails to compose (EPK, gluing defects), a conceptual/formal framing the abstract says is explicitly not benchmark-validated."
6998,planning_and_control_flow,model,evaluation_research,controlled_experiment,not_specified,journal,"Nexus's headline mechanism is an adaptive selector that picks Direct, ReAct or Plan-and-Execute per task, and it is assessed on 500 real enterprise tasks with production-deployment lessons."
7005,planning_and_control_flow,tool,validation_research,controlled_experiment,human_in_the_loop,conference,"Both systems contribute a decomposition of the task into editable subgoals or phases that fixes the next step, tested in a lab within-subjects study (n=18) rather than in deployed practice."
7010,loop_evaluation_and_diagnosis,metric,validation_research,benchmark,fully_autonomous,preprint,CARA is a family of automated metrics that audit reasoning alignment in debate and name the 'consistency illusion' failure mode; evidence is lab runs on MedQA-USMLE and MedThink-Bench.
7022,multi_agent_coordination,model,solution_proposal,illustrative_example,human_in_the_loop,journal,"The contribution is the modular arrangement of interpretation, synthesis, validation and correction agents itself; the abstract argues for the pipeline and reports no measured study."
7023,verification_and_gating,model,solution_proposal,illustrative_example,not_specified,preprint,XPS 2's mechanism is a symbolic controller that must verify every LLM hypothesis before it can influence a decision; the paper outlines the architecture and demonstrates it on fault diagnosis only.
7029,multi_agent_coordination,process,opinion_paper,none,human_on_the_loop,preprint,The claim concerns the arrangement of role-differentiated agents in shared context and prescribes injecting an isolated external agent; it is argued as a governance requirement with no study.
7039,verification_and_gating,method,validation_research,controlled_experiment,fully_autonomous,preprint,The paper's stated distinguishing element is an integrated monitor combining internal reasoning with execution results to detect abnormal behaviour; evaluated on task scenarios in a lab workflow environment.
7042,multi_agent_coordination,model,philosophical_paper,none,not_specified,preprint,"A heuristic synthesis arguing that coordination topology determines failure geometry across agent networks; it offers a structural reading and a falsification path, not its own evidence."
7137,multi_agent_coordination,method,validation_research,benchmark,fully_autonomous,preprint,"TUMIX's claim is the composition of the agent ensemble - which tool-use strategies and how many agents, auto-optimized - and it is validated on reasoning benchmarks against test-time-scaling baselines."
7151,self_evolution,method,validation_research,controlled_experiment,fully_autonomous,preprint,"SI-Agent's loop rewrites the system instruction itself from reward-agent feedback across cycles, an outer self-improvement loop; evidence is lab experiments on performance, readability and efficiency versus baselines."
7169,critique_and_revision,model,solution_proposal,none,not_specified,preprint,"The mechanism is refining the prompt from the output-versus-target error until criteria are met, framed via controllers; the paper supplies a mathematical foundation and no evaluation."
7181,self_evolution,method,validation_research,benchmark,fully_autonomous,preprint,Agent-R constructs self-critique training data from its own MCTS trajectories and iteratively retrains the agent to reflect; validated in three interactive environments in the lab.
7186,self_evolution,method,validation_research,benchmark,fully_autonomous,preprint,Retroformer learns a retrospective model by policy gradient that rewrites the agent's prompt from environment rewards across episodes; results are lab task suites against non-gradient baselines.
7197,verification_and_gating,method,validation_research,benchmark,fully_autonomous,preprint,"MOSAIC structures inference as plan, check, then act-or-refuse with refusal as a first-class gate on tool actions; evaluated zero-shot on out-of-distribution safety benchmarks, not in deployment."
7211,budget_and_termination_control,method,validation_research,benchmark,fully_autonomous,preprint,The contribution is reward design that suppresses excessive tool calls (72% fewer) to cut latency while keeping the trajectory shape; evidence is lab experiments across reasoning and QA domains.
7222,critique_and_revision,method,validation_research,benchmark,fully_autonomous,preprint,IterInject's novelty is the refinement step: a diagnoser's structured outcome labels drive an optimizer that rewrites payloads over history; measured on AgentDojo and InjectAgent in the lab.
7236,critique_and_revision,method,validation_research,controlled_experiment,fully_autonomous,preprint,"The study tests whether iterating on experimental feedback actually improves the agent's next hypotheses, with a permuted-feedback control over 800 replications - a lab audit of the revise-on-feedback step."
7239,loop_evaluation_and_diagnosis,tool,validation_research,benchmark,fully_autonomous,preprint,"The artefact is a 180-task ABAP benchmark used to measure several LLMs, including how well compiler feedback drives iterations; all runs are lab benchmarking of existing models."
7245,loop_evaluation_and_diagnosis,tool,validation_research,benchmark,fully_autonomous,preprint,"ToolBench-X is an instrument: executable tasks with five injected hazard types and recovery paths for measuring agent loops, evaluated on existing agents in the lab."
7391,loop_evaluation_and_diagnosis,tool,validation_research,benchmark,human_in_the_loop,preprint,"MINT is a benchmark and harness for measuring multi-turn tool use and language feedback across 20 LLMs, an instrument rather than a loop mechanism, run entirely in the lab."
7430,self_evolution,method,validation_research,benchmark,fully_autonomous,preprint,DGM is an outer loop in which the agent rewrites its own code and archives variants across generations; the claim is validated by SWE-bench and Polyglot scores against non-self-improving baselines.
7453,memory_and_context_management,method,solution_proposal,none,not_specified,preprint,MARS's distinguishing mechanism is memory optimization with an Ebbinghaus forgetting curve for long-span information; the abstract asserts improvement without reporting any study.
7458,memory_and_context_management,method,validation_research,benchmark,fully_autonomous,preprint,"CER's mechanism is a dynamic buffer that accumulates and retrieves distilled past experience into the context window, training-free; validated on WebArena and VisualWebArena in the lab."
7461,memory_and_context_management,method,validation_research,benchmark,fully_autonomous,preprint,"ERL stores reflection-derived heuristics and retrieves the relevant ones into context, with ablations crediting selective retrieval; evidence is Gaia2 benchmark runs against a ReAct baseline."
