paper_id,loop_mechanism,contribution_type,research_type,evaluation_strategy,human_role,venue_type,justification
5945,loop_evaluation_and_diagnosis,metric,validation_research,benchmark,fully_autonomous,preprint,"Headline artefact is an instrument: a diagnostic taxonomy, five trajectory-quality metrics and a 794-trajectory labelled dataset, validated only in lab runs on WebArena."
5962,memory_and_context_management,method,solution_proposal,none,fully_autonomous,preprint,"Contribution is a coarse-to-fine memory grounding, collection and retrieval policy feeding planning; the abstract argues the framework and reports no experiment or result."
5965,planning_and_control_flow,tool,validation_research,benchmark,fully_autonomous,preprint,"RePLan's claim is online replanning when a plan fails, using VLM grounding to adapt actions; evidence is an eight-task Reasoning and Control benchmark, lab robots, not deployed use."
5971,planning_and_control_flow,tool,validation_research,benchmark,fully_autonomous,preprint,"SagaLLM contributes Saga-style control-flow machinery: checkpointing, compensable execution and rollback fixing step order (runner-up verification_and_gating for its validation agents); empirical runs on planning domains only."
5974,memory_and_context_management,method,validation_research,benchmark,fully_autonomous,preprint,"Delta over ReAct/Reflexion and search-only baselines is credited to per-episode extraction, validation and compression of atomic facts carried forward (runner-up deliberative_search); lab runs on FrozenLake, CrafterMini, ALFWorld."
5975,planning_and_control_flow,tool,validation_research,benchmark,fully_autonomous,preprint,"PMCoder's stored trajectory state exists to drive stuck detection and phase replanning, not just window fitting (runner-up memory); evidence is SWE-bench Verified and Verified-500 runs."
5990,planning_and_control_flow,method,validation_research,controlled_experiment,fully_autonomous,preprint,"An empirical audit of one named mechanism, plan representation, varying four plan formats across three model families on graded WebArena tasks with a stated design."
5999,deliberative_search,method,validation_research,benchmark,fully_autonomous,preprint,"ToolTree's contribution is the shape of exploration: MCTS over tool-use trajectories with dual-stage evaluation and bidirectional pruning; validated on four tool-planning benchmarks in the lab."
6002,planning_and_control_flow,method,validation_research,benchmark,fully_autonomous,preprint,"FLARE contributes action selection with explicit lookahead, value propagation and limited commitment against step-wise greedy policies (runner-up deliberative_search); lab results across benchmarks, frameworks and backbones."
6007,verification_and_gating,process,validation_research,human_study,human_in_the_loop,preprint,"The mechanism studied is user involvement gating each stage of plan-then-execute; evidence is an N=248 participant study in a simulation environment, not a deployed assistant."
6010,multi_agent_coordination,method,validation_research,controlled_experiment,fully_autonomous,preprint,"FlowSteer attacks the arrangement itself, workflow formation over subtasks, roles, dependencies and routing paths; evidence is lab attack/defence comparisons against naive prompting across MAS setups."
6016,critique_and_revision,method,validation_research,benchmark,fully_autonomous,preprint,"The study's object is whether refinement helps and why feedback quality is the bottleneck, answered with Feedback-Aware Fine-Tuning; all four RQs are run on the TravelPlanner benchmark in the lab."
6021,self_evolution,method,validation_research,benchmark,fully_autonomous,preprint,"WorldEvolver is an outer loop rewriting the world model's own deployment-time context from experience with frozen parameters (runner-up memory); benchmark runs on ALFWorld, ScienceWorld and AgentBoard."
6029,budget_and_termination_control,method,validation_research,benchmark,fully_autonomous,preprint,"Contribution decides when to spend test-time compute on planning rather than always or never planning; validated by SFT+RL agents in the Crafter environment, lab only."
6036,verification_and_gating,method,validation_research,benchmark,fully_autonomous,preprint,"Novelty is the upfront monitoring judgement added to a Monitor-Generate-Verify cycle, credited with fewer attempts (1.3 vs 2.0); preliminary GSM8K results against SELF-REFINE and Self-Verification."
6048,planning_and_control_flow,tool,validation_research,benchmark,fully_autonomous,preprint,"ALAS contributes control-flow machinery: a versioned execution log, restore points and bounded localized repair in a workflow IR (runner-up verification_and_gating); evaluated on DMU/TA job-shop benchmarks."
6060,self_evolution,method,validation_research,benchmark,fully_autonomous,preprint,"RLTR changes the agent between episodes by RL on its own tool-invocation sequences with a tool-use completeness reward; evidence is lab comparisons against end-to-end trained baselines."
6067,self_evolution,method,validation_research,benchmark,fully_autonomous,preprint,"STRATEGIST's claim is improving its own textual strategy through population-based self-play without training data (runner-up deliberative_search for the low-level MCTS); lab play in GOPS and Avalon."
6075,loop_evaluation_and_diagnosis,metric,validation_research,ablation,fully_autonomous,preprint,"The stated contribution is methodological: making harness layers externally measurable so the LLM's role is a residual, with pre-specified marginals over four layers across 54 lab games."
6076,multi_agent_coordination,method,validation_research,benchmark,fully_autonomous,preprint,"HALO's contribution is routing: a trained orchestrator selecting among 21 specialized repair agents in place of a prompted frontier LLM; validated on PlanBench, Natural Plan and classical planning benchmarks."
6078,planning_and_control_flow,method,validation_research,benchmark,fully_autonomous,preprint,"KnowAgent constrains the action path during planning with explicit action knowledge to cut planning hallucination; lab experiments on HotpotQA and ALFWorld across backbones."
6080,planning_and_control_flow,tool,validation_research,benchmark,fully_autonomous,preprint,"Metagent-P's claim is a planning-verification-execution-reflection agent whose hierarchical neuro-symbolic plan representation cuts replanning by 34%; evidence is Minecraft runs against state-of-the-art baselines."
6081,planning_and_control_flow,method,solution_proposal,none,not_specified,journal,"Title-only record with no abstract: a zero-shot planning framework with adaptive replanning determines the next step, and no evaluation is visible in the available metadata."
6093,multi_agent_coordination,tool,validation_research,case_study,human_in_the_loop,conference,"Contribution reallocates subtasks and synchronization across a heterogeneous agent fleet after failures; evidence is 120 offline plans scored on executability plus a feasibility field demonstration, not routine practice."
6098,planning_and_control_flow,method,validation_research,controlled_experiment,fully_autonomous,preprint,"A controlled study isolating planning horizon, full-horizon with lazy replanning versus single-step, as the architectural variable, run on KBQA and multi-hop QA datasets in the lab."
