paper_id,loop_mechanism,contribution_type,research_type,evaluation_strategy,human_role,venue_type,justification
3163,verification_and_gating,method,validation_research,benchmark,human_in_the_loop,preprint,"A learned policy decides when the agent must defer to a human expert rather than proceed unaided; ""extensive experiments in Minecraft"" are lab trials of a new framework, not deployed practice."
3165,critique_and_revision,method,validation_research,controlled_experiment,fully_autonomous,preprint,"Object of study is intrinsic self-correction and the form of its reflection feedback (constrained vs free-text), an audit of one named revision mechanism run in the lab on Qwen3-8B."
3166,critique_and_revision,model,validation_research,controlled_experiment,fully_autonomous,preprint,"Concludes recursive refinement (self-criticism, stress-testing, integrating feedback) is the effective architectural feature; tested by comparing a linear against a refinement-layer pipeline over nine lab cases."
3187,planning_and_control_flow,method,validation_research,benchmark,fully_autonomous,preprint,"CR-Planner ""iteratively select[s] and execut[es] sub-goals"", with a sub-goal critic choosing the next step; validated on competitive programming, math and retrieval benchmarks in the lab."
3292,critique_and_revision,method,validation_research,benchmark,fully_autonomous,preprint,"Contribution is the Adaptive Iterative Refinement strategy that self-corrects errors across passes; evidence is lab benchmark accuracy on VCR, A-OKVQA and DailyLife-MRC for a newly built framework."
3297,critique_and_revision,method,validation_research,benchmark,fully_autonomous,preprint,"IoT's inner-dialogue loop regenerates a response from generated critique prompts, i.e. autonomous response refinement; validated on GPQA, Game of 24, Mini Crosswords and HotpotQA in the lab."
3318,verification_and_gating,method,validation_research,benchmark,fully_autonomous,preprint,"""Ablation studies identify iterative verification as the primary contributor"", so the verifier's constraint check carries the claim; evidence is accuracy on the authors' own PRIME-Bench, a lab evaluation."
3319,critique_and_revision,method,validation_research,benchmark,fully_autonomous,preprint,"The generator is progressively rewritten from a VLM critic's feedback in the loop; claim rests on lab benchmark gains (ConceptMix, T2I-CompBench, Visual Jenga) for a proposed test-time strategy."
3324,planning_and_control_flow,method,validation_research,benchmark,fully_autonomous,preprint,"IdealGPT ""iteratively decomposes"" a question into sub-questions that determine the next step until confidence is reached; validated zero-shot on VCR and SNLI-VE in the lab."
3331,critique_and_revision,process,validation_research,controlled_experiment,fully_autonomous,preprint,"Audits whether iterative LLM refinement helps at all, finding a 37.6% rise in critical vulnerabilities over rounds; evidence is a lab controlled experiment (400 samples, 40 rounds, four prompting strategies)."
3348,verification_and_gating,method,validation_research,benchmark,fully_autonomous,preprint,"Novelty is the ILP-learned rule table acting as an online step-level verifier that diagnoses violations; validated on the CLUTRR benchmark over five models, a lab study of a new technique."
3407,budget_and_termination_control,method,validation_research,benchmark,fully_autonomous,conference,"Adaptive-Consistency keeps the sampling scheme intact and only varies how many samples are drawn via a stopping criterion; validated across 17 reasoning and code datasets with three LLMs."
3467,verification_and_gating,method,validation_research,benchmark,fully_autonomous,preprint,"CRAFT's novelty is turning the prompt into explicit dependency-structured constraints that a VLM verifies, updating only on violation; lab benchmark gains across model families, no deployed use."
3504,planning_and_control_flow,model,philosophical_paper,illustrative_example,not_specified,preprint,"Formalises composed LM calls as probabilistic programs whose control flow and dynamic structure fix the order of steps; it is a conceptual reframing of existing techniques with no evaluation."
3517,verification_and_gating,method,validation_research,benchmark,fully_autonomous,conference,"Contribution is a small LM trained to act as a verifier module issuing fine-grained corrective instructions, i.e. the judgement itself; validated on three graph-based datasets in the lab."
3581,critique_and_revision,model,solution_proposal,illustrative_example,fully_autonomous,journal,"The agent perceives its own rendered output and iterates on the result to meet the objective, a revise-on-visual-feedback loop; offered as a design framework with usage scenarios and proof-of-concept agents only."
3628,verification_and_gating,model,validation_research,benchmark,fully_autonomous,preprint,"GenPRM is a process reward model that reasons and runs code verification before judging each step, i.e. the acceptance judgement; validated on ProcessBench and math benchmarks in the lab."
3637,verification_and_gating,method,validation_research,benchmark,fully_autonomous,preprint,"T1 is a two-stage verification pipeline that filters candidates with tools before small-LM judgement, contributing how the check is produced; validated on the MATH benchmark, lab only."
3640,budget_and_termination_control,method,validation_research,benchmark,fully_autonomous,preprint,"CGR probes answer certainty to terminate reasoning early against a token budget, an adaptive halting rule; validated on AIME2025 across 64 seeds in the lab."
3673,budget_and_termination_control,method,validation_research,controlled_experiment,fully_autonomous,preprint,"Negative early exit halts unproductive trajectories and adaptive boosting reallocates reclaimed compute, targeting latency rather than search shape; evaluated by varying these mechanisms inside vLLM in the lab."
3686,deliberative_search,method,validation_research,benchmark,fully_autonomous,preprint,"DCR's primitive generates multiple candidate solutions then reconciles them, amplifying correct minority reports, i.e. exploration and selection; validated on AIME 2024/2025 in the lab."
3742,budget_and_termination_control,method,validation_research,controlled_experiment,fully_autonomous,preprint,"The contribution is a compute-optimal strategy that allocates test-time compute adaptively per prompt by difficulty; evidence is a lab FLOPs-matched comparison against best-of-N and a larger model."
3744,budget_and_termination_control,method,validation_research,benchmark,not_specified,preprint,"TAB is a learned policy allocating per-turn token budgets under a global constraint; validated on diverse agentic benchmarks in the lab, with no deployment or real users reported."
3749,budget_and_termination_control,method,validation_research,benchmark,fully_autonomous,preprint,"Studies a verification-cost-limited setting and allocates verifier calls where most informative, spending rather than reshaping search; validated on MATH with 44% fewer verifier calls, lab only."
3755,verification_and_gating,model,validation_research,controlled_experiment,fully_autonomous,preprint,"Claim is that verifier-based guidance is essential and verifier-free trace cloning is suboptimal, so the check carries the paper; a proof plus lab corroboration on didactic and math problems at 3/8/32B."
