paper_id,loop_mechanism,contribution_type,research_type,evaluation_strategy,human_role,venue_type,justification
5945,loop_evaluation_and_diagnosis,metric,validation_research,benchmark,fully_autonomous,preprint,"Headline artefacts are diagnostic instruments - a taxonomy, five trajectory-quality metrics and 794 human-labelled WebArena trajectories - validated only in the lab on WebArena, not in a deployed setting."
5962,memory_and_context_management,method,solution_proposal,none,fully_autonomous,preprint,Contribution is a coarse-to-fine experience/tip memory with write-and-retrieve policy; the abstract proposes and argues the framework but reports no experiment or measured result.
5965,planning_and_control_flow,method,validation_research,benchmark,fully_autonomous,preprint,"RePLan's claim is online replanning when the initial plan fails, i.e. what the loop does next; evidence is an eight-task Reasoning-and-Control benchmark built by the authors, a lab prototype."
5971,planning_and_control_flow,model,validation_research,benchmark,fully_autonomous,preprint,"SagaLLM's named mechanism is the Saga transactional pattern - checkpointing, compensation and rollback fixing execution order; empirical evaluations across planning domains are lab runs, not deployment."
5974,memory_and_context_management,method,validation_research,benchmark,fully_autonomous,preprint,"Novelty is the per-episode atomic-fact store with a consistency filter that conditions lookahead (search is the runner-up); validated in the lab on FrozenLake, CrafterMini and ALFWorld."
5975,planning_and_control_flow,method,validation_research,benchmark,fully_autonomous,preprint,"PMCoder's mechanism is a hierarchical phase planner with stuck detection and replanning, memory being the retrieval side (runner-up); evidence is SWE-bench Verified and TerminalWorld lab runs."
5990,planning_and_control_flow,tool,validation_research,controlled_experiment,fully_autonomous,preprint,"An empirical audit of one named mechanism - plan representation (subgoals, narrative, pseudocode, checklist) - with representation and LLM family varied systematically on WebArena hard tasks in the lab."
5999,deliberative_search,method,validation_research,benchmark,fully_autonomous,preprint,"ToolTree contributes MCTS-style expansion with dual-stage evaluation and bidirectional pruning, i.e. the shape of the exploration; evidence is four tool-planning benchmarks run in the lab."
6002,planning_and_control_flow,method,validation_research,benchmark,fully_autonomous,preprint,"FLARE's mechanism is action selection with lookahead, value propagation and limited commitment against myopic step-wise choice (search is runner-up); benchmarked in the lab across frameworks and backbones."
6007,verification_and_gating,process,validation_research,human_study,human_in_the_loop,preprint,"The studied mechanism is user involvement gating each plan and execution step - whether the loop may proceed unaided; N=248 participants in a simulation environment, so a lab study rather than deployment."
6010,multi_agent_coordination,method,validation_research,controlled_experiment,fully_autonomous,preprint,"FlowSteer targets workflow formation itself - subtask roles, dependencies and routing paths in planner-executor MAS; attack and FlowGuard defence compared against naive prompting across MAS setups in the lab."
6016,critique_and_revision,method,validation_research,benchmark,fully_autonomous,preprint,"Object is the refinement loop: whether refinement improves plans and why feedback is inaccurate, answered with Feedback-Aware Fine-Tuning; all four research questions are answered on the TravelPlanner benchmark."
6021,self_evolution,method,validation_research,benchmark,fully_autonomous,preprint,"WorldEvolver is an outer loop that revises the world model's own context from prediction-observation mismatches between episodes with parameters frozen; validated on ALFWorld, ScienceWorld and AgentBoard."
6029,budget_and_termination_control,method,validation_research,benchmark,fully_autonomous,preprint,"Contribution decides when to spend test-time compute on planning rather than planning at every step; a two-stage SFT+RL pipeline evaluated in the Crafter environment, a lab setting."
6036,verification_and_gating,method,validation_research,benchmark,fully_autonomous,preprint,The stated gap is that Monitor-Generate methods lack a mechanism to verify whether the selected strategy succeeds; the three-phase system is measured on GSM8K against SELF-REFINE and Self-Verification in the lab.
6048,planning_and_control_flow,tool,validation_research,benchmark,fully_autonomous,preprint,"ALAS contributes versioned execution logs with restore points and localized repair in a workflow IR, i.e. explicit control-flow machinery; evaluated on five classical job-shop benchmark suites (DMU, TA)."
6060,planning_and_control_flow,method,validation_research,controlled_experiment,fully_autonomous,preprint,RLTR's reward on tool-use completeness targets the quality of the action-planning sequence; the design deliberately contrasts a decoupled single-objective planner with end-to-end baselines in the lab.
6067,self_evolution,method,validation_research,benchmark,fully_autonomous,preprint,"STRATEGIST's outer loop improves the agent's textual strategy through population-based self-play without training data, MCTS being the inner executor; validated in GOPS and Avalon game environments."
6075,loop_evaluation_and_diagnosis,metric,validation_research,ablation,fully_autonomous,preprint,"The paper states its contribution is methodological: a measurement procedure making harness layers externally comparable, with pre-specified marginals over 54 lab games as the primary evidence."
6076,multi_agent_coordination,method,validation_research,benchmark,fully_autonomous,preprint,"HALO learns the orchestrator that routes each refinement step to one of 21 specialized agents, i.e. the arrangement itself; evaluated on PlanBench, Natural Plan and classical planning benchmarks in the lab."
6078,planning_and_control_flow,method,validation_research,benchmark,fully_autonomous,preprint,KnowAgent constrains the action path during planning with an explicit action knowledge base to curb planning hallucination; validated on HotpotQA and ALFWorld with several backbone models.
6080,planning_and_control_flow,tool,validation_research,benchmark,fully_autonomous,preprint,"Metagent-P's framework is planning-verification-execution-reflection with hierarchical plan representation, and its headline result is a 34% cut in replanning counts; measured in Minecraft, a lab environment."
6081,planning_and_control_flow,method,validation_research,benchmark,not_specified,journal,Title-only record (no abstract): 'traceable zero-shot planning framework with adaptive replanning' names replanning as the mechanism; coded validation_research as a lab-evaluated technique - lowest-confidence row.
6093,planning_and_control_flow,method,validation_research,case_study,human_in_the_loop,conference,"Contribution generates recovery plans over task graphs when execution fails - a replanning trigger (agent reassignment is runner-up); a feasibility field demonstration with one loader, not a deployed study."
6098,planning_and_control_flow,method,validation_research,controlled_experiment,fully_autonomous,preprint,A controlled study isolating planning horizon - full-horizon with lazy replanning versus single-step interleaving - as the architectural feature; run on KBQA and multi-hop QA tasks in the lab.
