paper_id,loop_mechanism,contribution_type,research_type,evaluation_strategy,human_role,venue_type,justification
4981,memory_and_context_management,method,validation_research,benchmark,fully_autonomous,preprint,"Contribution is periodic summarization of tool-use history to keep a compact working context past the window limit (SUPO's policy gradient serves it); evidence is lab benchmark runs on function calling and search."
4983,memory_and_context_management,method,validation_research,benchmark,fully_autonomous,preprint,"ARC's claim is online maintenance of a revisable working context (incremental construction plus triggered reorganization) against context rot; evidence is five long-horizon information-seeking benchmarks in the lab."
4986,verification_and_gating,model,validation_research,benchmark,fully_autonomous,preprint,"The artefact is PRInTS, a generative process reward model producing the step-quality judgement used to accept candidate steps; measured on FRAMES, GAIA and WebWalkerQA in the lab. Runner-up: deliberative_search."
4988,verification_and_gating,method,validation_research,controlled_experiment,fully_autonomous,preprint,"GT-MCP's mechanism is a trust function that accepts or rejects outputs against a validated context graph and rolls back on instability; evidence is 500 lab turns under an adaptive adversarial threat model."
4992,memory_and_context_management,method,validation_research,benchmark,fully_autonomous,preprint,"SAM contributes a consolidate-and-recall policy (compact cues over preserved trajectory pages) governing what past interaction is reachable; validated on BrowseComp, BrowseComp-ZH, WideSearch and HLE in the lab."
4998,loop_evaluation_and_diagnosis,model,validation_research,benchmark,fully_autonomous,preprint,"The artefact is a diagnostic characterisation of why coding agents fail (trajectory structure discriminates, length is a confound, LLM dominates framework) from 9,374 trajectories over 500 benchmarked tasks."
5002,memory_and_context_management,model,solution_proposal,none,not_specified,preprint,"PCF proposes tier-aligned write-time context isolation and a Context Lifecycle Model with retention contracts; the paper states it is conceptual and leaves empirical validation to future work."
5007,memory_and_context_management,method,validation_research,benchmark,fully_autonomous,preprint,"ReTree is a bounded tree-structured memory abstraction keeping per-step context small with source-linked evidence; validated on four public QA and search benchmarks. Runner-up: planning_and_control_flow for its backtracking."
5010,deliberative_search,method,validation_research,benchmark,fully_autonomous,preprint,"DPEPO's contribution is diverse parallel exploration across several environments per step, with rewards penalising redundant actions and states; lab benchmark results on ALFWorld and ScienceWorld."
5011,self_evolution,method,validation_research,benchmark,fully_autonomous,preprint,"STRACE feeds a reflection-based optimizer that rewrites agent policies between runs, contributing failure-pattern mining and causal root-cause localisation over traces; evidence is lab benchmark gains on VeruSAGE-Bench."
5017,self_evolution,method,validation_research,benchmark,fully_autonomous,preprint,"A meta agent rewrites the harness (instructions, tools, orchestration loops) from failure trajectories between runs; evidence is lab runs over seven business tasks and three SLM families. Runner-up: budget_and_termination_control."
