paper_id,loop_mechanism,contribution_type,research_type,evaluation_strategy,human_role,venue_type,justification
5093,memory_and_context_management,method,validation_research,benchmark,fully_autonomous,preprint,Contributes Context-ReAct's five context operations (Skip/Compress/Rollback/Snippet/Delete) reshaping the working trajectory; a lab-only agent measured on BrowseComp and three other search benchmarks.
5095,memory_and_context_management,method,validation_research,benchmark,fully_autonomous,preprint,"ContextCurator is an RL-trained policy that prunes working-memory noise while preserving reasoning anchors; evidence is WebArena and DeepSearch success/token numbers, a lab prototype not in use."
5101,memory_and_context_management,method,validation_research,benchmark,fully_autonomous,preprint,"ContextWeaver builds a dependency graph of prior steps and selects context for future actions, i.e. what carries across steps; validated on SWE-Bench Verified and Lite pass@1, lab only."
5103,loop_evaluation_and_diagnosis,method,validation_research,benchmark,fully_autonomous,preprint,"Headline is a diagnostic study naming premature termination and comparing seven context-management methods as an instrument for loop failure, run over three benchmarks and four models in the lab."
5106,memory_and_context_management,tool,validation_research,controlled_experiment,fully_autonomous,preprint,"Audits one named mechanism, context compaction, showing it drops governance constraints, and pins them; evidence is 1,323 episodes with policy-in-context versus post-compaction conditions compared."
5110,memory_and_context_management,tool,validation_research,benchmark,fully_autonomous,preprint,PRO-LONG is a context-management harness deciding what is saved from the environment and loaded back via programmatic memory; measured on the ARC-AGI-3 public game set against other harnesses.
5111,memory_and_context_management,method,validation_research,benchmark,human_in_the_loop,preprint,"IDSS keeps an explicit situation state of grounded facts and constraints outside the dialogue history, the paper's stated alternative to history-centric context management; tested on three interactive benchmarks."
5128,multi_agent_coordination,method,validation_research,benchmark,fully_autonomous,preprint,"TopoPrior learns reusable priors over agent collaboration topologies, i.e. the arrangement itself, replacing per-query topology search; evaluated on multi-domain reasoning benchmarks in the lab."
5129,multi_agent_coordination,method,validation_research,benchmark,fully_autonomous,preprint,"A puppeteer orchestrator dynamically sequences and prioritises which agent acts next, a claim about the collaboration structure; supported by closed- and open-domain benchmark runs, no deployment."
5143,multi_agent_coordination,metric,validation_research,benchmark,fully_autonomous,preprint,"OrchRM scores orchestration quality from intermediate multi-agent artifacts to guide orchestrator training and MAS scaling; lab evidence across math, web QA and multi-hop reasoning benchmarks."
5163,multi_agent_coordination,method,validation_research,benchmark,fully_autonomous,preprint,"Empirical audit of the multi-turn propose-and-vote orchestration protocol, including whether authorship and running votes are visible; benchmarked on GPQA-Diamond, IFEval and MuSR in the lab."
5165,multi_agent_coordination,method,validation_research,benchmark,fully_autonomous,preprint,"MACA learns a structural prior over which agents participate and interact, then a policy orchestrating them, a contribution about coordination structure; benchmark accuracy and token gains only."
5181,verification_and_gating,method,validation_research,benchmark,fully_autonomous,preprint,GUARDIAN's contribution is the detection judgement: a temporal-graph anomaly detector that flags hallucinated or erroneous nodes and edges before they propagate; accuracy reported against baselines in lab experiments.
5184,multi_agent_coordination,method,validation_research,benchmark,fully_autonomous,preprint,"LEMON generates an executable orchestration specification of roles, capacities and dependency structure, the arrangement itself; validated on six reasoning and coding benchmarks, not in practice."
5185,loop_evaluation_and_diagnosis,model,validation_research,benchmark,fully_autonomous,preprint,"The artefact is an instrument, a mean-field entropy dynamics model plus the IWG pipeline synthesising checkpoint-dense benchmarks, used to diagnose orchestrator collapse; fitted to lab trajectories."
5189,verification_and_gating,method,validation_research,benchmark,fully_autonomous,preprint,"HASSUM's novelty is the semantic entropy/density confidence signal that gates outputs, triggering verification, reprompting or reselection; evaluated on StrategyQA, JailbreakBench and TruthfulQA."
5191,multi_agent_coordination,method,validation_research,benchmark,fully_autonomous,preprint,"AdaptOrch routes task DAGs to one of four orchestration topologies, claiming topology choice dominates model choice; validated on SWE-bench, GPQA and RAG tasks in the lab, no field use."
5196,loop_evaluation_and_diagnosis,tool,validation_research,benchmark,fully_autonomous,preprint,"Headline artefact is a scalable benchmark plus reference scaffold and evaluation protocol for deliberative collaboration, used to systematically evaluate representative LLMs in the lab."
5202,multi_agent_coordination,method,validation_research,benchmark,fully_autonomous,preprint,"MPDF replaces fixed collaboration protocols with a learned decentralised policy over Persist/Refine/Concede, i.e. what agents do to each other in deliberation; gains shown on five reasoning benchmarks."
5208,multi_agent_coordination,method,validation_research,benchmark,fully_autonomous,preprint,"LAMaS learns the multi-agent execution graph with critical-path credit assignment and prunes agent interactions at runtime, a claim about the arrangement; four lab benchmarks, latency and accuracy."
5212,multi_agent_coordination,method,validation_research,benchmark,fully_autonomous,preprint,"DAAO generates query-specific multi-agent workflows, allocating operators and routing across heterogeneous LLMs by predicted difficulty; evidence is accuracy and efficiency on six benchmarks."
5214,multi_agent_coordination,process,validation_research,benchmark,fully_autonomous,preprint,"MARS prescribes an author/reviewer/meta-reviewer role structure that avoids reviewer-to-reviewer traffic, a claim about the arrangement; compared with MAD and other strategies on multiple benchmarks."
5216,multi_agent_coordination,method,validation_research,benchmark,fully_autonomous,preprint,"INFRAMIND conditions topology, role selection and per-step model routing on live serving-infrastructure state; evaluated across five benchmarks on a lab cluster, not a production deployment study."
5225,planning_and_control_flow,method,validation_research,benchmark,human_in_the_loop,preprint,"A structural causal action model scores and reweights candidate actions, deciding what the agent does next; validated on Overcooked-AI across five tasks and four LLMs in AI-AI and human-AI settings."
5237,multi_agent_coordination,metric,validation_research,controlled_experiment,fully_autonomous,preprint,"Tests how orchestration structure itself, visible leader versus invisible orchestrator versus flat, changes agent behaviour, via a preregistered 3x2 experiment of 365 lab runs on Claude Sonnet 4.5."
