paper_id,loop_mechanism,contribution_type,research_type,evaluation_strategy,human_role,venue_type,justification
4185,planning_and_control_flow,model,validation_research,benchmark,human_in_the_loop,preprint,"Contributes a reversibility taxonomy and an Earliest-Conflict Rollback rule fixing what the loop re-executes after a mid-run revision; prototype algorithm validated only on StreamBench, not in practice."
4192,planning_and_control_flow,method,validation_research,benchmark,fully_autonomous,preprint,Contribution is goal decomposition into subgoals in a dynamically built agent tree with control-flow nodes ordering execution; a new method tested on WAH-NL and ALFRED in simulation.
4194,critique_and_revision,method,validation_research,benchmark,fully_autonomous,preprint,"The claim is the revision step: each thought in an already-generated CoT is rewritten using retrieved evidence; a new technique measured on code, math, writing and planning task suites in the lab."
4203,loop_evaluation_and_diagnosis,model,validation_research,benchmark,fully_autonomous,preprint,"Headline artefact is an instrument: a four-paradigm categorisation plus benchmarking and profiling of embodied agent workloads (latency, prompt growth, self-correction sensitivity), all run in the lab."
4209,critique_and_revision,method,validation_research,benchmark,fully_autonomous,preprint,The novelty is what follows the judgement: an iterative self-refinement stage that rewrites the PDDL plan after a validator flags it; new framework tested across three simulated planning domains.
4212,multi_agent_coordination,method,validation_research,benchmark,fully_autonomous,preprint,Contribution is routing subtasks to models: the M3 plug-in selects which model executes each subtask given subtask dependencies; a novel framework evaluated on the authors' MS-GQA dataset in the lab.
4213,loop_evaluation_and_diagnosis,metric,validation_research,controlled_experiment,fully_autonomous,preprint,"Contributes a measurement of loop behaviour, task length executable, by isolating execution from reasoning and demonstrating a self-conditioning effect; a lab study over frontier models with no deployment."
4235,planning_and_control_flow,method,validation_research,controlled_experiment,fully_autonomous,preprint,Contribution is action selection: a decoding rule that picks the next action to be jointly likely under the LLM and grounded models; a new technique tested in simulation and lab robot domains.
4239,deliberative_search,method,validation_research,controlled_experiment,fully_autonomous,preprint,The algorithm is a tree search over candidate video-plan continuations scored by VLM value functions; a novel method compared against prior methods on simulated and lab robot platforms.
4240,memory_and_context_management,method,validation_research,controlled_experiment,fully_autonomous,preprint,Contribution is the state carried across steps: the LLM maintains and updates an explicit world-state estimate instead of the raw action-observation history; prototype compared to Code-as-Policies in the lab.
4242,verification_and_gating,method,validation_research,controlled_experiment,fully_autonomous,preprint,Title and claim foreground LLMs as checkers: syntactic and semantic errors in the translated task representation are detected before the TAMP solver runs; a new technique tested in simulated task domains.
4248,verification_and_gating,method,validation_research,human_study,human_in_the_loop,preprint,"The mechanism detects execution errors via VQA and decides when the loop may not proceed unaided, escalating to a human or another robot; a prototype pilot plus a 19-participant lab user study."
4249,multi_agent_coordination,model,validation_research,controlled_experiment,fully_autonomous,preprint,"The object of study is the arrangement itself: centralized, decentralized and two hybrid multi-robot communication frameworks compared for success and token cost; lab simulations only, no deployment."
4251,memory_and_context_management,method,validation_research,benchmark,fully_autonomous,preprint,"Contribution is a memory policy: reusable workflows are induced from past trajectories, stored, and selectively retrieved into later generations; a new method measured on Mind2Web and WebArena."
4286,multi_agent_coordination,tool,evaluation_research,case_study,human_in_the_loop,journal,"First stated key contribution is the multi-agent architecture with asynchronous task execution coordinating generate, critique and rank agents; validated on real biomedical discovery work with in vitro confirmation."
4299,planning_and_control_flow,method,validation_research,benchmark,fully_autonomous,preprint,Contribution decides the next step: plan decomposition with descriptor-explainer replanning on failure and a trainable goal selector ranking parallel subgoals; zero-shot agent measured on 70+ Minecraft tasks and ALFWorld.
4308,verification_and_gating,tool,validation_research,controlled_experiment,fully_autonomous,preprint,"TARV is a runtime monitor that intercepts actions, memory writes and messages and scores their validity, i.e. the mechanism judges; a middleware implemented and measured in a lab multi-agent environment."
4311,planning_and_control_flow,method,validation_research,benchmark,fully_autonomous,preprint,"The world model exists to improve policy selection, deciding which next action the agent takes, via transition-focused observation abstraction; a new agent evaluated on WebArena and Mind2Web."
4318,loop_evaluation_and_diagnosis,model,validation_research,controlled_experiment,fully_autonomous,preprint,"Contribution is a diagnostic instrument: a three-layer framework for process-based evaluation locating web-agent failures in planning, execution or replanning; lab experiments contrasting PDDL and NL plans."
4320,verification_and_gating,metric,validation_research,benchmark,fully_autonomous,preprint,"Contribution is the judgement itself, a step-level process reward model used as verifier over web trajectories; a novel PRM trained on WebPRM and scored on WebRewardBench and WebArena-lite."
4324,loop_evaluation_and_diagnosis,model,validation_research,benchmark,human_in_the_loop,preprint,Contribution is an instrument for loop behaviour: drift formalised as turn-wise KL divergence plus a recurrence model interpreting it; measured on synthetic rewriting tasks and tau-Bench simulations in the lab.
4327,verification_and_gating,tool,validation_research,controlled_experiment,fully_autonomous,preprint,"The named module verifies task feasibility, monitors execution success and traces failure causes before recovery, so the mechanism judges; a prototype system compared to prior methods on 8 lab robot tasks."
4332,loop_evaluation_and_diagnosis,model,philosophical_paper,none,not_specified,preprint,"Contributes a structural criterion for what counts as long-horizon, closure of the current information set, plus non-closure sources and three-layer lower bounds; argued conceptually with no study."
4333,budget_and_termination_control,method,validation_research,benchmark,fully_autonomous,preprint,"The mechanism decides how much the loop gets: a self-reflection signal escalates to a stronger, costlier tier and a difficulty-aware rule allocates extra reasoning budget; measured on multi-step agent benchmarks."
4335,planning_and_control_flow,method,validation_research,benchmark,fully_autonomous,preprint,Contribution is control-flow machinery for planning: an LLM drives a REPL whose variables and functions structure and dynamically adapt the next step; a new approach compared to prior methods on planning domains.
