paper_id,loop_mechanism,contribution_type,research_type,evaluation_strategy,human_role,venue_type,justification
5353,multi_agent_coordination,model,philosophical_paper,none,not_specified,preprint,"A Perspective that introduces a conceptual framework of three interaction regimes (competition, collaboration, coordination) and team topology for agent societies; it argues and structures, offering no study."
5357,multi_agent_coordination,method,validation_research,benchmark,fully_autonomous,preprint,TopoDIM's contribution is one-shot generation of communication topology with diverse interaction modes; experiments report token and accuracy gains over SOTA topology methods in the lab.
5368,multi_agent_coordination,method,validation_research,benchmark,fully_autonomous,journal,"ORCH contributes deterministic EMA-guided routing that selects which agents of a heterogeneous pool answer and merges them; evaluated on multiple discrete-choice benchmarks against ensembles, not in deployment."
5383,multi_agent_coordination,method,validation_research,benchmark,fully_autonomous,preprint,"Flow's claim is dynamic subtask reallocation across agents in an activity-on-vertex workflow graph, i.e. the arrangement of work; empirical results on practical task suites are lab measurements."
5409,self_evolution,method,validation_research,benchmark,fully_autonomous,conference,"SwarmAgentic evolves a population of whole agentic systems via PSO-style feedback-guided updates between episodes; validated on six tasks including TravelPlanner against ADAS, in the lab."
5420,multi_agent_coordination,method,validation_research,benchmark,fully_autonomous,preprint,"RAPS contributes an intent-based publish-subscribe communication substrate plus Bayesian peer reputation, i.e. how agents are arranged and trust each other; validated on five benchmarks."
5432,multi_agent_coordination,method,validation_research,benchmark,fully_autonomous,preprint,"MANTA's contribution is inference-time adaptation of the communication topology, roles, links and execution order; evaluated on five benchmarks against single- and multi-agent baselines in the lab."
5445,multi_agent_coordination,method,validation_research,benchmark,fully_autonomous,preprint,"SelfOrg builds a response-conditioned DAG regulating message propagation using Shapley-approximated peer contribution, a topology mechanism; experiments with strong and weak backends are lab runs."
5449,self_evolution,method,validation_research,benchmark,fully_autonomous,preprint,"EvoMAS is an outer evolutionary loop that mutates and crosses agent-system configurations from execution traces and an experience memory; validated on BBEH, SWE-Bench and WorkBench in the lab."
5454,self_evolution,method,validation_research,benchmark,fully_autonomous,preprint,OptiMAS uses interaction trajectories and task feedback as loss signals to evolve the agent system itself over long optimization horizons; evaluated on four agentic benchmarks with three backbones.
5456,multi_agent_coordination,method,validation_research,benchmark,fully_autonomous,preprint,DeLM's contribution is decentralized coordination: parallel agents claiming subtasks from a queue via a shared verified context instead of a central controller; measured on SWE-bench Verified and LongBench-v2.
5462,budget_and_termination_control,method,validation_research,benchmark,fully_autonomous,preprint,"BAMAS structures a multi-agent system under an explicit cost budget, picking the LLM set by ILP over performance-cost before choosing topology; evaluated on three tasks against agent-construction baselines."
5464,multi_agent_coordination,process,validation_research,controlled_experiment,fully_autonomous,preprint,"An empirical audit of one named mechanism, multi-agent structure: single-agent vs subagent vs agent-team compared in a controlled execution testbed under fixed time budgets, yielding design guidelines."
5465,multi_agent_coordination,method,solution_proposal,controlled_experiment,not_specified,preprint,"Vision paper proposing NOMA, joint optimization of pipeline topology, model and engine choice for multi-agent pipelines; argued with one controlled 10-agent experiment, with no validation of the optimizer itself."
5475,planning_and_control_flow,method,validation_research,benchmark,fully_autonomous,preprint,"ALAS contributes a versioned execution log with restore points and localized repair that fixes the minimal affected region of a plan, i.e. control flow; validated on DMU and TA job-shop benchmarks."
5480,multi_agent_coordination,model,validation_research,controlled_experiment,fully_autonomous,preprint,"A graph-theoretic formalism for consensus in signed directed agent interaction networks, restricting topologies to chordal graphs; theorems are checked in lab ensembles of LLaMA-3, Mistral and Gemma agents."
5483,multi_agent_coordination,method,validation_research,benchmark,fully_autonomous,preprint,Nexa learns a response-conditioned policy predicting a sparse directed communication graph between parallel and sequential modes; results are lab comparisons against both pure modes and transfer settings.
5484,multi_agent_coordination,model,validation_research,controlled_experiment,fully_autonomous,preprint,"Treats coordination configuration as a separable architectural layer and compares five configurations with model, tools and prompt held fixed on 100 resolved markets; a pre-specified lab instantiation, not a deployment study."
5485,multi_agent_coordination,method,validation_research,benchmark,fully_autonomous,preprint,"The contribution is a decentralized incentive arrangement, auctions for the right to act plus economic selection, replacing explicit orchestration; validated on five agentic tasks against monolithic baselines."
5487,multi_agent_coordination,model,validation_research,benchmark,fully_autonomous,preprint,ASDNet contributes a communication hub that selects sparse partners and generates dense inter-agent message transformations; benchmark results plus ablations are lab experiments on a foundational LLM.
5488,self_evolution,method,validation_research,benchmark,fully_autonomous,preprint,MASS is an outer optimizer that rewrites agent prompts and searches topologies from evaluation feedback across three staged rounds; validated on benchmark tasks against existing MAS designs.
5489,verification_and_gating,model,solution_proposal,case_study,human_in_the_loop,preprint,"Proposes an uncertainty lifecycle (representation, identification, evolution, adaptation) governing runtime control and adaptation gates; feasibility only demonstrated on one clinical echocardiography system."
5610,planning_and_control_flow,method,validation_research,case_study,fully_autonomous,preprint,"An LLM orchestrator incrementally plans and adapts the workflow as a Datalog+/- program whose predicates are tool calls, fixing what executes next; evaluated on real-world financial use cases as a prototype."
5631,critique_and_revision,method,validation_research,controlled_experiment,fully_autonomous,preprint,"The claim is the recovery step: mapping failure signals to classes and selecting targeted repairs, beaten against retry-only and full-replanning baselines on a purpose-built 100-task fault-injection study."
5645,loop_evaluation_and_diagnosis,model,evaluation_research,case_study,not_specified,preprint,"AgentFail is a diagnostic instrument: 307 real failure cases from two production low-code agent platforms, with a root-cause and repair-difficulty taxonomy of workflows already running in practice."
