paper_id,loop_mechanism,contribution_type,research_type,evaluation_strategy,human_role,venue_type,justification
1458,planning_and_control_flow,method,validation_research,benchmark,human_in_the_loop,preprint,"Contributes a tunable dialogue policy planner that decides the next dialogue strategy; evaluated only in lab experiments on three proactive-dialogue applications with simulated interaction, not deployed."
1459,verification_and_gating,method,validation_research,benchmark,fully_autonomous,conference,"Novelty is ProgVe, self-generated self-executing verification pseudo-programs producing the judgement (ProgRe refinement is the runner-up); evidence is lab runs on three instruction-following and math benchmarks."
1461,deliberative_search,model,validation_research,controlled_experiment,fully_autonomous,conference,"Contributes a graph formalism for generating, aggregating and refining candidate LLM thoughts, generalising Tree of Thoughts; evidence is lab comparisons against CoT/ToT on constructed tasks such as sorting."
1465,critique_and_revision,method,validation_research,benchmark,fully_autonomous,conference,"Contribution is turning citation/hallucination assessments into actionable natural-language feedback that drives iterative refinement; validated in the lab on ASQA, ELI5 and QAMPARI, with no deployed use."
1471,critique_and_revision,method,validation_research,benchmark,fully_autonomous,preprint,"FDSP's claim is the injection of targeted external static-analysis feedback so the LLM rewrites vulnerable code, beating self-feedback; validated on the authors' new PythonSecurityEval dataset in the lab."
1472,self_evolution,method,validation_research,benchmark,fully_autonomous,conference,The loop rewrites the agent's own prompt and in-context examples through feedback-driven critique and synthesis across episodes; evidence is lab performance across 45 tasks plus a cost analysis.
1475,critique_and_revision,method,validation_research,human_study,fully_autonomous,conference,"Contribution is distilled critic models whose feedback drives a refiner in a critique-refine loop; validated in the lab on three Indic simplification settings, with human raters as the headline measuring instrument."
1479,critique_and_revision,method,validation_research,benchmark,fully_autonomous,conference,"Claim is step-level rather than trajectory-level self-critique feeding action refinement (MCTS is the carrier, runner-up); evidence is lab benchmark runs on WebShop and HotPotQA plus self-training iterations."
1483,deliberative_search,method,validation_research,benchmark,fully_autonomous,preprint,"CodeTree contributes a unified tree over coding strategies with ranking, expansion and termination decisions guiding exploration; validated in the lab on seven code-generation benchmarks including SWEBench."
1485,verification_and_gating,method,validation_research,benchmark,fully_autonomous,preprint,"Studies self-debugging driven by self-generated tests, and locates the effect in test-induced bias in the check itself; an empirical lab investigation over self-contained Python programming tasks."
1487,loop_evaluation_and_diagnosis,tool,validation_research,benchmark,not_specified,conference,"The headline artefact is ECCO, a reproducible benchmark and harness for measuring code efficiency, used to compare three existing loop approaches in the lab rather than to propose a new mechanism."
1496,self_evolution,method,validation_research,benchmark,fully_autonomous,preprint,PREFER's feedback-reflect-refine loop rewrites the prompts themselves and synthesises new weak learners across boosting rounds; validated in lab experiments across multiple task types.
1505,critique_and_revision,method,validation_research,benchmark,fully_autonomous,preprint,"Mirror's object is the reflection step, diversifying reflection directions so revision does not stall at one iteration (Navigator/Reasoner roles are carriers); lab evaluation on five reasoning datasets."
1512,verification_and_gating,method,validation_research,benchmark,fully_autonomous,preprint,"Novelty is a learned advantage function that judges before execution whether a proposed action helps, replacing physical verification; validated in the lab on Overcooked-AI and a RoCoBench variant."
1514,verification_and_gating,method,validation_research,benchmark,fully_autonomous,preprint,"ProCo's contribution is the verification device, masking a key condition and predicting it to test a response before correcting; validated in the lab on QA, arithmetic and commonsense reasoning datasets."
1517,critique_and_revision,method,validation_research,benchmark,fully_autonomous,preprint,"CoT-SelfEvolve iteratively rewrites code from executor traceback feedback structured as a chain of thought, so the object is the correction; validated in the lab on the DS-1000 dataset."
1531,self_evolution,method,validation_research,benchmark,fully_autonomous,preprint,PIT reformulates the RLHF objective so the model learns an improvement policy from preference data rather than being prompted to refine; validated in lab experiments on two real-world and one synthetic dataset.
1548,self_evolution,method,validation_research,benchmark,fully_autonomous,preprint,"Sherlock trains a trajectory-level self-correction objective and then keeps improving on its own outputs without external supervision, an outer loop over the model; lab evaluation across eight benchmarks."
1553,budget_and_termination_control,model,validation_research,benchmark,fully_autonomous,preprint,"The hierarchical reasoning module learns when to halt and allocates a different number of reasoning cycles per input; a prototype compact model with lab results on reasoning tasks, not used in practice."
1554,critique_and_revision,metric,validation_research,controlled_experiment,fully_autonomous,preprint,"Measures intrinsic self-correction of reasoning, the revision step, by injecting synthetic perturbations into chain-of-thought and observing corrections across open-weight models in a lab probe."
1555,critique_and_revision,method,validation_research,benchmark,fully_autonomous,preprint,"Chain of Self-Correction stages a generate-execute-verify-correct cycle fine-tuned into the model, with the correction sequence as the claim; validated in the lab on standard mathematical datasets."
1556,critique_and_revision,method,validation_research,benchmark,fully_autonomous,preprint,"Contributes a pipeline that collects self-critiques and fine-tunes small models to refine their own solutions, with verifier strength as a limiting condition; lab experiments on five math and commonsense datasets."
1564,critique_and_revision,model,validation_research,controlled_experiment,fully_autonomous,preprint,"Argues theoretically and empirically that intrinsic self-correction works, isolating zero temperature and fair prompts as the conditions; lab experiments varying those factors across existing LLMs."
1566,critique_and_revision,model,validation_research,controlled_experiment,fully_autonomous,preprint,"Decomposes intrinsic self-correction into detection, localisation and correction and audits that one mechanism; cross-model lab runs on GSM8K-Complex with an error-hint condition deliberately varied."
1567,planning_and_control_flow,method,validation_research,benchmark,fully_autonomous,preprint,APR contributes spawn/join control-flow machinery letting the model orchestrate serialised and parallel inference threads (search shape is the runner-up); lab results on the Countdown reasoning task.
